0,1
Game Info,Game Info
Won Toss,Panthers (deferred)
Roof,outdoors
Surface,grass
Duration,3:25
Attendance,73856
Weather,"37 degrees, wind 6 mph"
Vegas Line,Carolina Panthers -1.0
Over/Under,48.5 (under)
