#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:43,NOR 40,3,1:55,2,Punt
2,1,10:48,NYG 18,4,1:25,4,Field Goal
3,1,7:04,NYG 44,6,1:21,11,Missed FG
4,1,3:03,NOR 15,3,1:07,2,Punt
5,1,1:28,NOR 37,12,3:27,55,Field Goal
6,2,10:30,NOR 11,18,8:39,89,Touchdown
7,2,0:44,,4,0:44,19,End of Half
8,3,15:00,NOR 42,5,3:10,13,Punt
9,3,10:14,NOR 49,5,2:19,51,Touchdown
10,3,6:53,NYG 49,3,1:28,4,Punt
11,3,4:28,NOR 38,10,5:22,62,Touchdown
12,4,13:26,NYG 24,4,1:34,4,Field Goal
13,4,10:18,NOR 35,3,2:24,9,Punt
14,4,6:28,NOR 39,6,3:53,25,Downs
15,4,2:19,NYG 45,4,1:46,-4,Downs
