Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
1,9:51,1,10,PIT 16,0,0,James Conner right guard for 2 yards (tackle by Michael Johnson),-0.140,-0.350
1,9:17,2,8,PIT 18,0,0,Ben Roethlisberger pass incomplete short middle intended for Roosevelt Nix (defended by Preston Brown),-0.350,-1.070
1,9:11,3,8,PIT 18,0,0,Ben Roethlisberger pass incomplete short right intended for JuJu Smith-Schuster,-1.070,-2.240
1,9:07,4,8,PIT 18,0,0,Jordan Berry punts 36 yards out of bounds,-2.240,-1.990
1,9:00,1,10,CIN 46,0,0,Andy Dalton pass incomplete short left intended for Joe Mixon,1.990,1.450
1,8:55,2,10,CIN 46,0,0,Joe Mixon left guard for 13 yards (tackle by Joe Haden),1.450,2.850
1,8:16,1,10,PIT 41,0,0,Andy Dalton pass incomplete short left intended for Joe Mixon,2.850,2.310
1,8:13,2,10,PIT 41,0,0,Joe Mixon up the middle for 3 yards (tackle by Javon Hargrave and Stephon Tuitt),2.310,2.020
1,7:33,3,7,PIT 38,0,0,Andy Dalton pass complete short right to C.J. Uzomah for 10 yards (tackle by Cameron Sutton),2.020,3.710
1,6:53,1,10,PIT 28,0,0,Andy Dalton pass incomplete short right intended for A.J. Green,3.710,3.170
1,6:50,2,10,PIT 28,0,0,Andy Dalton pass incomplete short left intended for A.J. Green (defended by Joe Haden),3.170,2.480
1,6:45,3,10,PIT 28,0,0,Andy Dalton pass complete deep middle to A.J. Green for 19 yards (tackle by Vince Williams),2.480,5.140
1,6:08,1,9,PIT 9,0,0,Joe Mixon left tackle for 1 yard (tackle by Javon Hargrave and Vince Williams),5.140,4.570
1,5:24,2,8,PIT 8,0,0,Andy Dalton pass complete short middle to Alex Erickson for 6 yards (tackle by Artie Burns),4.570,4.950
1,4:41,3,2,PIT 2,0,6,"Andy Dalton pass complete short right to Tyler Boyd for 2 yards, touchdown",4.950,7.000
1,4:36,,,PIT 15,0,7,Randy Bullock kicks extra point good,0.000,0.000
1,4:36,,,CIN 35,0,7,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
1,4:36,1,10,PIT 25,0,7,Ben Roethlisberger pass incomplete short left intended for James Conner (defended by Shawn Williams),0.610,0.060
1,4:28,2,10,PIT 25,0,7,James Conner right end for 26 yards (tackle by Jessie Bates),0.060,2.320
1,4:02,1,10,CIN 49,0,7,James Conner right guard for 6 yards (tackle by Michael Johnson and Preston Brown),2.320,2.590
1,3:25,2,4,CIN 43,0,7,James Conner right guard for 2 yards (tackle by Vontaze Burfict and Andrew Billings),2.590,2.150
1,2:43,3,2,CIN 41,0,7,Ben Roethlisberger pass complete short left to Antonio Brown for 9 yards,2.150,3.450
1,2:08,1,10,CIN 32,0,7,Ben Roethlisberger pass complete short middle to Xavier Grimble for 13 yards (tackle by Vontaze Burfict),3.450,4.310
1,1:29,1,10,CIN 19,0,7,"Stevan Ridley left tackle for no gain (tackle by Vincent Rey). Penalty on Jesse James: Offensive Holding, 10 yards (no play)",4.310,3.640
1,1:02,1,20,CIN 29,0,7,Ben Roethlisberger pass complete short middle to Ben Roethlisberger for -1 yards (tackle by Darqueze Dennard),3.640,2.280
1,0:18,2,21,CIN 30,0,7,Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 22 yards (tackle by Darqueze Dennard),2.280,5.370
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,8,CIN 8,0,7,James Conner left guard for 7 yards (tackle by Vontaze Burfict). Penalty on Geno Atkins: Defensive Holding,5.370,6.970
2,14:37,1,1,CIN 1,6,7,"James Conner left guard for 1 yard, touchdown",6.970,7.000
2,14:33,,,CIN 15,7,7,Chris Boswell kicks extra point good,0.000,0.000
2,14:33,,,PIT 35,7,7,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
2,14:33,1,10,CIN 25,7,7,Andy Dalton pass complete short right to Joe Mixon for 8 yards (tackle by Joe Haden),0.610,1.140
2,13:54,2,2,CIN 33,7,7,Joe Mixon left guard for 6 yards (tackle by Javon Hargrave),1.140,1.530
2,13:15,1,10,CIN 39,7,7,Andy Dalton sacked by Vince Williams for -4 yards,1.530,0.450
2,12:30,2,14,CIN 35,7,7,Joe Mixon right tackle for 17 yards (tackle by Vince Williams),0.450,2.390
2,11:49,1,10,PIT 48,7,7,Andy Dalton pass complete short right to Joe Mixon for 6 yards (tackle by Vince Williams),2.390,2.660
2,11:10,2,4,PIT 42,7,7,Mark Walton right end for -1 yards (tackle by Stephon Tuitt and Tyson Alualu),2.660,1.820
2,10:26,3,5,PIT 43,7,7,Andy Dalton pass incomplete deep left intended for Tyler Boyd (defended by Mike Hilton),1.820,0.400
2,10:22,4,5,PIT 43,7,7,"Kevin Huber punts 33 yards, fair catch by Ryan Switzer at PIT-10",0.400,0.380
2,10:15,1,10,PIT 10,7,7,Ben Roethlisberger pass incomplete short middle intended for Jesse James (defended by Vontaze Burfict),-0.380,-0.780
2,10:09,2,10,PIT 10,7,7,James Conner right end for 2 yards (tackle by Preston Brown),-0.780,-1.190
2,9:23,3,8,PIT 12,7,7,Ben Roethlisberger pass complete short middle to Ryan Switzer for 7 yards (tackle by Darqueze Dennard),-1.190,-2.140
2,8:36,4,1,PIT 19,7,7,"Jordan Berry punts 69 yards, returned by Alex Erickson for 6 yards (tackle by Vance McDonald). Penalty on Tony McRae: Illegal Block Above the Waist, 9 yards",-2.140,0.380
2,8:22,1,10,CIN 9,7,7,Andy Dalton pass incomplete short middle intended for Tyler Boyd (defended by T.J. Watt),-0.380,-0.780
2,8:19,2,10,CIN 9,7,7,Andy Dalton pass complete short left to C.J. Uzomah for 8 yards (tackle by Bud Dupree),-0.780,-0.480
2,7:42,3,2,CIN 17,7,7,Andy Dalton pass complete short middle to A.J. Green for 10 yards (tackle by Joe Haden),-0.480,0.740
2,7:12,1,10,CIN 27,7,7,Andy Dalton sacked by Javon Hargrave for -5 yards,0.740,-0.480
2,6:28,2,15,CIN 22,7,7,Andy Dalton pass complete short middle to C.J. Uzomah for 9 yards (tackle by Mike Hilton and Jonathan Bostic),-0.480,0.040
2,5:42,3,6,CIN 31,7,7,Andy Dalton pass incomplete deep middle intended for Cody Core,0.040,-1.310
2,5:36,4,6,CIN 31,7,7,"Kevin Huber punts 51 yards, returned by Ryan Switzer for 7 yards (tackle by Malik Jefferson)",-1.310,-0.610
2,5:25,1,10,PIT 25,7,7,Ben Roethlisberger pass complete short left to Vance McDonald for 26 yards (tackle by Preston Brown and Andrew Billings),0.610,2.320
2,4:42,1,10,CIN 49,7,7,Ben Roethlisberger pass complete short left to Jesse James for 4 yards (tackle by Jordan Evans),2.320,2.320
2,4:00,2,6,CIN 45,7,7,James Conner up the middle for no gain (tackle by Carlos Dunlap),2.320,1.620
2,3:23,3,6,CIN 45,7,7,Ben Roethlisberger pass complete short middle to Vance McDonald for 11 yards (tackle by William Jackson and Vincent Rey),1.620,3.310
2,2:36,1,10,CIN 34,7,7,Ben Roethlisberger pass incomplete deep right intended for Antonio Brown,3.310,2.770
2,2:31,2,10,CIN 34,7,7,Ben Roethlisberger pass complete short middle to James Conner for 4 yards (tackle by Shawn Williams),2.770,2.610
2,2:00,3,6,CIN 30,7,7,Ben Roethlisberger pass complete deep right to JuJu Smith-Schuster for 29 yards (tackle by Darqueze Dennard),2.610,6.970
2,1:14,1,1,CIN 1,13,7,"James Conner left guard for 1 yard, touchdown",6.970,7.000
2,1:07,,,CIN 15,14,7,Chris Boswell kicks extra point good,0.000,0.000
2,1:07,,,PIT 35,14,7,"Chris Boswell kicks off 61 yards, returned by Alex Erickson for no gain (tackle by Chris Boswell). Penalty on Artie Burns: Illegal Formation, 5 yards",0.000,2.650
2,1:00,1,10,PIT 44,14,7,Andy Dalton pass complete short middle to A.J. Green for 5 yards (tackle by Mike Hilton),2.650,2.780
2,0:54,,,,,,Timeout #1 by Cincinnati Bengals,,
2,0:54,2,5,PIT 39,14,7,Andy Dalton pass complete short left to C.J. Uzomah for 9 yards (tackle by Cameron Sutton),2.780,3.580
2,0:50,1,10,PIT 30,14,7,Andy Dalton pass complete short middle to Tyler Boyd for 9 yards (tackle by Terrell Edmunds),3.580,4.250
2,0:27,2,1,PIT 21,14,7,Andy Dalton pass complete short left to A.J. Green for 7 yards,4.250,4.650
2,0:23,1,10,PIT 14,14,13,"Andy Dalton pass complete short left to Tyler Boyd for 14 yards, touchdown",4.650,7.000
2,0:19,,,PIT 15,14,14,Randy Bullock kicks extra point good,0.000,0.000
2,0:19,,,CIN 35,14,14,"Randy Bullock kicks off 63 yards, returned by Ryan Switzer for no gain (tackle by Hardy Nickerson)",0.000,0.670
2,0:14,1,10,PIT 26,14,14,Ben Roethlisberger kneels for -1 yards,0.670,-0.010
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,14,14,"Chris Boswell kicks off 65 yards, returned by Alex Erickson for no gain (tackle by Artie Burns)",0.000,2.320
3,14:53,1,10,PIT 49,14,14,Joe Mixon left guard for 4 yards (tackle by Jonathan Bostic),2.320,2.320
3,14:12,2,6,PIT 45,14,14,Andy Dalton pass incomplete short middle intended for Cody Core (defended by Jonathan Bostic),2.320,1.620
3,14:08,3,6,PIT 45,14,14,"Andy Dalton pass incomplete deep left intended for C.J. Uzomah. Penalty on T.J. Watt: Defensive Offside, 5 yards (no play)",1.620,2.280
3,14:04,3,1,PIT 40,14,14,Joe Mixon right guard for no gain (tackle by T.J. Watt),2.280,0.590
3,13:21,4,1,PIT 40,14,14,"Kevin Huber punts 28 yards, fair catch by Ryan Switzer at PIT-12",0.590,0.350
3,13:14,1,10,PIT 12,14,14,James Conner right end for 2 yards (tackle by Hardy Nickerson and Michael Johnson),-0.350,-0.610
3,12:39,2,8,PIT 14,14,14,Ben Roethlisberger pass complete short middle to Jesse James for 5 yards (tackle by Vincent Rey),-0.610,-0.600
3,11:56,3,3,PIT 19,14,14,Ben Roethlisberger pass complete short right to Xavier Grimble for 22 yards (tackle by Hardy Nickerson),-0.600,1.660
3,11:19,1,10,PIT 41,14,14,Ben Roethlisberger pass complete short middle to Antonio Brown for 13 yards (tackle by Jessie Bates and Shawn Williams),1.660,2.520
3,10:45,1,10,CIN 46,14,14,Ben Roethlisberger pass incomplete deep middle intended for JuJu Smith-Schuster (defended by Dre Kirkpatrick),2.520,1.980
3,10:39,2,10,CIN 46,14,14,James Conner right guard for 11 yards (tackle by Hardy Nickerson and Carlos Dunlap),1.980,3.250
3,9:53,1,10,CIN 35,14,14,Ben Roethlisberger pass complete short right to Antonio Brown for 4 yards (tackle by Preston Brown),3.250,3.240
3,9:12,2,6,CIN 31,14,14,"Ben Roethlisberger pass incomplete deep left intended for Antonio Brown. Penalty on William Jackson: Defensive Holding, 5 yards (no play)",3.240,3.840
3,9:07,1,10,CIN 26,14,14,James Conner right end for 25 yards (tackle by Jessie Bates),3.840,6.970
3,8:18,1,1,CIN 1,14,14,James Conner left guard for no gain (tackle by Geno Atkins and Jessie Bates),6.970,5.910
3,7:40,2,1,CIN 1,14,14,Ben Roethlisberger pass incomplete short right intended for Jesse James,5.910,5.170
3,7:36,,,,,,Timeout #1 by Cincinnati Bengals,,
3,7:36,3,1,CIN 1,14,14,James Conner up the middle for -2 yards (tackle by Vontaze Burfict and Sam Hubbard),5.170,3.040
3,6:56,4,3,CIN 3,17,14,Chris Boswell 21 yard field goal good,3.040,3.000
3,6:53,,,PIT 35,17,14,"Chris Boswell kicks off 61 yards, returned by Alex Erickson for no gain (tackle by Roosevelt Nix)",0.000,0.810
3,6:47,1,10,CIN 28,17,14,Andy Dalton pass complete short right to Alex Erickson for 2 yards (tackle by Mike Hilton),0.810,0.530
3,6:14,2,8,CIN 30,17,14,Joe Mixon left guard for -2 yards (tackle by Stephon Tuitt and T.J. Watt),0.530,-0.430
3,5:32,3,10,CIN 28,17,14,Andy Dalton pass incomplete deep middle intended for C.J. Uzomah (defended by Cameron Sutton),-0.430,-1.500
3,5:27,4,10,CIN 28,17,14,"Kevin Huber punts 63 yards, returned by Ryan Switzer for 15 yards (tackle by Jordan Evans)",-1.500,-0.540
3,5:17,1,10,PIT 24,17,14,James Conner right guard for 16 yards (tackle by Michael Johnson),0.540,1.600
3,4:48,1,10,PIT 40,17,14,Stevan Ridley right guard for 2 yards (tackle by Jordan Willis),1.600,1.320
3,4:04,2,8,PIT 42,17,14,Ben Roethlisberger pass incomplete deep right,1.320,0.630
3,3:57,3,8,PIT 42,17,14,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 13 yards (tackle by Jessie Bates),0.630,2.590
3,3:09,1,10,CIN 45,17,14,Ben Roethlisberger pass complete short left to Jesse James for 1 yard (tackle by Vontaze Burfict),2.590,2.180
3,2:31,2,9,CIN 44,17,14,"Penalty on Vance McDonald: False Start, 5 yards (no play)",2.180,1.500
3,2:07,2,14,CIN 49,17,14,Ben Roethlisberger pass complete short right to Vance McDonald for 1 yard (tackle by Darius Phillips),1.500,0.960
3,1:25,3,13,CIN 48,17,14,Ben Roethlisberger pass complete short middle to James Conner for 8 yards (tackle by Jordan Evans and Clayton Fejedelem),0.960,0.590
3,1:25,4,5,CIN 40,17,14,"Penalty on PIT: Delay of Game, 5 yards (no play)",0.590,0.270
3,0:16,4,10,CIN 45,17,14,"Jordan Berry punts 35 yards, fair catch by Alex Erickson at CIN-10. Penalty on Kameron Canaday: Offensive Holding, 10 yards",0.270,-0.280
3,0:10,1,10,CIN 20,17,14,"Andy Dalton pass complete deep left to Tyler Boyd for 39 yards (tackle by Joe Haden). Penalty on Cordy Glenn: Offensive Holding, 10 yards (no play)",0.280,-0.760
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,20,CIN 10,17,14,Andy Dalton pass complete short left to Tyler Boyd for 10 yards (tackle by Mike Hilton),-0.760,-0.270
4,14:21,2,10,CIN 20,17,14,Andy Dalton pass complete short right to A.J. Green for 14 yards (tackle by Terrell Edmunds),-0.270,1.200
4,13:45,1,10,CIN 34,17,14,Joe Mixon left guard for 16 yards (tackle by Bud Dupree),1.200,2.260
4,13:08,1,10,CIN 50,17,14,Andy Dalton pass complete short left to Tyler Boyd for 7 yards (tackle by Terrell Edmunds),2.260,2.660
4,12:22,2,3,PIT 43,17,14,Mark Walton left tackle for -1 yards (tackle by Mike Hilton),2.660,1.820
4,11:38,3,4,PIT 44,17,14,Andy Dalton pass complete short left to Tyler Boyd for 4 yards (tackle by Cameron Sutton),1.820,2.920
4,10:56,1,10,PIT 40,17,14,Joe Mixon left guard for 2 yards (tackle by Stephon Tuitt and Javon Hargrave),2.920,2.640
4,10:12,2,8,PIT 38,17,14,Andy Dalton sacked by Stephon Tuitt for -7 yards,2.640,1.030
4,9:31,3,15,PIT 45,17,14,Andy Dalton pass incomplete short left intended for A.J. Green (defended by Joe Haden),1.030,0.270
4,9:26,4,15,PIT 45,17,14,"Kevin Huber punts 33 yards, fair catch by Ryan Switzer at PIT-12",0.270,0.350
4,9:19,1,10,PIT 12,17,14,James Conner right tackle for 11 yards (tackle by Clayton Fejedelem),-0.350,0.480
4,8:36,1,10,PIT 23,17,14,Ben Roethlisberger pass complete short right to James Conner for 2 yards (tackle by Preston Brown),0.480,0.200
4,8:00,2,8,PIT 25,17,14,Ben Roethlisberger pass complete short right to James Conner for 4 yards (tackle by Carlos Dunlap),0.200,0.040
4,7:16,3,4,PIT 29,17,14,Ben Roethlisberger pass complete short right to Jesse James for 9 yards (tackle by Jessie Bates and Clayton Fejedelem),0.040,1.470
4,6:33,1,10,PIT 38,17,14,Ben Roethlisberger pass incomplete deep middle intended for James Washington (defended by William Jackson),1.470,0.920
4,6:22,2,10,PIT 38,17,14,Ben Roethlisberger pass complete short right to Antonio Brown for 48 yards (tackle by William Jackson),0.920,4.650
4,5:46,1,10,CIN 14,17,14,"Ben Roethlisberger pass incomplete short middle intended for Jesse James (defended by Clayton Fejedelem). Penalty on David DeCastro: Ineligible Downfield Pass, 5 yards (no play)",4.650,4.260
4,5:42,1,15,CIN 19,17,14,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 6 yards (tackle by Vontaze Burfict),4.260,4.160
4,5:06,2,9,CIN 13,17,14,Ben Roethlisberger pass complete short middle to Jesse James for 7 yards (tackle by Jessie Bates),4.160,4.730
4,4:22,3,2,CIN 6,17,14,"Ben Roethlisberger pass complete short right to Vance McDonald for no gain (tackle by Darius Phillips). Vance McDonald fumbles (forced by Darius Phillips), recovered by JuJu Smith-Schuster at CIN-6 (tackle by Sam Hubbard)",4.730,3.010
4,3:35,4,2,CIN 6,20,14,Chris Boswell 24 yard field goal good,3.010,3.000
4,3:32,,,PIT 35,20,14,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
4,3:32,1,10,CIN 25,20,14,Andy Dalton pass incomplete short right intended for A.J. Green,0.610,0.060
4,3:28,2,10,CIN 25,20,14,Andy Dalton pass complete short middle to Joe Mixon for 6 yards (tackle by Vince Williams),0.060,0.170
4,3:00,3,4,CIN 31,20,14,Andy Dalton pass complete short left to C.J. Uzomah for 5 yards (tackle by Cameron Sutton),0.170,1.330
4,2:29,1,10,CIN 36,20,14,"Andy Dalton pass incomplete short left intended for Alex Erickson. Penalty on Artie Burns: Defensive Pass Interference, 14 yards (no play)",1.330,2.260
4,2:25,1,10,CIN 50,20,14,Andy Dalton pass incomplete deep right intended for Joe Mixon,2.260,1.710
4,2:20,2,10,CIN 50,20,14,Andy Dalton pass complete short middle to Tyler Boyd for 16 yards (tackle by Cameron Sutton),1.710,3.310
4,2:00,1,10,PIT 34,20,14,Andy Dalton pass incomplete deep right intended for Cody Core,3.310,2.770
4,1:56,2,10,PIT 34,20,14,Andy Dalton pass complete deep middle to A.J. Green for 23 yards (tackle by Sean Davis),2.770,4.840
4,1:24,1,10,PIT 11,20,14,Andy Dalton pass complete short right to A.J. Green for 7 yards,4.840,5.470
4,1:21,2,3,PIT 4,20,20,"Joe Mixon right guard for 4 yards, touchdown",5.470,7.000
4,1:18,,,PIT 15,20,21,Randy Bullock kicks extra point good,0.000,0.000
4,1:18,,,CIN 35,20,21,"Randy Bullock kicks off 66 yards, returned by Ryan Switzer for no gain (tackle by Malik Jefferson and Brandon Wilson)",0.000,0.480
4,1:12,1,10,PIT 23,20,21,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 8 yards (tackle by Tony McRae and Vontaze Burfict),0.480,1.010
4,0:47,2,2,PIT 31,20,21,Ben Roethlisberger pass incomplete deep right intended for Justin Hunter (defended by Dre Kirkpatrick),1.010,0.300
4,0:42,3,2,PIT 31,20,21,Ben Roethlisberger pass complete short right to JuJu Smith-Schuster for 10 yards (tackle by Tony McRae),0.300,1.660
4,0:36,1,10,PIT 41,20,21,Ben Roethlisberger pass incomplete short right intended for Vance McDonald,1.660,1.120
4,0:33,2,10,PIT 41,20,21,Ben Roethlisberger pass incomplete short middle intended for James Conner,1.120,0.430
4,0:29,3,10,PIT 41,20,21,"Ben Roethlisberger pass incomplete deep right intended for JuJu Smith-Schuster. Penalty on Dre Kirkpatrick: Defensive Holding, 5 yards (no play)",0.430,1.990
4,0:22,1,10,PIT 46,20,21,Ben Roethlisberger pass complete deep middle to JuJu Smith-Schuster for 23 yards (tackle by Clayton Fejedelem),1.990,3.510
4,0:15,,,,,,Timeout #1 by Pittsburgh Steelers,,
4,0:15,1,10,CIN 31,26,21,"Ben Roethlisberger pass complete short middle to Antonio Brown for 31 yards, touchdown",3.510,7.000
4,0:10,,,CIN 2,26,21,"Two Point Attempt: Ben Roethlisberger pass incomplete intended for Jesse James, conversion fails. Penalty on Vincent Rey: Defensive Holding, 1 yard (no play)",0.000,0.000
4,0:10,,,CIN 1,28,21,"Two Point Attempt: Ben Roethlisberger pass complete to JuJu Smith-Schuster, conversion succeeds",0.000,1.000
4,0:10,,,PIT 35,28,21,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
4,0:10,1,10,CIN 25,28,21,Andy Dalton pass complete short right to C.J. Uzomah for 13 yards,0.610,1.470
4,0:05,1,10,CIN 38,28,21,Andy Dalton pass incomplete deep right intended for Alex Erickson,1.470,0.920
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
