Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
1,1:09,4,13,DEN 29,7,7,Micah Knorr punts 31 yards. Penalty on Keith Burns: Offensive Holding (Declined),-1.440,-1.600
1,1:03,1,10,KAN 40,7,7,Trent Green pass incomplete intended for Eddie Kennison,1.600,1.050
1,0:56,2,10,KAN 40,7,7,Trent Green pass incomplete intended for Johnnie Morton,1.050,0.370
1,0:52,3,10,KAN 40,7,7,Trent Green pass incomplete is intercepted by Deltha O'Neal at DEN-48 and returned for 6 yards (tackle by Johnnie Morton),0.370,-2.520
1,0:45,1,10,KAN 46,7,7,Jake Plummer pass complete to Rod Smith for 16 yards (tackle by Dexter McCleon),2.520,3.580
1,0:07,1,10,KAN 30,7,7,Clinton Portis right tackle for 5 yards (tackle by Jimmy Wilkerson),3.580,3.710
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,KAN 25,7,7,Jake Plummer pass complete to Clinton Portis for 1 yard (tackle by Jerome Woods),3.710,3.140
2,14:15,3,4,KAN 24,7,7,Jake Plummer pass complete to Shannon Sharpe for 4 yards (tackle by Shawn Barber),3.140,4.240
2,13:53,1,10,KAN 20,7,7,Clinton Portis right end for 1 yard (tackle by Shawn Barber),4.240,3.820
2,13:12,2,9,KAN 19,7,7,"Clinton Portis right end for 6 yards. Penalty on Dan Neil: Offensive Holding, 10 yards (no play)",3.820,2.480
2,12:44,2,19,KAN 29,7,7,Jake Plummer pass incomplete intended for Ashley Lelie,2.480,1.820
2,12:37,3,19,KAN 29,7,7,Jake Plummer pass incomplete intended for Clinton Portis (defended by John Browning),1.820,1.500
2,12:30,4,19,KAN 29,10,7,Jason Elam 48 yard field goal good,1.500,3.000
2,,,,DEN 30,10,7,"Micah Knorr kicks off 67 yards, returned by Dante Hall for 21 yards (tackle by Donnie Spragan)",0.000,0.540
2,12:22,1,10,KAN 24,10,7,Priest Holmes left end for 16 yards (tackle by Sam Brandon),0.540,1.600
2,11:41,1,10,KAN 40,10,7,Trent Green pass complete to Tony Richardson for 3 yards (tackle by John Mobley),1.600,1.460
2,11:03,2,7,KAN 43,10,7,Priest Holmes up the middle for 13 yards (tackle by Ian Gold),1.460,2.650
2,10:24,1,10,DEN 44,10,7,"Tony Richardson up the middle for -1 yards (tackle by Darius Holland). Penalty on Darius Holland: Unnecessary Roughness, 15 yards",2.650,3.580
2,9:52,1,10,DEN 30,10,7,Trent Green pass complete to Tony Richardson for 6 yards,3.580,3.840
2,9:33,2,4,DEN 24,10,7,Priest Holmes up the middle for 5 yards (tackle by Mario Fatafehi),3.840,4.310
2,8:54,,,,10,7,Timeout #2 by Kansas City Chiefs,0.000,4.310
2,8:54,1,10,DEN 19,10,7,Priest Holmes up the middle for 4 yards (tackle by John Mobley),4.310,4.350
2,8:19,2,6,DEN 15,10,7,Priest Holmes right end for -1 yards (tackle by Mario Fatafehi),4.350,3.410
2,7:35,3,7,DEN 16,10,7,Trent Green up the middle for 7 yards (tackle by Kelly Herndon),3.410,5.140
2,6:49,1,9,DEN 9,10,7,Priest Holmes right end for 4 yards (tackle by Nick Ferguson),5.140,5.150
2,6:06,2,5,DEN 5,10,7,Trent Green pass incomplete intended for Tony Gonzalez (defended by Sam Brandon),5.150,4.260
2,6:02,3,5,DEN 5,10,7,Priest Holmes pass incomplete intended for Eddie Kennison,4.260,3.010
,,,,,,,"DEN challenged the ruling, and the original play was overturned.",,
2,5:55,4,5,DEN 5,10,10,Morten Andersen 23 yard field goal good,3.010,3.000
2,,,,KAN 30,10,10,"Jason Baker kicks off 65 yards, returned by Chris Cole for 33 yards (tackle by Shaunard Harts)",0.000,1.470
2,5:47,1,10,DEN 38,10,10,"Jake Plummer pass incomplete intended for Shannon Sharpe. Penalty on Shawn Barber: Defensive Pass Interference, 3 yards (no play)",1.470,1.660
2,5:40,1,10,DEN 41,10,10,Clinton Portis left end for 4 yards (tackle by Mike Maslowski),1.660,1.660
2,5:01,2,6,DEN 45,10,10,Clinton Portis up the middle for 10 yards (tackle by Jerome Woods),1.660,2.590
2,4:18,1,10,KAN 45,10,10,Jake Plummer right end for 4 yards (tackle by Eric Warfield),2.590,2.580
2,3:46,2,6,KAN 41,10,10,Jake Plummer pass complete to Clinton Portis for 5 yards (tackle by Mike Maslowski),2.580,2.540
2,2:51,3,1,KAN 36,10,10,"Penalty on Clinton Portis: False Start, 5 yards (no play)",2.540,1.880
2,2:27,3,6,KAN 41,10,10,Jake Plummer pass incomplete intended for Shannon Sharpe,1.880,0.530
2,2:23,4,6,KAN 41,10,10,"Micah Knorr punts 41 yards, touchback",0.530,-0.280
2,2:14,1,10,KAN 20,10,10,Priest Holmes up the middle for no gain (tackle by Al Wilson),0.280,-0.270
2,2:00,2,10,KAN 20,10,10,Trent Green pass complete to Priest Holmes for 2 yards (tackle by Reggie Hayward),-0.270,-0.690
2,1:41,,,,10,10,Timeout #1 by Denver Broncos,0.000,-0.690
2,1:41,3,8,KAN 22,10,10,Trent Green pass incomplete intended for Marc Boerigter. Penalty on Priest Holmes: Offensive Holding (Declined),-0.690,-1.900
2,1:36,4,8,KAN 22,10,10,"Jason Baker punts 41 yards, returned by Deltha O'Neal for 63 yards. Penalty on Dwayne Carswell: Offensive Holding, 10 yards, Penalty on Donnie Spragan: Offensive Holding (Declined)",-1.900,-0.740
2,1:21,1,10,DEN 27,10,10,Jake Plummer pass incomplete intended for Ashley Lelie (defended by Dexter McCleon),0.740,0.200
2,1:14,2,10,DEN 27,10,10,Jake Plummer pass incomplete intended for Shannon Sharpe,0.200,-0.490
2,1:08,3,10,DEN 27,10,10,Jake Plummer pass complete to Rod Smith for 20 yards (tackle by Shawn Barber),-0.490,2.060
2,1:00,1,10,DEN 47,10,10,Jake Plummer pass complete to Rod Smith for 15 yards (tackle by Greg Wesley),2.060,3.050
2,0:49,,,,10,10,Timeout #2 by Denver Broncos,0.000,3.050
2,0:49,1,10,KAN 38,10,10,Jake Plummer up the middle for 7 yards (tackle by Eric Hicks),3.050,3.450
2,0:33,,,,10,10,Timeout #3 by Kansas City Chiefs,0.000,3.450
2,0:33,2,3,KAN 31,10,10,Jake Plummer pass complete to Rod Smith for 20 yards (tackle by Dexter McCleon),3.450,4.840
2,0:33,1,10,KAN 11,10,10,Jake Plummer pass incomplete,4.840,4.140
2,0:17,2,10,KAN 11,10,10,Jake Plummer pass incomplete intended for Rod Smith,4.140,3.130
2,0:12,3,10,KAN 11,10,10,Jake Plummer pass incomplete intended for Rod Smith,3.130,2.700
2,0:08,4,10,KAN 11,13,10,Jason Elam 29 yard field goal good,2.700,3.000
2,,,,DEN 30,13,10,"Micah Knorr kicks off 40 yards, returned by Darrius Johnson for 12 yards (tackle by Reuben Droughns)",0.000,0.940
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,13,10,"Jason Baker kicks off 59 yards, returned by Chris Cole for 15 yards (tackle by Fred Jones)",0.000,0.670
3,14:56,1,10,DEN 26,13,10,Clinton Portis left end for 3 yards (tackle by John Browning),0.670,0.540
3,14:18,2,7,DEN 29,13,10,Clinton Portis left end for 6 yards (tackle by Mike Maslowski),0.540,0.630
3,13:40,3,1,DEN 35,19,10,"Clinton Portis up the middle for 65 yards, touchdown",0.630,7.000
3,,,,KAN 2,20,10,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,20,10,"Micah Knorr kicks off 66 yards, returned by Dante Hall for 19 yards (tackle by Kelly Herndon)",0.000,0.480
3,13:25,1,10,KAN 23,20,10,Trent Green pass complete to Eddie Kennison for 12 yards (tackle by Deltha O'Neal),0.480,1.270
3,12:52,1,10,KAN 35,20,10,Priest Holmes up the middle for 22 yards (tackle by Nick Ferguson),1.270,2.720
3,12:09,1,10,DEN 43,20,10,Trent Green up the middle for 5 yards (tackle by Al Wilson),2.720,2.850
3,11:32,2,5,DEN 38,20,10,Trent Green pass complete to Priest Holmes for 10 yards (tackle by Sam Brandon),2.850,3.710
3,10:56,1,10,DEN 28,20,16,"Trent Green pass complete to Johnnie Morton for 28 yards, touchdown",3.710,7.000
3,,,,DEN 2,20,17,Morten Andersen kicks extra point good,0.000,0.000
3,,,,KAN 30,20,17,"Jason Baker kicks off 70 yards, returned by Chris Cole for 30 yards (tackle by Shaunard Harts)",0.000,0.940
3,10:42,1,10,DEN 30,20,17,Jake Plummer pass complete to Mike Anderson for 1 yard (tackle by Dexter McCleon),0.940,0.530
3,9:56,2,9,DEN 31,20,17,Jake Plummer pass incomplete intended for Rod Smith (defended by Eric Warfield),0.530,-0.160
3,9:50,3,9,DEN 31,20,17,Clinton Portis up the middle for 8 yards (tackle by Shaunard Harts and Scott Fujita),-0.160,-0.780
3,9:08,4,1,DEN 39,20,17,"Micah Knorr punts 45 yards, returned by Dante Hall for no gain",-0.780,0.140
3,8:59,1,10,KAN 16,20,17,Priest Holmes up the middle for -1 yards (tackle by Ian Gold),-0.140,-0.780
3,8:18,2,11,KAN 15,20,17,"Penalty on Tony Gonzalez: False Start, 5 yards (no play)",-0.780,-1.220
3,7:58,2,16,KAN 10,20,17,Trent Green pass complete to Tony Gonzalez for 23 yards (tackle by Ian Gold),-1.220,1.140
3,7:15,1,10,KAN 33,20,17,"Penalty on Johnnie Morton: False Start, 5 yards (no play)",1.140,0.810
3,6:56,1,15,KAN 28,20,17,Trent Green pass incomplete intended for Johnnie Morton,0.810,-0.080
3,6:49,2,15,KAN 28,20,17,Trent Green pass incomplete intended for Dante Hall,-0.080,-0.760
3,6:44,3,15,KAN 28,20,17,Trent Green pass incomplete intended for Marc Boerigter (defended by Al Wilson),-0.760,-1.500
3,6:37,4,15,KAN 28,20,17,"Jason Baker punts 55 yards, returned by Deltha O'Neal for 12 yards (tackle by Gary Stills). Deltha O'Neal fumbles, recovered by Donnie Spragan at DEN-29 (tackle by Fred Jones)",-1.500,-0.870
3,6:23,1,10,DEN 29,20,17,Clinton Portis for 4 yards,0.870,0.870
3,6:22,2,6,DEN 33,20,17,Jake Plummer pass incomplete intended for Ashley Lelie,0.870,0.170
3,5:52,3,6,DEN 33,20,17,Jake Plummer pass complete to Shannon Sharpe for 15 yards (tackle by Scott Fujita),0.170,2.130
3,5:07,1,10,DEN 48,20,17,Jake Plummer left end for 11 yards (tackle by Jimmy Wilkerson),2.130,2.850
3,5:07,1,10,KAN 41,20,17,"Clinton Portis up the middle for 5 yards (tackle by Ryan Sims). Clinton Portis fumbles (forced by Ryan Sims), recovered by Reuben Droughns at KAN-34",2.850,3.250
3,3:50,2,3,KAN 34,20,17,Mike Anderson up the middle for 8 yards (tackle by Greg Wesley),3.250,3.840
3,3:11,1,10,KAN 26,20,17,Mike Anderson up the middle for -2 yards (tackle by Gary Stills and Mike Maslowski),3.840,3.030
3,2:31,2,12,KAN 28,20,17,Jake Plummer pass complete to Rod Smith for 14 yards (tackle by Dexter McCleon),3.030,4.650
3,1:49,1,10,KAN 14,20,17,Clinton Portis up the middle for 2 yards (tackle by Shawn Barber),4.650,4.330
3,1:13,2,8,KAN 12,20,17,Mike Anderson up the middle for 5 yards (tackle by John Browning),4.330,4.500
3,0:36,,,,20,17,Timeout #1 by Kansas City Chiefs,0.000,4.500
3,0:36,3,3,KAN 7,20,17,Clinton Portis up the middle for 3 yards (tackle by Ryan Sims),4.500,6.280
3,0:21,1,4,KAN 4,20,17,Clinton Portis up the middle for 1 yard (tackle by Greg Wesley),6.280,5.530
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,KAN 3,20,17,Clinton Portis up the middle for 1 yard (tackle by Mike Maslowski and Eric Warfield),5.530,4.950
4,14:21,3,2,KAN 2,20,17,Clinton Portis up the middle for -1 yards (tackle by John Browning),4.950,3.040
4,14:21,4,3,KAN 3,23,17,Jason Elam 21 yard field goal good,3.040,3.000
4,,,,DEN 30,23,17,"Micah Knorr kicks off 61 yards, returned by Dante Hall for 41 yards (tackle by Nick Ferguson)",0.000,2.260
4,13:30,1,10,KAN 50,23,17,Trent Green pass incomplete intended for Eddie Kennison,2.260,1.710
4,13:27,2,10,KAN 50,23,17,Trent Green pass complete to Priest Holmes for -3 yards (tackle by Ian Gold),1.710,0.630
4,12:47,3,13,KAN 47,23,17,Trent Green pass incomplete intended for Eddie Kennison,0.630,-0.260
4,12:47,4,13,KAN 47,23,17,Jason Baker punts 39 yards,-0.260,0.280
4,12:34,1,10,DEN 14,23,17,Jake Plummer pass complete to Ashley Lelie for 21 yards (tackle by Eric Warfield),-0.280,1.270
4,11:53,1,10,DEN 35,23,17,Clinton Portis up the middle for 3 yards (tackle by Ryan Sims),1.270,1.130
4,11:12,2,7,DEN 38,23,17,Jake Plummer pass complete to Rod Smith for 17 yards (tackle by Mike Maslowski),1.130,2.590
4,10:25,1,10,KAN 45,23,17,Mike Anderson up the middle for 3 yards (tackle by Eric Hicks),2.590,2.450
4,9:45,2,7,KAN 42,23,17,"Jake Plummer pass incomplete intended for Shannon Sharpe (defended by Greg Wesley). Penalty on Ephraim Salaam: Illegal Use of Hands, 10 yards (no play)",2.450,1.100
4,9:38,2,17,DEN 48,23,17,"Clinton Portis right end for 2 yards (tackle by Scott Fujita). Clinton Portis fumbles (forced by Scott Fujita), recovered by Clinton Portis at tm_-50",1.100,0.700
4,8:53,3,15,KAN 50,23,17,Jake Plummer pass incomplete intended for Ashley Lelie,0.700,-0.060
4,8:45,4,15,KAN 50,23,23,"Micah Knorr punts 43 yards, returned by Dante Hall for 93 yards, touchdown",-0.060,-7.000
4,,,,DEN 2,23,24,Morten Andersen kicks extra point good,0.000,0.000
4,,,,KAN 30,23,24,"Jason Baker kicks off 71 yards, returned by Chris Cole for 32 yards (tackle by Shaunard Harts)",0.000,1.000
4,8:12,1,10,DEN 31,23,24,Jake Plummer pass complete to Shannon Sharpe for 21 yards (tackle by Dexter McCleon),1.000,2.390
4,7:32,1,10,KAN 48,23,24,"Jake Plummer pass incomplete intended for Ashley Lelie. Penalty on Eric Warfield: Illegal Contact, 5 yards",2.390,2.720
4,7:24,1,10,KAN 43,23,24,Clinton Portis up the middle for 5 yards (tackle by Ryan Sims),2.720,2.850
4,6:45,2,5,KAN 38,23,24,Clinton Portis up the middle for 3 yards (tackle by John Browning and Ryan Sims),2.850,2.540
4,6:04,3,2,KAN 35,23,24,Jake Plummer pass incomplete. Penalty on Tom Nalen: Illegal Touch Pass (Declined),2.540,0.990
4,6:04,4,2,KAN 35,23,24,Jason Elam 53 yard field goal no good,0.990,-1.800
4,5:52,1,10,KAN 43,23,24,Priest Holmes left end for 8 yards (tackle by Al Wilson),1.800,2.330
4,5:27,2,2,DEN 49,23,24,Priest Holmes up the middle for no gain (tackle by Ian Gold),2.330,1.620
4,4:46,3,2,DEN 49,23,24,Trent Green pass complete to Dante Hall for 5 yards (tackle by Nick Ferguson),1.620,2.650
4,3:59,1,10,DEN 44,23,24,Trent Green pass complete to Eddie Kennison for 2 yards (tackle by Lenny Walls),2.650,2.380
4,3:15,2,8,DEN 42,23,24,Priest Holmes up the middle for 6 yards (tackle by Darius Holland),2.380,2.480
4,2:30,3,2,DEN 36,23,24,"Priest Holmes up the middle for 17 yards (tackle by Kelly Herndon). Priest Holmes fumbles (forced by Kelly Herndon), recovered by Lenny Walls at DEN-8 (tackle by Tony Richardson)",2.480,0.380
4,2:21,1,10,DEN 8,23,24,"Penalty on Dwayne Carswell: False Start, 4 yards (no play)",-0.380,-0.530
4,2:20,1,14,DEN 4,23,24,Jake Plummer pass complete to Clinton Portis for 1 yard (tackle by Vonnie Holliday),-0.530,-1.000
4,2:00,2,13,DEN 5,23,24,Jake Plummer pass complete to Rod Smith for 19 yards (tackle by Eric Warfield),-1.000,0.540
4,1:50,1,10,DEN 24,23,24,Jake Plummer pass incomplete intended for Clinton Portis (defended by Shawn Barber),0.540,0.000
4,1:42,2,10,DEN 24,23,24,Jake Plummer pass complete to Ashley Lelie for 4 yards (tackle by Dexter McCleon),0.000,-0.160
4,1:32,3,6,DEN 28,23,24,Jake Plummer pass incomplete intended for Ashley Lelie,-0.160,-1.500
4,1:26,4,6,DEN 28,23,24,Jake Plummer pass incomplete intended for Ed McCaffrey,-1.500,-3.710
4,1:21,1,10,DEN 28,23,24,"Penalty on KAN: Illegal Substitution, 5 yards (no play)",3.710,3.380
4,1:21,1,15,DEN 33,23,24,Trent Green kneels for -1 yards,3.380,2.360
4,0:42,2,16,DEN 34,23,24,Trent Green kneels for no gain,2.360,1.680
4,0:02,3,16,DEN 34,23,24,Trent Green kneels for -1 yards,1.680,0.970
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
