Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
2,1:35,1,10,DEN 38,6,14,Patrick Mahomes pass complete short right to Travis Kelce for 19 yards (tackle by Justin Simmons and Josey Jewell),3.050,4.310
2,0:57,1,10,DEN 19,6,14,"Patrick Mahomes sacked by Baron Browning for -11 yards. Patrick Mahomes fumbles (forced by Baron Browning), recovered by Jonathon Cooper at DEN-30",4.310,-0.940
2,0:48,1,10,DEN 30,6,14,Russell Wilson scrambles left end for 3 yards (tackle by Michael Danna),0.940,0.800
2,0:38,,,,,,Timeout #2 by Kansas City Chiefs,,
2,0:38,2,7,DEN 33,6,14,Russell Wilson pass complete short right to Marvin Mims for no gain (tackle by Mike Edwards),0.800,0.100
2,0:33,,,,,,Timeout #1 by Kansas City Chiefs,,
2,0:33,3,7,DEN 33,6,14,Russell Wilson pass complete short left to Samaje Perine for 10 yards (tackle by Trent McDuffie),0.100,1.800
2,0:26,1,10,DEN 43,6,14,Russell Wilson pass incomplete short left intended for Samaje Perine,1.800,1.250
2,0:22,2,10,DEN 43,6,14,Russell Wilson pass complete short middle to Samaje Perine for 6 yards (tackle by Drue Tranquill),1.250,1.350
2,0:15,,,,,,Timeout #2 by Denver Broncos,,
2,0:15,3,4,DEN 49,6,14,"Russell Wilson sacked by George Karlaftis for -3 yards. Russell Wilson fumbles (forced by George Karlaftis), recovered by Willie Gay at DEN-47",1.350,-2.460
2,0:09,1,10,DEN 47,6,14,Patrick Mahomes pass complete short right to Jerick McKinnon for 10 yards (tackle by Fabian Moreau),2.460,3.120
2,0:04,1,10,DEN 37,9,14,Harrison Butker 56 yard field goal good,3.120,3.000
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,9,14,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DEN 25,9,14,Javonte Williams up the middle for 1 yard (tackle by Chris Jones and Derrick Nnadi),0.610,0.200
3,14:26,2,9,DEN 26,9,14,Russell Wilson pass complete short left to Jaleel McLaughlin for 4 yards (tackle by Drue Tranquill),0.200,-0.030
3,13:48,3,6,DEN 30,9,14,"Russell Wilson pass complete deep left to Courtland Sutton for 23 yards (tackle by L'Jarius Sneed). Penalty on L'Jarius Sneed: Defensive Pass Interference, 15 yards (declined)",-0.030,2.460
3,13:35,1,10,KAN 47,9,14,Javonte Williams right end for 4 yards (tackle by Charles Omenihu),2.460,2.450
3,12:56,2,6,KAN 43,9,14,Javonte Williams right guard for 8 yards (tackle by Justin Reid),2.450,3.250
3,12:20,1,10,KAN 35,9,14,Russell Wilson scrambles right end for 3 yards (tackle by Justin Reid),3.250,3.110
3,11:37,2,7,KAN 32,9,14,Javonte Williams right end for 3 yards (tackle by Leo Chenal),3.110,2.810
3,10:51,3,4,KAN 29,9,14,"Russell Wilson sacked by Charles Omenihu for no gain. Penalty on L'Jarius Sneed: Defensive Holding, 5 yards (accepted) (no play)",2.810,3.970
3,10:12,1,10,KAN 24,9,14,Samaje Perine left guard for 5 yards (tackle by Mike Edwards),3.970,4.120
3,9:48,2,5,KAN 19,9,14,Russell Wilson scrambles right end for 5 yards (tackle by Drue Tranquill),4.120,4.650
3,9:04,1,10,KAN 14,9,14,Jaleel McLaughlin for no gain (no play),4.650,4.260
3,8:42,1,15,KAN 19,9,14,Javonte Williams right end for 4 yards (tackle by Jack Cochrane and Drue Tranquill),4.260,3.850
3,8:03,2,11,KAN 15,9,14,Russell Wilson pass complete short right to Jaleel McLaughlin for 2 yards (tackle by Tershawn Wharton and Leo Chenal),3.850,3.260
3,7:20,3,9,KAN 13,9,14,Russell Wilson sacked by and George Karlaftis for -7 yards and Charles Omenihu for -7 yards,3.260,2.120
3,6:40,4,16,KAN 20,9,14,Wil Lutz 38 yard field goal no good blocked by Justin Reid (tackle by Leo Chenal),2.120,-0.740
3,6:34,1,10,KAN 27,9,14,Isiah Pacheco up the middle for 5 yards (tackle by Jonathon Cooper and Josey Jewell),0.740,0.870
3,6:00,2,5,KAN 32,9,14,Patrick Mahomes pass complete short left to Mecole Hardman for 1 yard (tackle by Fabian Moreau and Ja'Quan McMillian),0.870,0.300
3,5:14,3,4,KAN 33,9,14,"Patrick Mahomes sacked by Josey Jewell for no gain. Penalty on Fabian Moreau: Defensive Holding, 5 yards (accepted) (no play)",0.300,1.470
3,4:59,1,10,KAN 38,9,14,Patrick Mahomes pass incomplete short middle intended for Rashee Rice,1.470,0.920
3,4:53,2,10,KAN 38,9,14,Patrick Mahomes pass complete short middle to Justin Watson for 15 yards (tackle by Patrick Surtain),0.920,2.460
3,4:13,1,10,DEN 47,9,14,Mecole Hardman right end for 3 yards (tackle by Ja'Quan McMillian),2.460,2.320
3,3:42,2,7,DEN 44,9,14,"Penalty on KAN: Offensive Too Many Men on Field, 5 yards (accepted) (no play)",2.320,1.640
3,3:36,2,12,DEN 49,9,14,Patrick Mahomes pass complete short right to Isiah Pacheco for 7 yards (tackle by Alex Singleton),1.640,1.880
3,2:58,3,5,DEN 42,9,14,Patrick Mahomes pass incomplete deep left intended for Justin Watson,1.880,0.460
3,2:53,4,5,DEN 42,9,14,Tommy Townsend punts 33 yards downed by Jerick McKinnon,0.460,0.380
3,2:45,1,10,DEN 9,9,14,Javonte Williams right end for 10 yards (tackle by Justin Reid),-0.380,0.150
3,2:10,1,10,DEN 19,9,14,Javonte Williams left end for 2 yards (tackle by Charles Omenihu and Drue Tranquill),0.150,-0.060
3,1:33,2,8,DEN 21,9,14,Russell Wilson pass complete short left to Javonte Williams for 14 yards (tackle by George Karlaftis and Trent McDuffie),-0.060,1.270
3,0:46,,,,,,Timeout #1 by Denver Broncos,,
3,0:46,1,10,DEN 35,9,14,Russell Wilson pass complete to Samaje Perine for no gain (no play),1.270,0.940
3,0:19,1,15,DEN 30,9,14,Javonte Williams right tackle for -1 yards (tackle by Michael Danna),0.940,-0.090
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,16,DEN 29,9,14,"Russell Wilson pass incomplete deep left intended for Courtland Sutton. Penalty on L'Jarius Sneed: Defensive Pass Interference, 18 yards (accepted) (no play)",-0.090,2.060
4,14:56,1,10,DEN 47,9,14,Javonte Williams right tackle for no gain (tackle by George Karlaftis and Leo Chenal),2.060,1.520
4,14:19,,,,,,Timeout #1 by Kansas City Chiefs,,
4,14:19,2,10,DEN 47,9,14,Jaleel McLaughlin left end for 9 yards (tackle by Drue Tranquill),1.520,2.020
4,14:02,3,1,KAN 44,9,14,Russell Wilson right guard for 2 yards (tackle by Jack Cochrane),2.020,2.790
4,13:21,1,10,KAN 42,9,14,Jaleel McLaughlin left tackle for 13 yards (tackle by Mike Edwards),2.790,3.640
4,12:44,1,10,KAN 29,9,14,Javonte Williams right guard for 2 yards (tackle by Jack Cochrane),3.640,3.370
4,12:06,2,8,KAN 27,9,14,Russell Wilson pass incomplete short middle intended for Jerry Jeudy (defended by Jack Cochrane),3.370,2.680
4,12:01,3,8,KAN 27,9,14,Russell Wilson sacked by Leo Chenal for -9 yards,2.680,0.880
4,11:23,4,17,KAN 36,9,14,"Riley Dixon punts 31 yards, recovered by Drew Sanders at KC-10 Penalty on KAN: Defensive Too Many Men on Field, 5 yards (declined)",0.880,4.910
4,11:15,1,10,KAN 10,9,14,Javonte Williams right guard for 4 yards (tackle by George Karlaftis and Drue Tranquill),4.910,4.950
4,10:40,2,6,KAN 6,9,20,"Russell Wilson pass complete short left to Courtland Sutton for 6 yards, touchdown. Penalty on L'Jarius Sneed: Defensive Holding, 3 yards (declined)",4.950,7.000
4,10:33,,,KAN 15,9,21,Wil Lutz kicks extra point good,0.000,0.000
4,10:33,,,DEN 35,9,21,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,10:33,1,10,KAN 25,9,21,Patrick Mahomes pass incomplete short left intended for Isiah Pacheco,0.610,0.060
4,10:29,2,10,KAN 25,9,21,Patrick Mahomes pass incomplete short right intended for Travis Kelce (defended by Josey Jewell),0.060,-0.620
4,10:22,3,10,KAN 25,9,21,Patrick Mahomes pass complete short middle to Rashee Rice for 9 yards (tackle by Patrick Surtain),-0.620,-1.110
4,9:39,4,1,KAN 34,9,21,Patrick Mahomes pass complete short left to Travis Kelce for 8 yards (tackle by P.J. Locke),-1.110,1.730
4,9:15,1,10,KAN 42,9,21,Patrick Mahomes scrambles left end for 7 yards (tackle by Josey Jewell),1.730,2.130
4,8:47,2,3,KAN 49,9,21,Patrick Mahomes pass incomplete short left intended for Jerick McKinnon,2.130,1.420
4,8:44,3,3,KAN 49,9,21,Patrick Mahomes pass complete deep right to Noah Gray for 17 yards,1.420,3.310
4,8:19,1,10,DEN 34,9,21,Patrick Mahomes pass incomplete short right intended for Skyy Moore (defended by Patrick Surtain),3.310,2.770
4,8:14,2,10,DEN 34,9,21,Patrick Mahomes pass complete short left to Noah Gray for 8 yards (tackle by Ja'Quan McMillian),2.770,3.070
4,7:49,3,3,DEN 26,9,21,Patrick Mahomes pass incomplete short middle intended for Travis Kelce (defended by Nik Bonitto),3.070,1.840
4,7:40,4,3,DEN 26,9,21,Patrick Mahomes pass incomplete deep left intended for Skyy Moore,1.840,-0.740
4,7:35,1,10,DEN 27,9,21,Javonte Williams left guard for 2 yards (tackle by Derrick Nnadi),0.740,0.470
4,7:30,,,,,,Timeout #2 by Kansas City Chiefs,,
4,7:30,2,8,DEN 29,9,21,Russell Wilson pass complete short left to Javonte Williams for -5 yards (tackle by Drue Tranquill),0.470,-0.890
4,7:26,,,,,,Timeout #3 by Kansas City Chiefs,,
4,7:26,3,13,DEN 24,9,21,Russell Wilson sacked by George Karlaftis for -3 yards,-0.890,-1.960
4,6:43,4,16,DEN 21,9,21,"Riley Dixon punts 43 yards, returned by Mecole Hardman for -5 yards (tackle by Tremon Smith)",-1.960,-1.000
4,6:33,1,10,KAN 31,9,21,Patrick Mahomes pass incomplete short left intended for Noah Gray,1.000,0.460
4,6:26,2,10,KAN 31,9,21,Patrick Mahomes sacked by and Zach Allen for -7 yards and Jonathon Cooper for -7 yards,0.460,-1.150
4,5:41,3,17,KAN 24,9,21,Patrick Mahomes sacked by Baron Browning for -10 yards,-1.150,-2.470
4,4:59,4,27,KAN 14,9,21,Patrick Mahomes pass deep right intended for Marquez Valdes-Scantling is intercepted by Justin Simmons at DEN-47 and returned for 33 yards (tackle by Trey Smith),-2.470,-4.240
4,4:45,1,10,KAN 20,9,21,Javonte Williams right tackle for 5 yards (tackle by Leo Chenal and Chris Jones),4.240,4.450
4,4:02,2,5,KAN 15,9,21,Javonte Williams right end for 4 yards (tackle by Mike Edwards and Jack Cochrane),4.450,4.590
4,3:17,,,,,,Timeout #2 by Denver Broncos,,
4,3:17,3,1,KAN 11,9,21,Russell Wilson up the middle for 2 yards (tackle by Chris Jones and Leo Chenal),4.590,5.140
4,2:35,1,9,KAN 9,9,21,Javonte Williams up the middle for 1 yard (tackle by Derrick Nnadi and Matt Dickerson),5.140,4.570
4,2:00,2,8,KAN 8,9,21,Javonte Williams right guard for -4 yards (tackle by Leo Chenal),4.570,3.100
4,1:18,,,,,,Timeout #3 by Denver Broncos,,
4,1:18,3,12,KAN 12,9,21,Javonte Williams right tackle for -3 yards (tackle by Chris Jones),3.100,2.440
4,0:34,4,15,KAN 15,9,21,"Penalty on Justin Reid: Neutral Zone Infraction, 5 yards (accepted) (no play)",2.440,2.760
4,0:34,4,10,KAN 10,9,24,Wil Lutz 28 yard field goal good,2.760,3.000
4,0:31,,,DEN 35,9,24,"Wil Lutz kicks off 65 yards, returned by Mecole Hardman for 14 yards (tackle by Tremon Smith)",0.000,-0.280
4,0:26,1,10,KAN 14,9,24,Patrick Mahomes pass complete short left to Rashee Rice for 9 yards (tackle by P.J. Locke),-0.280,0.550
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
