Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
1,,,,DEN 30,7,14,"Jason Baker kicks off 63 yards, returned by Dante Hall for 12 yards (tackle by Nick Ferguson). Penalty on Rich Scanlon: Illegal Block Above the Waist, 9 yards",0.000,-0.380
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,KAN 10,7,14,Larry Johnson up the middle for 4 yards (tackle by Donnie Spragan),-0.380,-0.460
2,14:21,2,6,KAN 14,7,14,"Trent Green sacked by Al Wilson for -7 yards. Trent Green fumbles (forced by Al Wilson), recovered by Tony Richardson at KAN-7",-0.460,-1.770
2,13:47,3,13,KAN 7,7,14,Larry Johnson up the middle for 10 yards (tackle by Kenoy Kennedy),-1.770,-2.320
2,13:09,4,3,KAN 17,7,14,Stephen Cheek punts 44 yards,-2.320,-1.530
2,12:56,1,10,DEN 39,7,14,Jake Plummer pass complete to Jeb Putzier for 16 yards (tackle by Dexter McCleon),1.530,2.590
2,12:20,1,10,KAN 45,7,14,Jake Plummer pass incomplete intended for Ashley Lelie is intercepted by Dexter McCleon at KAN-33 and returned for 23 yards (tackle by Tom Nalen),2.590,-2.650
2,12:10,1,10,DEN 44,7,14,Trent Green pass incomplete intended for Tony Gonzalez,2.650,2.110
2,12:07,2,10,DEN 44,7,14,"Larry Johnson up the middle for 5 yards (tackle by D.J. Williams). Penalty on John Lynch: Unnecessary Roughness, 15 yards",2.110,3.970
2,11:41,1,10,DEN 24,7,14,Trent Green sacked by Marco Coleman and Mario Fatafehi for -5 yards,3.970,2.760
2,11:07,2,15,DEN 29,7,14,Larry Johnson up the middle for 9 yards (tackle by John Lynch),2.760,3.270
2,10:24,3,6,DEN 20,7,14,Trent Green pass complete to Tony Gonzalez for 13 yards (tackle by Kenoy Kennedy),3.270,5.600
2,9:41,1,7,DEN 7,7,20,"Trent Green pass complete to Eddie Kennison for 7 yards, touchdown",5.600,7.000
2,,,,DEN 2,7,21,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,KAN 30,7,21,"Lawrence Tynes kicks off 48 yards, returned by Triandos Luke for 13 yards (tackle by Benny Sapp)",0.000,1.270
2,9:31,1,10,DEN 35,7,21,Jake Plummer pass incomplete intended for Tatum Bell,1.270,0.720
2,9:25,2,10,DEN 35,7,21,"Penalty on Jeb Putzier: False Start, 5 yards (no play)",0.720,0.050
2,9:25,2,15,DEN 30,7,21,Jake Plummer pass incomplete,0.050,-0.630
2,9:20,3,15,DEN 30,7,21,Jake Plummer pass complete to Ashley Lelie for 21 yards (tackle by Willie Pile),-0.630,2.320
2,8:41,1,10,KAN 49,7,21,Tatum Bell up the middle for 1 yard (tackle by Jimmy Wilkerson),2.320,1.920
2,8:00,2,9,KAN 48,7,21,Tatum Bell up the middle for -2 yards (tackle by Junior Siavii),1.920,0.960
2,7:42,3,11,KAN 50,7,21,Jake Plummer pass complete to Ashley Lelie for 9 yards (tackle by Dexter McCleon),0.960,0.530
2,6:58,4,2,KAN 41,7,21,Jake Plummer sacked by Kawika Mitchell for 0 yards,0.530,-1.730
2,6:52,1,10,KAN 42,7,21,Trent Green pass complete to Jason Dunn for 9 yards (tackle by Donnie Spragan). Penalty on Kelly Herndon: Illegal Contact (Declined),1.730,2.400
2,6:27,2,1,DEN 49,7,21,Larry Johnson up the middle for 3 yards (tackle by Donnie Spragan),2.400,2.520
2,5:48,1,10,DEN 46,7,21,Dante Hall left end for 6 yards (tackle by John Lynch),2.520,2.790
2,5:19,2,4,DEN 40,7,21,Larry Johnson up the middle for 2 yards (tackle by D.J. Williams),2.790,2.350
2,4:39,3,2,DEN 38,7,21,Trent Green pass complete to Eddie Kennison for 6 yards (tackle by Donnie Spragan). Penalty on John Lynch: Defensive Holding (Declined),2.350,3.450
2,4:12,1,10,DEN 32,7,27,"Larry Johnson up the middle for 32 yards, touchdown",3.450,7.000
2,,,,DEN 2,7,28,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,KAN 30,7,28,"Lawrence Tynes kicks off 50 yards, returned by Triandos Luke for 19 yards (tackle by Jimmy Wilkerson)",0.000,1.530
2,4:02,1,10,DEN 39,7,28,Jake Plummer pass incomplete intended for Reuben Droughns,1.530,0.990
2,3:57,2,10,DEN 39,7,28,Jake Plummer pass incomplete intended for Jeb Putzier,0.990,0.300
2,3:51,3,10,DEN 39,7,28,Jake Plummer pass complete to Triandos Luke for 6 yards (tackle by Benny Sapp),0.300,-0.390
2,3:14,4,4,DEN 45,7,28,"Jason Baker punts 38 yards, returned by Dante Hall for 14 yards (tackle by Donnie Spragan)",-0.390,-1.000
2,3:06,1,10,KAN 31,7,28,Larry Johnson up the middle for 1 yard (tackle by Al Wilson),1.000,0.600
2,2:23,2,9,KAN 32,7,28,Larry Johnson up the middle for no gain (tackle by Monsanto Pope and Al Wilson),0.600,-0.100
2,2:17,,,,7,28,Timeout #1 by Denver Broncos,0.000,-0.100
2,2:17,3,9,KAN 32,7,28,Trent Green pass complete to Eddie Kennison for 8 yards (tackle by Champ Bailey),-0.100,-0.720
2,2:00,4,1,KAN 40,7,28,"Stephen Cheek punts 29 yards. Penalty on Jeff Shoate: Offensive Holding, 10 yards",-0.720,-0.340
2,1:51,1,10,DEN 21,7,28,Jake Plummer pass complete to Triandos Luke for 10 yards (tackle by Eric Warfield),0.340,1.000
2,1:28,1,10,DEN 31,7,28,Jake Plummer pass complete to Rod Smith for 7 yards (tackle by Scott Fujita),1.000,1.410
2,1:25,,,,7,28,Timeout #2 by Denver Broncos,0.000,1.410
2,1:25,2,3,DEN 38,7,28,Jake Plummer pass complete to Jeb Putzier for 5 yards (tackle by Kawika Mitchell),1.410,1.800
2,1:03,1,10,DEN 43,7,28,Jake Plummer pass complete to Darius Watts for 14 yards (tackle by Eric Warfield),1.800,2.720
2,0:57,,,,7,28,Timeout #3 by Denver Broncos,0.000,2.720
2,0:57,1,10,KAN 43,7,28,Jake Plummer pass complete to Rod Smith for 5 yards (tackle by Scott Fujita),2.720,2.850
2,0:38,2,5,KAN 38,7,28,Jake Plummer pass incomplete intended for Triandos Luke,2.850,2.150
2,0:38,3,5,KAN 38,7,28,"Penalty on Ryan Sims: Encroachment, 5 yards (no play)",2.150,3.380
2,0:34,1,10,KAN 33,7,28,Jake Plummer pass incomplete intended for Ashley Lelie (defended by Benny Sapp),3.380,2.840
2,0:31,2,10,KAN 33,7,28,Jake Plummer pass complete to Triandos Luke for 5 yards (tackle by Greg Wesley),2.840,2.810
2,0:12,3,5,KAN 28,7,28,"Jake Plummer pass incomplete intended for Rod Smith. Penalty on Benny Sapp: Defensive Pass Interference, 19 yards (no play)",2.810,5.140
2,0:07,,,,7,28,Timeout #1 by Kansas City Chiefs,0.000,5.140
2,0:07,1,9,KAN 9,10,28,Jason Elam 27 yard field goal good,5.140,3.000
2,,,,DEN 30,10,28,"Jason Baker kicks off 43 yards, returned by Dante Hall for 2 yards (tackle by Louis Green)",0.000,0.940
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,10,28,"Lawrence Tynes kicks off 53 yards, returned by Triandos Luke for 22 yards. Triandos Luke fumbles, ball out of bounds at DEN-39",0.000,1.530
3,14:53,1,10,DEN 39,10,28,Jake Plummer pass incomplete,1.530,0.990
3,14:53,2,10,DEN 39,10,28,Jake Plummer pass complete to Reuben Droughns for 12 yards (tackle by Kawika Mitchell),0.990,2.320
3,14:08,1,10,KAN 49,10,28,Reuben Droughns right end for -1 yards (tackle by Eric Hicks and Eric Warfield),2.320,1.650
3,13:40,2,11,KAN 50,10,28,Jake Plummer pass incomplete intended for Ashley Lelie is intercepted by Dexter McCleon at KAN-10,1.650,0.380
3,13:32,1,10,KAN 10,10,28,Larry Johnson left end for 7 yards (tackle by Donnie Spragan),-0.380,-0.090
3,12:47,2,3,KAN 17,10,28,Larry Johnson up the middle for 6 yards (tackle by D.J. Williams),-0.090,0.480
3,12:09,1,10,KAN 23,10,28,Larry Johnson left end for 5 yards (tackle by Donnie Spragan),0.480,0.610
3,11:26,2,5,KAN 28,10,28,Trent Green pass complete to Samie Parker for 13 yards (tackle by D.J. Williams),0.610,1.660
3,10:38,,,,10,28,Timeout #1 by Kansas City Chiefs,0.000,1.660
3,10:38,1,10,KAN 41,10,28,Larry Johnson up the middle for no gain (tackle by Reggie Hayward),1.660,1.120
3,9:58,2,10,KAN 41,10,28,"Penalty on Dante Hall: False Start, 5 yards (no play)",1.120,0.450
3,9:46,2,15,KAN 36,10,28,Trent Green pass complete to Eddie Kennison for 15 yards (tackle by Kenoy Kennedy),0.450,2.320
3,9:04,1,10,DEN 49,10,28,Larry Johnson left end for 1 yard (tackle by Kelly Herndon),2.320,1.920
3,8:23,2,9,DEN 48,10,28,Trent Green pass incomplete intended for Dante Hall,1.920,1.220
3,8:18,3,9,DEN 48,10,34,"Trent Green pass complete to Samie Parker for 48 yards, touchdown",1.220,7.000
3,,,,DEN 2,10,35,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,KAN 30,10,35,"Lawrence Tynes kicks off 54 yards, returned by Triandos Luke for 15 yards (tackle by William Bartee)",0.000,1.000
3,8:06,1,10,DEN 31,10,35,Jake Plummer pass complete to Rod Smith for 21 yards (tackle by Shaunard Harts),1.000,2.390
3,7:52,1,10,KAN 48,10,35,Jake Plummer pass complete to Dwayne Carswell for 9 yards (tackle by Monty Beisel),2.390,3.060
3,7:15,2,1,KAN 39,10,35,Tatum Bell right end for 2 yards (tackle by Greg Wesley),3.060,3.120
3,6:34,1,10,KAN 37,10,35,Tatum Bell left end for 9 yards (tackle by Shaunard Harts),3.120,3.790
3,6:34,2,1,KAN 28,10,35,"Penalty on George Foster: False Start, 5 yards (no play)",3.790,3.110
3,5:44,2,6,KAN 33,10,35,Jake Plummer pass incomplete intended for Ashley Lelie,3.110,2.410
3,5:38,3,6,KAN 33,10,35,Jake Plummer pass incomplete intended for Triandos Luke,2.410,1.160
3,5:35,4,6,KAN 33,10,35,"Jake Plummer pass complete to Rod Smith for 10 yards (tackle by William Bartee). Penalty on Rod Smith: Offensive Pass Interference, 10 yards (no play)",1.160,0.400
3,5:35,4,16,KAN 43,10,35,Jason Baker punts 42 yards,0.400,0.380
,,,,,,,"KAN challenged the ruling, and the play was upheld.",,
3,5:18,1,10,KAN 1,10,35,Larry Johnson left tackle for 6 yards (tackle by Donnie Spragan),-0.380,-0.340
3,4:43,2,4,KAN 7,10,35,Trent Green pass complete to Tony Richardson for 11 yards (tackle by Donnie Spragan),-0.340,0.040
3,4:07,1,10,KAN 18,10,35,Larry Johnson up the middle for 5 yards (tackle by Kenoy Kennedy and John Lynch),0.040,0.280
3,3:24,2,5,KAN 23,10,35,Trent Green pass complete to Tony Gonzalez for 21 yards (tackle by Anton Palepoi),0.280,1.860
3,2:53,1,10,KAN 44,10,35,Trent Green pass complete to Tony Gonzalez for 10 yards (tackle by Kenoy Kennedy),1.860,2.520
3,2:11,1,10,DEN 46,10,35,Larry Johnson up the middle for 7 yards (tackle by D.J. Williams),2.520,2.920
3,1:32,2,3,DEN 39,10,35,Larry Johnson right end for -1 yards (tackle by Mario Fatafehi),2.920,2.080
3,0:51,3,4,DEN 40,10,35,"Trent Green pass incomplete intended for Dante Hall. Penalty on Champ Bailey: Illegal Use of Hands, 5 yards (no play)",2.080,3.250
3,0:47,1,10,DEN 35,10,35,Larry Johnson up the middle for 2 yards (tackle by D.J. Williams),3.250,2.970
3,0:08,2,8,DEN 33,10,35,"Trent Green pass complete to Samie Parker for 1 yard. Penalty on Al Wilson: Roughing the Passer, 15 yards (no play)",2.970,4.370
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 18,10,35,Larry Johnson right end for no gain (tackle by Kenoy Kennedy and Monsanto Pope),4.370,3.800
4,14:19,2,10,DEN 18,10,41,"Trent Green pass complete to Eddie Kennison for 18 yards, touchdown",3.800,7.000
4,,,,DEN 2,10,42,Lawrence Tynes kicks extra point good,0.000,0.000
4,,,,KAN 30,10,42,"Lawrence Tynes kicks off 65 yards, returned by Triandos Luke for 30 yards (tackle by Julian Battle)",0.000,1.270
4,14:06,1,10,DEN 35,10,42,Jake Plummer sacked by Lional Dalton for -8 yards,1.270,-0.360
4,13:48,2,18,DEN 27,10,42,Jake Plummer pass incomplete intended for Jeb Putzier,-0.360,-1.020
4,13:42,3,18,DEN 27,10,42,"Jake Plummer pass complete to Triandos Luke for 10 yards (tackle by Greg Wesley). Penalty on William Bartee: Face Mask (15 Yards), 15 yards",-1.020,2.390
4,13:21,1,10,KAN 48,10,42,Jake Plummer pass incomplete intended for Rod Smith (defended by Benny Sapp),2.390,1.850
4,13:17,2,10,KAN 48,10,42,Jake Plummer sacked by John Browning for 0 yards,1.850,1.160
4,12:53,3,10,KAN 48,10,42,Jake Plummer for 7 yards,1.160,0.530
4,12:27,4,3,KAN 41,10,42,Jake Plummer pass incomplete intended for Ashley Lelie,0.530,-1.660
4,12:22,1,10,KAN 41,10,42,Trent Green pass incomplete intended for Dante Hall,1.660,1.120
4,12:17,2,10,KAN 41,10,42,"Trent Green sacked by D.J. Williams for -6 yards. Trent Green fumbles (forced by D.J. Williams), recovered by Trent Green at KAN-35",1.120,-0.360
4,11:42,,,,10,42,Timeout #3 by Kansas City Chiefs,0.000,-0.360
4,11:42,3,16,KAN 35,10,42,Trent Green pass complete to Dante Hall for 3 yards (tackle by Kelly Herndon),-0.360,-0.850
4,11:42,4,13,KAN 38,10,42,Stephen Cheek punts 25 yards,-0.850,-1.400
4,10:57,1,10,DEN 37,10,42,Jake Plummer pass complete to Tatum Bell for 58 yards (tackle by Greg Wesley). Tatum Bell fumbles (forced by Greg Wesley),1.400,-0.280
4,10:44,1,10,KAN 20,10,42,Larry Johnson right end for -2 yards (tackle by Al Wilson),0.280,-0.630
4,10:19,2,12,KAN 18,10,42,Larry Johnson up the middle for 4 yards (tackle by D.J. Williams and Al Wilson),-0.630,-0.690
4,9:33,3,8,KAN 22,10,42,Todd Collins pass incomplete intended for Samie Parker,-0.690,-1.900
4,9:26,4,8,KAN 22,10,42,"Stephen Cheek punts 33 yards, returned by Triandos Luke for no gain",-1.900,-1.930
4,9:20,1,10,DEN 45,10,42,Garrison Hearst for 11 yards (tackle by Kawika Mitchell),1.930,2.650
4,8:39,1,10,KAN 44,10,42,Jake Plummer pass complete to Jeb Putzier for 9 yards (tackle by Monty Beisel),2.650,3.330
4,8:03,2,1,KAN 35,10,42,Jake Plummer for -3 yards (tackle by Kawika Mitchell),3.330,2.210
4,7:34,3,4,KAN 38,10,42,"Jake Plummer pass incomplete. Penalty on Matt Lepsis: Offensive Holding, 10 yards (no play)",2.210,0.890
4,7:29,3,14,KAN 48,10,42,Jake Plummer sacked by Jimmy Wilkerson and Gary Stills for -9 yards,0.890,-0.520
4,6:54,4,23,DEN 43,10,42,"Jason Baker punts 40 yards, returned by Dante Hall for 16 yards (tackle by Jason Baker)",-0.520,-1.140
4,6:43,1,10,KAN 33,10,42,Todd Collins pass complete to Eddie Kennison for 42 yards (tackle by Kenoy Kennedy),1.140,3.910
4,6:26,1,10,DEN 25,10,42,Omar Easy up the middle for 4 yards (tackle by John Lynch),3.910,3.900
4,5:42,2,6,DEN 21,10,42,Todd Collins pass incomplete intended for Samie Parker (defended by Kelly Herndon),3.900,3.200
4,5:38,3,6,DEN 21,10,42,Todd Collins pass incomplete intended for Eddie Kennison,3.200,2.080
4,5:38,4,6,DEN 21,10,45,Lawrence Tynes 39 yard field goal good,2.080,3.000
4,,,,KAN 30,10,45,"Lawrence Tynes kicks off 46 yards, returned by Triandos Luke for 15 yards (tackle by Keyaron Fox)",0.000,1.530
4,5:27,1,10,DEN 39,10,45,Reuben Droughns up the middle for 14 yards (tackle by Eric Hicks),1.530,2.460
4,5:03,1,10,KAN 47,10,45,Jake Plummer pass complete to Ashley Lelie for 7 yards (tackle by Dexter McCleon),2.460,2.860
4,4:57,2,3,KAN 40,10,45,Reuben Droughns up the middle for 16 yards (tackle by Greg Wesley),2.860,3.970
4,4:33,1,10,KAN 24,10,45,Jake Plummer pass incomplete intended for Reuben Droughns,3.970,3.430
4,4:27,2,10,KAN 24,10,45,"Jake Plummer pass complete to Garrison Hearst for 15 yards (tackle by Greg Wesley). Penalty on Kawika Mitchell: Face Mask (15 Yards), 5 yards",3.430,6.280
4,4:16,1,4,KAN 4,16,45,"Garrison Hearst up the middle for 4 yards, touchdown",6.280,7.000
4,,,,KAN 2,17,45,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,17,45,"Jason Elam kicks onside 18 yards, recovered by Eddie Kennison and returned for 36 yards",0.000,4.780
4,4:05,1,10,DEN 12,17,45,Omar Easy right end for no gain (tackle by Al Wilson),4.780,4.100
4,3:23,2,10,DEN 12,17,45,Omar Easy left end for no gain (tackle by D.J. Williams),4.100,3.120
4,2:43,3,10,DEN 12,17,45,Todd Collins left end for 4 yards (tackle by D.J. Williams),3.120,2.960
4,2:00,4,6,DEN 8,17,45,Omar Easy right end for -3 yards (tackle by Anton Palepoi),2.960,0.370
4,1:53,1,10,DEN 11,17,45,Garrison Hearst left end for 3 yards (tackle by Jared Allen),-0.370,-0.530
4,1:13,2,7,DEN 14,17,45,Garrison Hearst up the middle for 7 yards (tackle by Greg Wesley),-0.530,0.340
4,0:33,1,10,DEN 21,17,45,Garrison Hearst up the middle for 1 yard (tackle by Jared Allen),0.340,-0.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
