Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Broncos,-28.0,-2.54,-6.25,3.83,-8.19,-19.88,-19.55,-1.0,0.0,-6.59,-12.34,10.46,-1.06,-0.59,-3.06
Chiefs,28.0,19.88,19.55,1.0,0.0,2.54,6.25,-3.83,8.19,6.59,-10.46,12.34,0.59,1.06,3.06
