Quarter,Time,Down,ToGo,Location,SEA,GNB,Detail,EPB,EPA
1,,,,SEA 2,0,7,Mason Crosby kicks extra point good,0.000,0.000
1,,,,GNB 45,0,7,"Mason Crosby kicks off 57 yards, touchback",0.000,0.280
1,6:34,1,10,SEA 20,0,7,Justin Forsett right tackle for 1 yard (tackle by Brady Poppinga),0.280,-0.130
1,6:05,2,9,SEA 21,0,7,Justin Forsett right end for -2 yards (tackle by Charles Woodson),-0.130,-1.140
1,5:42,3,11,SEA 19,0,7,Matt Hasselbeck sacked by Nick Barnett for -7 yards,-1.140,-2.490
1,5:17,4,18,SEA 12,0,7,Jon Ryan punts 64 yards,-2.490,-0.540
1,5:05,1,10,GNB 24,0,7,Aaron Rodgers pass incomplete short left intended for Donald Driver,0.540,0.000
1,5:00,2,10,GNB 24,0,7,"Penalty on Aaron Rodgers: Delay of Game, 5 yards (no play)",0.000,-0.740
1,5:00,2,15,GNB 19,0,7,"Aaron Rodgers sacked by Cory Redding for -9 yards. Penalty on David Hawthorne: Illegal Contact, 5 yards (no play)",-0.740,0.540
1,4:43,1,10,GNB 24,0,7,Ryan Grant left tackle for -1 yards (tackle by David Hawthorne),0.540,-0.140
1,4:02,2,11,GNB 23,0,7,"Aaron Rodgers pass incomplete short right intended for Korey Hall. Aaron Rodgers fumbles, recovered by Aaron Rodgers at GNB-15",-0.140,-0.820
1,3:54,3,11,GNB 23,0,7,Aaron Rodgers pass incomplete short right intended for Greg Jennings,-0.820,-1.830
1,3:50,4,11,GNB 23,0,7,Jeremy Kapinos punts 53 yards,-1.830,-0.540
1,3:40,1,10,SEA 24,0,7,Julius Jones left tackle for -2 yards (tackle by Clay Matthews),0.540,-0.270
1,3:10,2,12,SEA 22,0,7,Matt Hasselbeck pass incomplete short right intended for Julius Jones (defended by Johnny Jolly),-0.270,-0.960
1,3:04,3,12,SEA 22,0,7,Matt Hasselbeck pass complete short right to Julius Jones for 3 yards (tackle by Brad Jones),-0.960,-1.700
1,2:46,4,9,SEA 25,0,7,"Jon Ryan punts 48 yards, fair catch by Jordy Nelson",-1.700,-0.740
1,2:38,1,10,GNB 27,0,7,Aaron Rodgers pass incomplete short left intended for Korey Hall,0.740,0.200
1,2:33,2,10,GNB 27,0,7,Ryan Grant left guard for 1 yard (tackle by Deon Grant),0.200,-0.360
1,1:55,3,9,GNB 28,0,7,"Penalty on Cory Redding: Encroachment, 5 yards (no play)",-0.360,0.300
1,1:37,3,4,GNB 33,0,7,Aaron Rodgers pass complete deep left to Greg Jennings for 40 yards (tackle by Kelly Jennings),0.300,3.780
1,1:15,,,,0,7,Timeout #1 by Seattle Seahawks,0.000,3.780
1,1:15,1,10,SEA 27,0,7,Aaron Rodgers pass complete short right to Greg Jennings for 24 yards (tackle by David Hawthorne),3.780,6.510
1,0:33,1,3,SEA 3,0,13,"Ryan Grant right end for 3 yards, touchdown",6.510,7.000
1,,,,SEA 2,0,14,Mason Crosby kicks extra point good,0.000,0.000
1,,,,GNB 30,0,14,"Mason Crosby kicks off 53 yards, returned by Louis Rankin for 9 yards (tackle by Cyril Obiozor)",0.000,0.670
1,0:18,1,10,SEA 26,0,14,Matt Hasselbeck pass complete short middle to Deion Branch for 17 yards (tackle by Nick Collins),0.670,1.800
Quarter,Time,Down,ToGo,Location,SEA,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SEA 43,0,14,Matt Hasselbeck pass incomplete short middle intended for T.J. Houshmandzadeh (defended by Clay Matthews),1.800,1.250
2,14:57,2,10,SEA 43,0,14,Justin Forsett middle for no gain (tackle by A.J. Hawk and Tramon Williams). Penalty on T.J. Houshmandzadeh: Illegal Motion (Declined),1.250,0.560
2,14:39,3,10,SEA 43,0,14,Matt Hasselbeck pass complete deep right to T.J. Houshmandzadeh for 31 yards (tackle by Nick Collins),0.560,3.840
2,14:18,1,10,GNB 26,0,14,Justin Forsett right guard for 14 yards (tackle by Charles Woodson),3.840,4.780
2,13:47,1,10,GNB 12,0,14,Justin Forsett left guard for 3 yards (tackle by Brandon Chillar),4.780,4.640
2,13:08,2,7,GNB 9,0,14,"Justin Forsett middle for no gain (tackle by Johnny Jolly). Penalty on Deion Branch: Illegal Formation, 5 yards (no play)",4.640,3.790
2,12:45,2,12,GNB 14,0,14,Matt Hasselbeck middle for 6 yards (tackle by Nick Collins),3.790,3.930
2,12:10,3,6,GNB 8,0,14,Matt Hasselbeck pass incomplete short middle intended for T.J. Houshmandzadeh is intercepted by Atari Bigby,3.930,-0.280
2,12:03,1,10,GNB 20,0,14,Ryan Grant left end for 5 yards (tackle by Will Herring),0.280,0.410
2,11:25,2,5,GNB 25,0,14,Aaron Rodgers pass incomplete deep left intended for Greg Jennings,0.410,-0.300
2,11:18,3,5,GNB 25,0,14,Aaron Rodgers pass incomplete short right intended for James Jones,-0.300,-1.700
2,11:11,4,5,GNB 25,0,14,"Jeremy Kapinos punts 37 yards, fair catch by Justin Forsett",-1.700,-1.470
2,11:05,1,10,SEA 38,0,14,Matt Hasselbeck pass incomplete short left intended for Deon Butler,1.470,0.920
2,10:59,2,10,SEA 38,0,14,"Penalty on Sean Locklear: False Start, 5 yards (no play)",0.920,0.250
2,10:59,2,15,SEA 33,0,14,Julius Jones left tackle for 2 yards (tackle by Johnny Jolly and Nick Barnett),0.250,-0.160
2,10:22,3,13,SEA 35,0,14,Matt Hasselbeck pass complete short left to Deon Butler for 15 yards (tackle by Clay Matthews),-0.160,2.260
2,9:54,1,10,,0,14,Matt Hasselbeck pass complete short middle to Julius Jones for 17 yards (tackle by Atari Bigby). Penalty on A.J. Hawk: Defensive 12 On-field (Declined),2.260,3.380
2,9:35,1,10,GNB 33,0,14,Matt Hasselbeck pass complete deep left to Deion Branch for 18 yards (tackle by Nick Collins),3.380,4.580
,,,,,,,"GNB challenged the pass completion ruling, and the play was upheld.",,
2,9:15,1,10,GNB 15,0,14,"Julius Jones left guard for no gain (tackle by B.J. Raji). Penalty on Sean Locklear: Offensive Holding, 10 yards (no play)",4.580,3.910
2,8:58,1,20,GNB 25,0,14,Matt Hasselbeck pass complete short left to John Carlson for 8 yards (tackle by Tramon Williams),3.910,3.680
2,8:23,2,12,GNB 17,0,14,Matt Hasselbeck pass complete short middle to Deion Branch for 10 yards (tackle by Jarrett Bush and Atari Bigby),3.680,4.680
2,7:55,3,2,GNB 7,0,14,Julius Jones middle for -2 yards (tackle by Johnny Jolly),4.680,2.900
2,7:16,4,4,GNB 9,3,14,Olindo Mare 28 yard field goal good,2.900,3.000
2,,,,SEA 30,3,14,"Olindo Mare kicks off 60 yards, returned by Jordy Nelson for 23 yards (tackle by Jamar Adams)",0.000,1.140
2,7:06,1,10,GNB 33,3,14,Aaron Rodgers pass incomplete deep right intended for Greg Jennings,1.140,0.590
2,6:58,2,10,GNB 33,3,14,Ryan Grant right end for 2 yards (tackle by Lawrence Jackson and Will Herring),0.590,0.170
2,6:16,3,8,GNB 35,3,14,Aaron Rodgers right end for 9 yards (tackle by LeRoy Hill),0.170,1.860
2,5:46,1,10,GNB 44,3,20,"Ryan Grant left tackle for 56 yards, touchdown",1.860,7.000
2,,,,SEA 2,3,21,Mason Crosby kicks extra point good,0.000,0.000
2,,,,GNB 30,3,21,"Mason Crosby kicks off 64 yards, returned by Justin Forsett for 21 yards (tackle by Brandon Underwood). Penalty on Brandon Underwood: Face Mask (15 Yards), 15 yards",0.000,1.730
2,5:30,1,10,SEA 42,3,21,Matt Hasselbeck pass incomplete short right intended for T.J. Houshmandzadeh,1.730,1.190
2,5:27,2,10,SEA 42,3,21,Justin Forsett right tackle for 3 yards (tackle by Nick Barnett),1.190,0.890
2,4:50,3,7,SEA 45,3,21,Matt Hasselbeck pass incomplete short middle intended for Deon Butler (defended by Brad Jones),0.890,-0.390
2,4:46,4,7,SEA 45,3,21,"Jon Ryan punts 55 yards, touchback",-0.390,-0.280
2,4:37,1,10,GNB 20,3,21,Ahman Green right end for 2 yards (tackle by Patrick Kerney),0.280,0.000
2,4:00,2,8,GNB 22,3,21,Aaron Rodgers pass complete short middle to Korey Hall for 7 yards (tackle by David Hawthorne),0.000,0.230
2,3:19,3,1,GNB 29,3,21,Ahman Green right end for 16 yards (tackle by Will Herring),0.230,1.930
2,2:33,1,10,GNB 45,3,21,Aaron Rodgers pass complete short right to Donald Driver for 7 yards (tackle by Marcus Trufant),1.930,2.330
2,2:00,2,3,SEA 48,3,21,Aaron Rodgers pass incomplete short left intended for Jermichael Finley,2.330,1.620
2,1:57,3,3,SEA 48,3,21,Aaron Rodgers pass complete short middle to Greg Jennings for 38 yards (tackle by Deon Grant),1.620,4.910
2,1:06,1,10,SEA 10,3,21,Aaron Rodgers pass incomplete short right intended for James Jones,4.910,4.190
2,1:02,2,10,SEA 10,3,21,Ahman Green left tackle for -5 yards (tackle by Darryl Tapp),4.190,2.930
2,0:15,,,,3,21,Timeout #2 by Green Bay Packers,0.000,2.930
2,0:15,3,15,SEA 15,3,21,Aaron Rodgers pass complete short middle to Jermichael Finley for 14 yards (tackle by Lawyer Milloy),2.930,3.550
2,0:08,,,,3,21,Timeout #3 by Green Bay Packers,0.000,3.550
2,0:08,4,1,SEA 1,3,21,"Aaron Rodgers pass complete short right to Spencer Havner for 1 yard. Penalty on Spencer Havner: Offensive Pass Interfere, 10 yards (no play)",3.550,2.700
2,0:03,4,11,SEA 11,3,24,Mason Crosby 29 yard field goal good,2.700,3.000
Quarter,Time,Down,ToGo,Location,SEA,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,3,24,"Mason Crosby kicks off 62 yards, returned by Justin Forsett for 29 yards (tackle by Brandon Underwood)",0.000,1.400
3,14:53,1,10,SEA 37,3,24,Julius Jones right tackle for -1 yards (tackle by Nick Barnett and B.J. Raji),1.400,0.720
3,14:22,2,11,SEA 36,3,24,Matt Hasselbeck pass incomplete short left intended for Deon Butler,0.720,0.040
3,14:14,3,11,SEA 36,3,24,Matt Hasselbeck pass incomplete short right intended for T.J. Houshmandzadeh is intercepted by Jarrett Bush at 50 and returned for 3 yards,0.040,-2.460
3,14:07,1,10,SEA 47,3,24,Ryan Grant right tackle for 2 yards (tackle by Will Herring and Patrick Kerney),2.460,2.180
3,13:24,2,8,SEA 45,3,24,Aaron Rodgers pass incomplete short left intended for Quinn Johnson,2.180,1.490
3,13:19,3,8,SEA 45,3,24,Aaron Rodgers pass complete short right to Jermichael Finley for 28 yards (tackle by Lawyer Milloy and Deon Grant),1.490,4.440
3,12:34,1,10,SEA 17,3,24,Ryan Grant right guard for 7 yards (tackle by Brandon Mebane),4.440,5.100
3,11:48,2,3,SEA 10,3,24,Ryan Grant left tackle for 1 yard (tackle by Brandon Mebane),5.100,4.570
3,11:05,3,2,SEA 9,3,24,Aaron Rodgers pass complete short right to Brandon Jackson for 3 yards (tackle by Colin Cole),4.570,5.830
3,10:19,1,6,SEA 6,3,30,"Brandon Jackson right end for 6 yards, touchdown",5.830,7.000
3,,,,SEA 2,3,31,Mason Crosby kicks extra point good,0.000,0.000
3,,,,GNB 30,3,31,"Mason Crosby kicks off 54 yards, returned by Justin Forsett for 13 yards (tackle by Brady Poppinga)",0.000,0.870
3,10:09,1,10,SEA 29,3,31,Matt Hasselbeck pass incomplete deep left intended for Deion Branch (defended by Atari Bigby),0.870,0.330
3,10:04,2,10,SEA 29,3,31,Justin Forsett right guard for 2 yards (tackle by A.J. Hawk and Brad Jones),0.330,-0.100
3,9:26,3,8,SEA 31,3,31,Matt Hasselbeck pass incomplete deep middle intended for Deion Branch is intercepted by Atari Bigby at GNB-38,-0.100,-1.470
3,9:19,1,10,GNB 38,3,31,Aaron Rodgers pass complete short left to Greg Jennings for 9 yards (tackle by Deon Grant),1.470,2.140
3,8:34,2,1,GNB 47,3,31,Ryan Grant right guard for 2 yards (tackle by Brandon Mebane),2.140,2.190
3,7:50,1,10,GNB 49,3,31,Ryan Grant right end for 4 yards (tackle by Brandon Mebane),2.190,2.190
3,7:03,2,6,SEA 47,3,31,Ryan Grant left guard for 5 yards (tackle by LeRoy Hill),2.190,2.150
3,6:21,3,1,SEA 42,3,31,Aaron Rodgers pass complete short right to Jermichael Finley for 38 yards (tackle by Will Herring),2.150,6.280
3,5:32,1,4,SEA 4,3,37,"Brandon Jackson right guard for 4 yards, touchdown",6.280,7.000
3,,,,SEA 2,3,38,Mason Crosby kicks extra point good,0.000,0.000
3,,,,GNB 30,3,38,"Mason Crosby kicks off 62 yards, returned by Louis Rankin for 22 yards (tackle by Korey Hall)",0.000,0.940
3,5:22,1,10,SEA 30,3,38,Julius Jones right end for 5 yards (tackle by Atari Bigby),0.940,1.070
3,4:53,2,5,SEA 35,3,38,Julius Jones left end for 5 yards (tackle by Brad Jones),1.070,1.600
3,4:22,1,10,SEA 40,3,38,Matt Hasselbeck pass complete short right to T.J. Houshmandzadeh for 3 yards (tackle by Charles Woodson and Atari Bigby),1.600,1.460
3,3:54,2,7,SEA 43,3,38,Julius Jones right end for 6 yards (tackle by Nick Collins),1.460,1.550
3,3:25,3,1,SEA 49,3,38,Julius Jones right end for 9 yards (tackle by Nick Barnett),1.550,2.790
3,2:52,1,10,GNB 42,3,38,Matt Hasselbeck pass complete short left to Deion Branch for 9 yards (tackle by Nick Barnett and Atari Bigby),2.790,3.460
3,2:20,2,1,GNB 33,3,38,Justin Forsett middle for 11 yards (tackle by Clay Matthews and Atari Bigby),3.460,4.110
3,1:50,1,10,GNB 22,3,38,Matt Hasselbeck pass complete short middle to Justin Forsett for 4 yards (tackle by Nick Barnett),4.110,4.130
3,1:17,2,6,GNB 18,3,38,Julius Jones middle for -4 yards (tackle by B.J. Raji),4.130,2.870
3,0:38,3,10,GNB 22,3,38,Matt Hasselbeck pass incomplete short left intended for Deon Butler,2.870,1.990
3,0:32,4,10,GNB 22,3,38,Matt Hasselbeck sacked by Brandon Chillar for -7 yards,1.990,-0.870
3,0:28,1,10,GNB 29,3,38,Ryan Grant right tackle for 3 yards (tackle by Patrick Kerney and Colin Cole),0.870,0.730
Quarter,Time,Down,ToGo,Location,SEA,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,GNB 32,3,38,Matt Flynn pass complete short right to Donald Driver for 10 yards (tackle by Lawyer Milloy),0.730,1.730
4,14:32,1,10,GNB 42,3,38,Ahman Green right end for 3 yards (tackle by David Hawthorne and Brandon Mebane),1.730,1.590
4,13:46,2,7,GNB 45,3,38,Matt Flynn pass incomplete deep right intended for Donald Driver,1.590,0.890
4,13:40,3,7,GNB 45,3,38,"Penalty on Mark Tauscher: False Start, 5 yards (no play)",0.890,0.230
4,13:40,3,12,GNB 40,3,38,Matt Flynn pass complete short right to Jordy Nelson for 17 yards (tackle by David Hawthorne),0.230,2.720
4,13:08,1,10,SEA 43,3,38,Ahman Green middle for 5 yards (tackle by Lawrence Jackson and Jordan Babineaux),2.720,2.850
4,12:23,2,5,SEA 38,3,38,Ahman Green right guard for 1 yard (tackle by Colin Cole),2.850,2.280
4,11:39,3,4,SEA 37,3,38,Matt Flynn pass complete short left to Brandon Jackson for 3 yards (tackle by Lawrence Jackson),2.280,1.100
4,10:52,4,1,SEA 34,3,41,Mason Crosby 52 yard field goal good,1.100,3.000
4,,,,GNB 30,3,41,"Mason Crosby kicks off 71 yards, returned by Louis Rankin for 18 yards (tackle by Spencer Havner)",0.000,-0.060
4,10:42,1,10,SEA 17,3,41,Matt Hasselbeck pass incomplete short middle intended for Deion Branch (defended by Charles Woodson),-0.060,-0.580
4,10:38,2,10,SEA 17,3,41,Justin Forsett left guard for 16 yards (tackle by Jarrett Bush),-0.580,1.140
4,10:09,1,10,SEA 33,3,41,Matt Hasselbeck pass incomplete short middle intended for Deon Butler,1.140,0.590
4,10:04,2,10,SEA 33,3,41,Justin Forsett right end for 2 yards (tackle by Brandon Chillar and Clay Matthews),0.590,0.170
4,9:27,3,8,SEA 35,3,41,Matt Hasselbeck sacked by Brad Jones for -8 yards,0.170,-1.570
4,9:10,4,16,SEA 27,3,41,Jon Ryan punts 24 yards,-1.570,-2.190
4,8:58,1,10,GNB 49,3,41,Brandon Jackson right tackle for 2 yards (tackle by Patrick Kerney and Lawyer Milloy),2.190,1.920
4,8:16,2,8,SEA 49,3,41,Matt Flynn pass complete short right to James Jones for 6 yards (tackle by Marcus Trufant),1.920,2.010
4,7:33,3,2,SEA 43,3,41,"Matt Flynn pass incomplete deep right intended for Jordy Nelson (defended by Marcus Trufant). Penalty on Marcus Trufant: Defensive Pass Interfere, 36 yards (no play)",2.010,5.600
4,7:27,1,7,SEA 7,3,41,Ahman Green left tackle for 1 yard (tackle by Colin Cole),5.600,4.950
4,6:45,2,6,SEA 6,3,47,"Ahman Green left guard for 6 yards, touchdown",4.950,7.000
4,,,,SEA 2,3,48,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 30,3,48,"Mason Crosby kicks off 70 yards, returned by Louis Rankin for 30 yards (tackle by Brandon Jackson). Penalty on Brandon Jackson: Horse Collar, 15 yards",0.000,1.930
4,6:32,1,10,SEA 45,3,48,Matt Hasselbeck pass complete short left to Deion Branch for -1 yards (tackle by Brandon Underwood),1.930,1.250
4,6:07,2,11,SEA 44,3,48,Matt Hasselbeck pass complete short right to Julius Jones for 16 yards (tackle by Desmond Bishop),1.250,2.920
4,5:49,1,10,GNB 40,3,48,Matt Hasselbeck pass complete short right to T.J. Houshmandzadeh for 10 yards (tackle by Josh Bell),2.920,3.580
4,5:23,1,10,GNB 30,3,48,Matt Hasselbeck pass complete short right to Julius Jones for 11 yards (tackle by A.J. Hawk),3.580,4.310
4,4:57,1,10,GNB 19,3,48,Matt Hasselbeck pass complete short left to Julius Jones for 3 yards (tackle by Mike Montgomery and Desmond Bishop),4.310,4.180
4,4:21,2,7,GNB 16,9,48,"Matt Hasselbeck pass complete short right to John Carlson for 16 yards, touchdown",4.180,7.000
4,,,,GNB 2,10,48,Olindo Mare kicks extra point good,0.000,0.000
4,,,,SEA 30,,,"Olindo Mare kicks off 62 yards, returned by Charles Woodson for 12 yards (tackle by Owen Schmitt)",,
4,4:11,1,10,GNB 20,10,48,Brandon Jackson left tackle for 6 yards (tackle by Will Herring and Lawyer Milloy),0.280,0.540
4,3:28,2,4,GNB 26,10,48,Brandon Jackson left tackle for 2 yards (tackle by Brandon Mebane),0.540,0.100
4,2:43,3,2,GNB 28,10,48,Matt Flynn pass incomplete short right intended for Spencer Havner,0.100,-1.500
4,2:37,4,2,GNB 28,10,48,"Jeremy Kapinos punts 37 yards, returned by Justin Forsett for 20 yards (tackle by Spencer Havner)",-1.500,-2.590
4,2:26,1,10,GNB 45,10,48,Matt Hasselbeck pass incomplete short right intended for Deion Branch,2.590,2.040
4,2:23,2,10,GNB 45,10,48,Justin Forsett right end for 7 yards (tackle by Cyril Obiozor),2.040,2.280
4,2:00,3,3,GNB 38,10,48,Matt Hasselbeck pass complete short left to T.J. Houshmandzadeh for 7 yards (tackle by Brandon Underwood),2.280,3.510
4,1:38,1,10,GNB 31,10,48,Matt Hasselbeck pass incomplete short right intended for Justin Forsett,3.510,2.970
4,1:34,2,10,GNB 31,10,48,Matt Hasselbeck pass incomplete short middle intended for Deon Butler,2.970,2.280
4,1:29,3,10,GNB 31,10,48,Justin Forsett right tackle for 4 yards (tackle by Jarius Wynn and A.J. Hawk),2.280,1.700
4,0:54,4,6,GNB 27,10,48,Matt Hasselbeck pass incomplete short left intended for Deon Butler,1.700,-0.740
4,0:51,1,10,GNB 27,10,48,Matt Flynn kneels for -1 yards,0.740,0.060
4,0:17,2,11,GNB 26,10,48,Matt Flynn kneels for -1 yards,0.060,-0.760
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
