Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
2,8:37,1,10,STL 31,10,7,"Marc Bulger sacked by Julian Peterson for -8 yards. Marc Bulger fumbles (forced by Julian Peterson), recovered by Jeff Ulbrich at STL-25 (tackle by Adam Timmerman)",1.000,-3.910
2,8:27,1,10,STL 25,10,7,Garrison Hearst up the middle for no gain (tackle by Robert W. Thomas),3.910,3.360
2,7:51,2,10,STL 25,10,7,Jeff Garcia pass incomplete intended for Terrell Owens,3.360,2.680
2,7:45,3,10,STL 25,10,7,Jeff Garcia pass incomplete intended for Terrell Owens (defended by Adam Archuleta),2.680,1.800
2,7:41,4,10,STL 25,10,7,"Jeff Chandler 43 yard field goal no good. Penalty on Tyoka Jackson: Unnecessary Roughness, 15 yards",1.800,-0.040
2,7:36,1,10,STL 18,10,7,Marc Bulger pass incomplete intended for Torry Holt (defended by Andre Carter),0.040,-0.490
2,7:29,2,10,STL 18,10,7,Marc Bulger pass complete to Marshall Faulk for 2 yards (tackle by Julian Peterson),-0.490,-0.910
2,6:49,3,8,STL 20,10,7,Marc Bulger sacked by Jamie Winborn for -9 yards,-0.910,-2.490
2,6:16,4,17,STL 11,10,7,"Sean Landeta punts 37 yards, muffed catch by Jimmy Williams, ball out of bounds at STL-48",-2.490,-2.390
2,6:09,1,10,STL 48,10,7,Jeff Garcia pass complete to Kevan Barlow for 4 yards (tackle by Tommy Polley),2.390,2.390
2,5:12,2,6,STL 44,10,7,Jeff Garcia pass complete to Terrell Owens for 3 yards (tackle by Adam Archuleta),2.390,2.080
2,4:49,3,3,STL 41,10,7,Jeff Garcia pass complete to Kevan Barlow for 18 yards (tackle by Aeneas Williams),2.080,4.040
2,4:08,1,10,STL 23,10,7,Kevan Barlow up the middle for 1 yard (tackle by Brian Young),4.040,3.630
2,3:32,2,9,STL 22,10,7,"Penalty on Kyle Kosier: False Start, 5 yards (no play)",3.630,2.960
2,3:15,2,14,STL 27,10,7,Jeff Garcia pass complete to Cedrick Wilson for 15 yards (tackle by Travis Fisher),2.960,4.780
2,2:46,1,10,STL 12,10,7,"Jeff Garcia pass incomplete intended for Terrell Owens is intercepted by Travis Fisher at STL-8 and returned for 65 yards (tackle by Terrell Owens). Penalty on Kyle Kosier: Chop Block, 14 yards, Penalty on Jeff Garcia: Tripping (Declined)",4.780,-4.710
2,2:31,1,10,SFO 13,10,7,Marc Bulger pass complete to Lamar Gordon for 1 yard (tackle by Zack Bronson),4.710,4.220
2,2:00,2,9,SFO 12,10,7,Marc Bulger pass incomplete intended for Marshall Faulk,4.220,3.280
2,1:56,3,9,SFO 12,10,7,"Marc Bulger sacked by Julian Peterson for -13 yards. Marc Bulger fumbles (forced by Julian Peterson), recovered by John Engelberger at SFO-25 (tackle by Marc Bulger)",3.280,-0.610
2,1:47,1,10,SFO 25,10,7,Jeff Garcia pass complete to Jed Weaver for 18 yards (tackle by Aeneas Williams),0.610,1.800
2,1:27,1,10,SFO 43,10,7,Garrison Hearst up the middle for 3 yards (tackle by Damione Lewis and Brian Young),1.800,1.660
2,1:08,2,7,SFO 46,10,7,Jeff Garcia pass incomplete intended for Garrison Hearst,1.660,0.960
2,1:05,3,7,SFO 46,10,7,Jeff Garcia pass incomplete intended for Garrison Hearst,0.960,-0.320
2,1:01,4,7,SFO 46,10,7,"Bill LaFleur punts 43 yards, returned by Arlen Harris for 9 yards (tackle by Jeff Ulbrich). Penalty on Ronnie Heard: Illegal Use of Hands, 5 yards",-0.320,-0.610
2,0:50,1,10,STL 25,10,7,Marc Bulger pass complete to Torry Holt for 17 yards (tackle by Zack Bronson),0.610,1.730
2,0:42,1,10,STL 42,10,7,Marc Bulger pass complete to Marshall Faulk for 2 yards (tackle by Tony Parrish),1.730,1.460
2,0:36,2,8,STL 44,10,7,Marc Bulger pass incomplete intended for Mike Furrey,1.460,0.760
2,0:34,3,8,STL 44,10,7,Marc Bulger pass complete to Isaac Bruce for 2 yards (tackle by Tony Parrish),0.760,-0.320
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,10,7,"Jeff Wilkins kicks off 64 yards, returned by Arland Bruce for 29 yards (tackle by Rich Coady)",0.000,1.270
3,14:53,1,10,SFO 35,10,7,Jeff Garcia pass complete to Jed Weaver for 7 yards (tackle by Robert W. Thomas),1.270,1.670
3,14:17,2,3,SFO 42,10,7,Garrison Hearst left tackle for 1 yard (tackle by Grant Wistrom),1.670,1.090
3,13:39,3,2,SFO 43,10,7,Jeff Garcia pass incomplete intended for Cedrick Wilson (defended by Adam Archuleta),1.090,-0.520
3,13:34,4,2,SFO 43,10,7,"Bill LaFleur punts 42 yards, returned by Arlen Harris for no gain. Penalty on Jamie Duncan: Offensive Holding, 8 yards",-0.520,0.380
3,13:25,1,10,STL 7,10,7,Marshall Faulk left tackle for 26 yards (tackle by Jeff Ulbrich),-0.380,1.140
3,12:50,1,10,STL 33,10,7,Lamar Gordon left guard for 3 yards (tackle by Travis Kirschke),1.140,1.000
3,12:09,2,7,STL 36,10,7,Lamar Gordon left tackle for 9 yards (tackle by Derek Smith),1.000,1.930
3,11:41,1,10,STL 45,10,7,Lamar Gordon up the middle for 2 yards (tackle by Julian Peterson),1.930,1.650
3,11:02,2,8,STL 47,10,7,Marc Bulger pass complete to Torry Holt for 17 yards (tackle by Ahmed Plummer),1.650,3.180
3,10:16,1,10,SFO 36,10,7,Marc Bulger pass complete to Dane Looker for 2 yards (tackle by Ahmed Plummer),3.180,2.910
3,9:46,2,8,SFO 34,10,7,Lamar Gordon left end for 3 yards (tackle by Julian Peterson),2.910,2.610
3,9:16,3,5,SFO 31,10,7,Marc Bulger pass complete to Torry Holt for 7 yards (tackle by Julian Peterson),2.610,3.970
3,8:31,,,,10,7,Timeout #1 by St. Louis Rams,0.000,3.970
3,8:31,1,10,SFO 24,10,7,Lamar Gordon left guard for 13 yards (tackle by Zack Bronson),3.970,4.840
3,8:02,1,10,SFO 11,10,7,Lamar Gordon left end for 1 yard (tackle by Tony Parrish and Julian Peterson),4.840,4.320
3,7:24,2,9,SFO 10,10,7,Marc Bulger pass complete to Torry Holt for 8 yards (tackle by Mike Rumph),4.320,5.120
3,6:43,3,1,SFO 2,10,13,"Marshall Faulk right guard for 2 yards, touchdown",5.120,7.000
3,,,,SFO 2,10,14,Jeff Wilkins kicks extra point good,0.000,0.000
3,,,,STL 30,10,14,"Jeff Wilkins kicks off 67 yards, returned by Arland Bruce for 22 yards (tackle by Bryce Fisher)",0.000,0.610
3,6:34,1,10,SFO 25,10,14,Kevan Barlow up the middle for no gain (tackle by Grant Wistrom),0.610,0.060
3,6:04,2,10,SFO 25,10,14,Jeff Garcia pass incomplete intended for Jed Weaver (defended by Travis Fisher),0.060,-0.620
3,5:59,3,10,SFO 25,10,14,Jeff Garcia pass complete to Tai Streets for 14 yards (tackle by Robert W. Thomas),-0.620,1.530
3,5:18,1,10,SFO 39,10,14,Jeff Garcia up the middle for 6 yards (tackle by Tommy Polley),1.530,1.800
3,4:35,2,4,SFO 45,10,14,"Kevan Barlow right tackle for 13 yards (tackle by Aeneas Williams and Tyoka Jackson). Penalty on Aeneas Williams: Face Mask (5 Yards), 5 yards",1.800,3.120
3,4:11,1,10,STL 37,10,14,Kevan Barlow right tackle for -1 yards (tackle by Robert W. Thomas),3.120,2.440
3,3:32,2,11,STL 38,10,14,Jeff Garcia pass complete to Tai Streets for 10 yards (tackle by Rich Coady),2.440,3.070
3,2:51,3,1,STL 28,10,14,Jeff Garcia pass incomplete intended for Kevan Barlow,3.070,1.720
3,2:44,4,1,STL 28,10,14,Kevan Barlow up the middle for 3 yards (tackle by Tommy Polley),1.720,3.910
3,2:05,1,10,STL 25,10,14,Cedrick Wilson pass complete to Jeff Garcia for 6 yards (tackle by Pisa Tinoisamoa),3.910,4.200
3,1:23,2,4,STL 19,16,14,"Kevan Barlow right tackle for 19 yards, touchdown",4.200,7.000
3,,,,STL 2,17,14,Jeff Chandler kicks extra point good,0.000,0.000
3,,,,SFO 30,17,14,"Jeff Chandler kicks off 64 yards, returned by Arlen Harris for 23 yards (tackle by Tony Parrish)",0.000,0.870
3,1:09,1,10,STL 29,17,14,Marc Bulger pass incomplete intended for Torry Holt,0.870,0.330
3,1:03,2,10,STL 29,17,14,Marc Bulger pass complete to Lamar Gordon for 21 yards (tackle by Zack Bronson),0.330,2.260
3,0:22,1,10,STL 50,17,14,Marc Bulger pass complete to Lamar Gordon for 4 yards (tackle by Julian Peterson),2.260,2.250
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,SFO 46,17,14,Marc Bulger pass complete to Isaac Bruce for 5 yards (tackle by Ahmed Plummer),2.250,2.210
4,14:23,,,,17,14,Timeout #1 by San Francisco 49ers,0.000,2.210
4,14:23,3,1,SFO 41,17,14,"Penalty on Bryant Young: Encroachment, 5 yards (no play)",2.210,3.180
4,14:23,1,10,SFO 36,17,14,Marc Bulger pass complete to Marshall Faulk for 7 yards (tackle by Ahmed Plummer),3.180,3.580
4,13:53,2,3,SFO 29,17,14,Marc Bulger pass incomplete intended for Marshall Faulk,3.580,2.870
4,13:49,3,3,SFO 29,17,14,Marc Bulger pass complete to Isaac Bruce for 10 yards (tackle by Zack Bronson),2.870,4.310
4,13:25,1,10,SFO 19,17,20,"Marc Bulger pass complete to Dane Looker for 19 yards, touchdown",4.310,7.000
4,,,,SFO 2,17,21,Jeff Wilkins kicks extra point good,0.000,0.000
4,,,,STL 30,17,21,"Jeff Wilkins kicks off 72 yards, touchback",0.000,0.280
4,13:15,1,10,SFO 20,17,21,Garrison Hearst right tackle for 2 yards (tackle by Robert W. Thomas),0.280,0.000
4,12:36,2,8,SFO 22,17,21,Jeff Garcia pass incomplete intended for Tai Streets,0.000,-0.690
4,12:31,3,8,SFO 22,17,21,Jeff Garcia pass incomplete intended for Tai Streets,-0.690,-1.900
4,12:25,4,8,SFO 22,17,21,Bill LaFleur punts 56 yards,-1.900,-0.410
4,12:14,1,10,STL 22,17,21,Marshall Faulk left end for no gain (tackle by Travis Kirschke),0.410,-0.130
4,11:36,2,10,STL 22,17,21,Marc Bulger pass complete to Dane Looker for 11 yards (tackle by Zack Bronson),-0.130,1.140
4,10:50,1,10,STL 33,17,21,Marshall Faulk right end for -3 yards (tackle by Andre Carter),1.140,0.190
4,10:04,2,13,STL 30,17,21,Marc Bulger pass complete to Cam Cleeland for 3 yards (tackle by Zack Bronson),0.190,-0.100
4,9:21,3,10,STL 33,17,21,Marc Bulger pass complete to Isaac Bruce for 15 yards (tackle by Mike Rumph),-0.100,2.130
4,8:51,1,10,STL 48,17,21,Marshall Faulk right end for 1 yard (tackle by Jeff Ulbrich),2.130,1.720
4,8:27,2,9,STL 49,17,21,Marc Bulger sacked by Travis Kirschke for -9 yards,1.720,-0.160
4,7:52,,,,17,21,Timeout #2 by St. Louis Rams,0.000,-0.160
4,7:52,3,18,STL 40,17,21,"Marc Bulger pass incomplete intended for Torry Holt. Penalty on Zack Bronson: Defensive Pass Interference, 37 yards (no play)",-0.160,4.040
4,7:45,1,10,SFO 23,17,21,Marshall Faulk right guard for 7 yards (tackle by Jeff Ulbrich),4.040,4.560
4,7:01,2,3,SFO 16,17,21,Marshall Faulk up the middle for 2 yards (tackle by John Engelberger),4.560,4.280
4,6:18,3,1,SFO 14,17,21,Marshall Faulk right end for no gain (tackle by Derek Smith),4.280,2.660
4,5:55,4,1,SFO 14,17,21,"Penalty on Sean Moran: Encroachment, 5 yards (no play)",2.660,5.140
4,5:39,1,9,SFO 9,17,21,Marshall Faulk left guard for 3 yards (tackle by Derek Smith),5.140,4.950
4,5:00,2,6,SFO 6,17,21,Marc Bulger sacked by Derek Smith for -7 yards,4.950,3.060
4,4:23,3,13,SFO 13,17,21,Marshall Faulk right end for 2 yards (tackle by Ronnie Heard),3.060,2.700
4,3:24,4,11,SFO 11,17,24,Jeff Wilkins 29 yard field goal good,2.700,3.000
4,,,,STL 30,17,24,"Jeff Wilkins kicks off 71 yards, returned by Arland Bruce for 16 yards (tackle by Bryce Fisher)",0.000,-0.220
4,3:16,1,10,SFO 15,17,24,Jeff Garcia pass incomplete intended for Jed Weaver,-0.220,-0.710
4,3:11,2,10,SFO 15,17,24,Jeff Garcia pass complete to Terrell Owens for 6 yards (tackle by Pisa Tinoisamoa),-0.710,-0.630
4,2:34,3,4,SFO 21,17,24,Jeff Garcia pass complete to Cedrick Wilson for 7 yards (tackle by Travis Fisher),-0.630,0.810
4,2:05,1,10,SFO 28,17,24,"Penalty on Dwayne Ledford: False Start, 5 yards (no play)",0.810,0.480
4,2:03,1,15,SFO 23,17,24,Garrison Hearst for 36 yards (tackle by Aeneas Williams),0.480,2.850
4,1:54,1,10,STL 41,17,24,Jeff Garcia pass incomplete intended for Terrell Owens,2.850,2.310
4,1:48,2,10,STL 41,17,24,Garrison Hearst up the middle for 13 yards (tackle by Jerametrius Butler),2.310,3.710
4,1:25,1,10,STL 28,17,24,Jeff Garcia pass complete to Kevan Barlow for 13 yards (tackle by Aeneas Williams),3.710,4.580
4,0:58,1,10,STL 15,17,24,Kevan Barlow up the middle for -3 yards (tackle by Robert W. Thomas),4.580,3.560
4,0:54,,,,17,24,Timeout #2 by San Francisco 49ers,0.000,3.560
4,0:54,2,13,STL 18,17,24,Jeff Garcia pass complete to Terrell Owens for 5 yards (tackle by Pisa Tinoisamoa),3.560,3.400
4,0:29,3,8,STL 13,17,24,Jeff Garcia pass incomplete intended for Jed Weaver (defended by Pisa Tinoisamoa),3.400,2.570
4,0:23,4,8,STL 13,23,24,"Jeff Garcia pass complete to Terrell Owens for 13 yards, touchdown",2.570,7.000
4,,,,STL 2,24,24,Jeff Chandler kicks extra point good,0.000,0.000
4,,,,SFO 30,24,24,--,0.000,-2.260
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,0:13,1,10,STL 50,24,24,Jeff Garcia pass incomplete intended for Garrison Hearst,2.260,1.710
4,0:09,2,10,STL 50,24,24,"Penalty on Dwayne Ledford: False Start, 5 yards (no play)",1.710,1.040
4,0:09,2,15,SFO 45,24,24,Jeff Garcia pass complete to Cedrick Wilson for 29 yards (tackle by Travis Fisher),1.040,-0.050
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
,,,,,,,"Rams won the coin toss, Rams to receive the overtime kickoff.",,
OT,15:00,2,15,SFO 30,24,24,"Jeff Chandler kicks off 64 yards, returned by Arlen Harris for 42 yards (tackle by Ahmed Plummer)",0.050,2.130
OT,14:52,1,10,STL 48,24,24,"Marshall Faulk right end for 1 yard (tackle by Jeff Ulbrich). Penalty on Jeff Ulbrich: Face Mask (15 Yards), 15 yards",2.130,3.180
OT,14:30,1,10,SFO 36,24,24,Marc Bulger pass complete to Torry Holt for 4 yards (tackle by Mike Rumph),3.180,3.180
OT,13:46,2,6,SFO 32,24,24,Marc Bulger pass complete to Marshall Faulk for 22 yards (tackle by Julian Peterson),3.180,4.910
OT,13:04,1,10,SFO 10,24,27,Jeff Wilkins 28 yard field goal good,4.910,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
