Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Mike Adams,T,84,100%,0,0%,8,24%
Ramon Foster,G,84,100%,0,0%,8,24%
David DeCastro,G,84,100%,0,0%,8,24%
Kelvin Beachum,T,84,100%,0,0%,8,24%
Heath Miller,TE,84,100%,0,0%,0,0%
Maurkice Pouncey,C,84,100%,0,0%,0,0%
Ben Roethlisberger,QB,84,100%,0,0%,0,0%
Antonio Brown,WR,83,99%,0,0%,4,12%
Le'Veon Bell,RB,66,79%,0,0%,0,0%
Markus Wheaton,WR,35,42%,0,0%,0,0%
Matt Spaeth,TE,32,38%,0,0%,15,44%
Martavis Bryant,WR,32,38%,0,0%,0,0%
Darrius Heyward-Bey,WR,28,33%,0,0%,13,38%
Lance Moore,WR,23,27%,0,0%,0,0%
Will Johnson,FB,18,21%,0,0%,18,53%
LeGarrette Blount,RB,18,21%,0,0%,6,18%
Dri Archer,RB,1,1%,0,0%,0,0%
Brice McCain,CB,0,0%,66,100%,9,26%
Jason Worilds,LB,0,0%,66,100%,6,18%
Troy Polamalu,SS,0,0%,66,100%,6,18%
Lawrence Timmons,LB,0,0%,66,100%,6,18%
William Gay,CB,0,0%,65,98%,13,38%
Mike Mitchell,FS,0,0%,64,97%,6,18%
Cameron Heyward,DE,0,0%,55,83%,14,41%
Brett Keisel,DE,0,0%,42,64%,0,0%
Cortez Allen,CB,0,0%,41,62%,9,26%
Vince Williams,LB,0,0%,35,53%,20,59%
Arthur Moats,LB,0,0%,35,53%,12,35%
James Harrison,LB,0,0%,31,47%,6,18%
Ryan Shazier,LB,0,0%,30,45%,0,0%
Stephon Tuitt,DE,0,0%,23,35%,8,24%
Cam Thomas,DE,0,0%,22,33%,6,18%
Antwon Blake,CB,0,0%,11,17%,20,59%
Daniel McCullers,NT,0,0%,4,6%,6,18%
Will Allen,FS,0,0%,2,3%,13,38%
Sean Spence,LB,0,0%,1,2%,21,62%
Robert Golden,FS,0,0%,0,0%,20,59%
Terence Garvin,LB,0,0%,0,0%,19,56%
Shaun Suisham,K,0,0%,0,0%,16,47%
Ross Ventrone,S,0,0%,0,0%,13,38%
Greg Warren,LS,0,0%,0,0%,10,29%
Brad Wing,P,0,0%,0,0%,10,29%
Michael Palmer,TE,0,0%,0,0%,9,26%
Cody Wallace,C,0,0%,0,0%,8,24%
