Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dedric Ward,MIA,0,0,,0,0,1,6,6.0,0,0
Albert Johnson,MIA,2,50,25.0,0,0,0,0,,0,0
Jamar Fletcher,MIA,1,0,0.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Troy Walters,IND,1,34,34.0,0,0,3,28,9.3,0,0
Detron Smith,IND,1,16,16.0,0,0,0,0,,0,0
Ricky Williams,IND,1,21,21.0,0,0,0,0,,0,0
