0,1
Game Info,Game Info
Won Toss,Chiefs (deferred)
Roof,outdoors
Surface,grass
Duration,3:04
Attendance,68084
Weather,"1 degrees, wind 5 mph"
Vegas Line,Kansas City Chiefs -6.0
Over/Under,43.0 (under)
