Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
3,14:09,3,5,GNB 25,6,3,Aaron Rodgers pass complete short right to Randall Cobb for 4 yards (tackle by Terence Newman and Andrew Sendejo),-0.300,-1.440
3,13:33,4,1,GNB 29,6,3,"Tim Masthay punts 29 yards, out of bounds",-1.440,-1.730
3,13:27,1,10,MIN 42,6,3,Teddy Bridgewater pass complete short right to Jarius Wright for 11 yards (tackle by Damarious Randall),1.730,2.460
3,12:59,1,10,GNB 47,6,3,Adrian Peterson left guard for 10 yards (tackle by Casey Hayward and Nick Perry),2.460,3.120
3,12:24,1,10,GNB 37,6,3,Adam Thielen right end for 26 yards (tackle by Damarious Randall),3.120,4.840
3,11:46,1,10,GNB 11,6,3,Adrian Peterson right end for 5 yards (tackle by Ha Ha Clinton-Dix),4.840,5.080
3,11:12,2,5,GNB 6,6,3,Adrian Peterson middle for 3 yards (tackle by Letroy Guion),5.080,4.890
3,10:37,3,2,GNB 3,12,3,"Adrian Peterson middle for 3 yards, touchdown",4.890,7.000
3,10:37,,,GNB 3,13,3,Blair Walsh kicks extra point good,0.000,0.000
3,10:37,,,MIN 35,13,3,"Blair Walsh kicks off 64 yards, returned by Jeff Janis for 26 yards (tackle by Jerick McKinnon)",0.000,-0.740
3,10:23,1,10,GNB 27,13,3,Eddie Lacy right end for no gain (tackle by Andrew Sendejo),0.740,0.200
3,9:48,2,10,GNB 27,13,3,Aaron Rodgers pass complete short left to Randall Cobb for 1 yard (tackle by Chad Greenway),0.200,-0.360
3,8:59,3,9,GNB 28,13,3,Aaron Rodgers pass incomplete short right intended for Davante Adams,-0.360,-1.500
3,8:52,4,9,GNB 28,13,3,"Tim Masthay punts 49 yards, returned by Marcus Sherels for 13 yards (tackle by Jake Ryan). Penalty on Edmond Robinson: Illegal Block Above the Waist, 10 yards",-1.500,-0.480
3,8:42,1,10,MIN 23,13,3,Adrian Peterson middle for 6 yards (tackle by Mike Pennel),0.480,0.740
3,8:42,2,4,MIN 29,13,3,"Penalty on Mike Pennel: Neutral Zone Infraction, 5 yards (no play)",0.740,1.200
3,7:55,1,10,MIN 34,13,3,Adrian Peterson right end for 3 yards (tackle by Morgan Burnett),1.200,1.060
3,7:09,2,7,MIN 37,13,3,Teddy Bridgewater for 2 yards (tackle by Mike Neal),1.060,0.630
3,6:35,3,5,MIN 39,13,3,Teddy Bridgewater pass incomplete short middle intended for Mike Wallace is intercepted by Micah Hyde at MIN-43,0.630,-2.720
3,6:28,1,10,MIN 43,13,3,Eddie Lacy left tackle for 4 yards (tackle by Kenrick Ellis),2.720,2.720
3,5:56,2,6,MIN 39,13,3,Eddie Lacy left guard for 4 yards (tackle by Kenrick Ellis and Harrison Smith),2.720,2.720
3,5:13,2,6,MIN 39,13,3,Timeout #1 by Green Bay Packers,2.720,2.540
3,5:12,3,2,MIN 35,13,3,"Eddie Lacy middle for 5 yards (tackle by Eric Kendricks). Penalty on Corey Linsley: Offensive Holding, 10 yards (no play)",2.540,1.220
3,4:42,3,12,MIN 45,19,3,"Aaron Rodgers sacked by Everson Griffen for -8 yards. Aaron Rodgers fumbles (forced by Everson Griffen), recovered by Captain Munnerlyn at MIN-45 and returned for 55 yards, touchdown",1.220,-7.000
3,4:28,,,GNB 45,20,3,Blair Walsh kicks extra point good,0.000,0.000
3,4:28,,,MIN 35,20,3,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.280
3,4:28,1,10,GNB 20,20,3,Aaron Rodgers pass incomplete short left intended for James Jones,0.280,-0.270
3,4:23,2,10,GNB 20,20,3,Aaron Rodgers pass complete short left to James Starks for 13 yards (tackle by Andrew Sendejo),-0.270,1.140
3,3:49,1,10,GNB 33,20,3,Aaron Rodgers pass incomplete,1.140,0.590
3,3:43,2,10,GNB 33,20,3,"James Starks right tackle for 2 yards (tackle by Eric Kendricks and Andrew Sendejo). Penalty on Josh Sitton: Offensive Holding, 10 yards",0.590,-0.490
3,3:14,2,18,GNB 25,20,3,Aaron Rodgers pass complete deep right to James Jones for 32 yards (tackle by Terence Newman),-0.490,2.720
3,2:49,1,10,MIN 43,20,3,James Starks left tackle for 7 yards (tackle by Sharrif Floyd),2.720,3.120
3,2:09,2,3,MIN 36,20,3,James Starks left end for -1 yards (tackle by Eric Kendricks and Anthony Barr),3.120,2.280
3,1:24,3,4,MIN 37,20,3,Aaron Rodgers pass incomplete short right intended for James Jones,2.280,0.790
3,1:18,4,4,MIN 37,20,3,Aaron Rodgers pass complete short left to Randall Cobb for 4 yards (tackle by Xavier Rhodes),0.790,3.380
3,0:39,1,10,MIN 33,20,3,James Starks middle for 3 yards (tackle by Eric Kendricks),3.380,3.240
3,0:12,2,7,MIN 30,20,3,James Starks right end for 4 yards (tackle by Harrison Smith),3.240,3.070
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,MIN 26,20,3,Aaron Rodgers middle for 11 yards (tackle by Terence Newman),3.070,4.580
4,14:21,1,10,MIN 15,20,3,Aaron Rodgers sacked by Anthony Barr for -1 yards,4.580,3.810
4,13:37,2,11,MIN 16,20,9,"Aaron Rodgers pass complete short left to Richard Rodgers for 16 yards, touchdown",3.810,7.000
4,13:37,,,MIN 16,20,10,Mason Crosby kicks extra point good,0.000,0.000
4,13:37,,,GNB 35,20,10,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.280
4,13:27,1,10,MIN 20,20,10,Jerick McKinnon right end for 10 yards (tackle by Ha Ha Clinton-Dix),0.280,0.940
4,12:49,1,10,MIN 30,20,10,Jerick McKinnon middle for 6 yards (tackle by Morgan Burnett),0.940,1.200
4,12:07,2,4,MIN 36,20,10,"Jerick McKinnon left tackle for 1 yard (tackle by Jake Ryan). Penalty on B.J. Raji: Illegal Use of Hands, 5 yards",1.200,1.730
4,11:47,1,10,MIN 42,20,10,Jerick McKinnon right end for -2 yards (tackle by Jake Ryan and Mike Daniels),1.730,0.920
4,11:05,2,12,MIN 40,20,10,Teddy Bridgewater pass complete short right to Rhett Ellison for -2 yards (tackle by Nick Perry),0.920,-0.030
4,10:42,3,14,MIN 38,20,10,Teddy Bridgewater pass complete short middle to Jarius Wright for 10 yards (tackle by Joe Thomas),-0.030,-0.190
4,10:07,4,4,MIN 48,20,10,"Jeff Locke punts 36 yards, fair catch by Jared Abbrederis",-0.190,0.140
4,10:00,1,10,GNB 16,20,10,Aaron Rodgers pass complete deep middle to Davante Adams for 17 yards (tackle by Andrew Sendejo),-0.140,1.140
4,9:19,1,10,GNB 33,20,10,Aaron Rodgers pass complete short right to Davante Adams for 6 yards (tackle by Eric Kendricks),1.140,1.400
4,8:41,2,4,GNB 39,20,10,Aaron Rodgers pass complete deep left to James Jones for 25 yards (tackle by Xavier Rhodes),1.400,3.180
4,8:02,1,10,MIN 36,20,10,Aaron Rodgers pass complete short middle to Randall Cobb for 11 yards (tackle by Captain Munnerlyn),3.180,3.910
4,7:30,1,10,MIN 25,20,10,Randall Cobb right end for 3 yards (tackle by Tom Johnson),3.910,3.770
4,6:55,2,7,MIN 22,20,10,Aaron Rodgers pass complete short left to Richard Rodgers for 4 yards (tackle by Andrew Sendejo and Anthony Barr),3.770,3.660
4,6:22,3,3,MIN 18,20,10,Aaron Rodgers sacked by Everson Griffen for -7 yards,3.660,1.800
4,5:39,4,10,MIN 25,20,13,Mason Crosby 43 yard field goal good,1.800,3.000
4,5:39,,,GNB 35,20,13,"Mason Crosby kicks off 66 yards, returned by Cordarrelle Patterson for 70 yards (tackle by Mason Crosby). Cordarrelle Patterson fumbles, recovered by Micah Hyde at GNB-23",0.000,0.480
4,5:21,1,10,GNB 23,20,13,Aaron Rodgers pass complete short left to Randall Cobb for 17 yards (tackle by Captain Munnerlyn),0.480,1.600
4,4:37,1,10,GNB 40,20,13,Aaron Rodgers pass complete deep middle to James Jones for 37 yards (tackle by Terence Newman),1.600,4.040
4,4:02,1,10,MIN 23,20,13,Aaron Rodgers pass incomplete deep left intended for James Jones,4.040,3.500
4,3:56,2,10,MIN 23,20,13,Aaron Rodgers pass complete short middle to John Kuhn for 13 yards (tackle by Andrew Sendejo),3.500,4.910
4,3:17,1,10,MIN 10,20,13,Aaron Rodgers pass complete short left to Randall Cobb for no gain. Penalty on Lane Taylor: Ineligible Downfield Pass (Declined),4.910,4.190
4,3:10,2,10,MIN 10,20,13,Aaron Rodgers sacked by Sharrif Floyd for -3 yards,4.190,3.060
4,2:27,3,13,MIN 13,20,13,Aaron Rodgers pass incomplete short right intended for James Jones,3.060,3.060
4,2:18,3,13,MIN 13,20,13,Timeout #2 by Green Bay Packers,3.060,2.570
4,2:18,4,13,MIN 13,20,13,Aaron Rodgers pass incomplete deep left intended for James Jones is intercepted by Xavier Rhodes at MIN--4,2.570,-0.280
4,2:09,1,10,MIN 20,20,13,"Teddy Bridgewater for no gain. Teddy Bridgewater fumbles, recovered by Adrian Peterson at MIN-20",0.280,-0.270
4,2:00,2,10,MIN 20,20,13,Adrian Peterson left end for 5 yards (tackle by Julius Peppers and Clay Matthews),-0.270,-0.270
4,1:53,2,10,MIN 20,20,13,Timeout #3 by Green Bay Packers,-0.270,-0.300
4,1:53,3,5,MIN 25,20,13,Adrian Peterson middle for 2 yards (tackle by Ha Ha Clinton-Dix and Jake Ryan),-0.300,-0.300
4,1:08,3,5,MIN 25,20,13,Timeout #1 by Minnesota Vikings,-0.300,-1.570
4,1:07,4,3,MIN 27,20,13,"Jeff Locke punts 36 yards, returned by Micah Hyde for 5 yards (tackle by Andrew Sendejo)",-1.570,-1.730
4,0:58,1,10,GNB 42,20,13,Aaron Rodgers pass incomplete short middle intended for Davante Adams,1.730,1.190
4,0:54,2,10,GNB 42,20,13,Aaron Rodgers pass incomplete short middle intended for Randall Cobb,1.190,0.500
4,0:50,3,10,GNB 42,20,13,Aaron Rodgers pass incomplete deep right intended for Richard Rodgers (defended by Captain Munnerlyn),0.500,-0.590
4,0:43,4,10,GNB 42,20,13,Aaron Rodgers pass complete short middle to Richard Rodgers for 12 yards (tackle by Captain Munnerlyn and Andrew Sendejo),-0.590,2.520
4,0:27,1,10,MIN 46,20,13,Aaron Rodgers pass complete short right to Davante Adams for 7 yards (tackle by Terence Newman),2.520,2.920
4,0:24,2,3,MIN 39,20,13,Aaron Rodgers pass incomplete deep left intended for James Jones,2.920,2.210
4,0:15,3,3,MIN 39,20,13,Aaron Rodgers pass complete short left to Richard Rodgers for 1 yard (tackle by Xavier Rhodes),2.210,0.720
4,0:01,4,2,MIN 38,20,13,Aaron Rodgers pass incomplete deep left intended for James Jones (defended by Anthony Barr),0.720,1.470
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
