Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Broncos won the coin toss, Broncos to receive the opening kickoff.",,
1,15:00,,,SDG 30,0,0,"Nate Kaeding kicks off 69 yards, returned by Reuben Droughns for 33 yards (tackle by Zeke Moreno)",0.000,1.200
1,14:52,1,10,DEN 34,0,0,Quentin Griffin up the middle for 1 yard (tackle by Jamal Williams),1.200,0.790
1,14:14,2,9,DEN 35,0,0,Quentin Griffin up the middle for -4 yards (tackle by Randall Godfrey),0.790,-0.430
1,13:36,3,13,DEN 31,0,0,Jake Plummer pass incomplete intended for Ashley Lelie,-0.430,-1.310
1,13:30,4,13,DEN 31,0,0,"Micah Knorr punts 52 yards, returned by Eric Parker for 12 yards (tackle by Reuben Droughns)",-1.310,-0.870
1,13:18,1,10,SDG 29,0,0,LaDainian Tomlinson left guard for 2 yards (tackle by Marco Coleman),0.870,0.600
1,12:42,2,8,SDG 31,0,0,LaDainian Tomlinson right end for -4 yards (tackle by Kenoy Kennedy),0.600,-0.630
1,11:55,3,12,SDG 27,0,0,Drew Brees pass incomplete intended for LaDainian Tomlinson,-0.630,-1.570
1,11:50,4,12,SDG 27,0,0,Mike Scifres punts 45 yards,-1.570,-0.810
1,11:42,1,10,DEN 28,0,0,Jake Plummer pass complete to Reuben Droughns for 3 yards (tackle by Ben Leber),0.810,0.670
1,10:56,2,7,DEN 31,0,0,Jake Plummer pass complete to Rod Smith for 32 yards (tackle by Terrence Kiel),0.670,3.120
1,10:27,1,10,SDG 37,0,0,Jake Plummer pass complete to Darius Watts for 8 yards (tackle by Sammy Davis),3.120,3.650
1,9:46,2,2,SDG 29,0,0,Garrison Hearst right guard for 11 yards (tackle by Quentin Jammer and Jerry Wilson),3.650,4.370
1,9:03,1,10,SDG 18,0,0,Garrison Hearst right guard for 2 yards (tackle by Steve Foley),4.370,4.090
1,8:21,2,8,SDG 16,0,6,"Jake Plummer pass complete to Rod Smith for 16 yards, touchdown",4.090,7.000
1,,,,SDG 2,0,7,Jason Elam kicks extra point good,0.000,0.000
1,,,,DEN 30,0,7,"Micah Knorr kicks off 74 yards, returned by Tim Dwight for 29 yards (tackle by Nate Jackson)",0.000,0.610
1,8:09,1,10,SDG 25,0,7,LaDainian Tomlinson up the middle for 3 yards (tackle by Marco Coleman and Donnie Spragan),0.610,0.470
1,7:34,2,7,SDG 28,0,7,Drew Brees pass complete to LaDainian Tomlinson for 7 yards (tackle by Kelly Herndon),0.470,1.270
1,7:13,1,10,SDG 35,0,7,Drew Brees pass complete to Reche Caldwell for 9 yards (tackle by Kenoy Kennedy),1.270,1.940
1,6:22,2,1,SDG 44,0,7,Lorenzo Neal up the middle for 2 yards (tackle by Marco Coleman),1.940,1.990
1,5:46,1,10,SDG 46,0,7,LaDainian Tomlinson left guard for 4 yards (tackle by Marco Coleman),1.990,1.990
1,5:09,2,6,DEN 50,0,7,LaDainian Tomlinson left guard for no gain (tackle by Al Wilson),1.990,1.290
1,4:31,3,6,DEN 50,0,7,LaDainian Tomlinson pass complete to Drew Brees for 38 yards (tackle by Kenoy Kennedy),1.290,4.780
1,4:05,1,10,DEN 12,0,7,LaDainian Tomlinson right tackle for 3 yards (tackle by Darius Holland),4.780,4.640
1,3:24,2,7,DEN 9,0,7,LaDainian Tomlinson right tackle for no gain (tackle by Champ Bailey and Al Wilson),4.640,3.700
1,2:46,3,7,DEN 9,0,7,Tim Dwight for 4 yards,3.700,3.020
1,2:21,4,3,DEN 5,3,7,Nate Kaeding 23 yard field goal good,3.020,3.000
1,,,,SDG 30,3,7,"Nate Kaeding kicks off 70 yards, returned by Reuben Droughns for 26 yards (tackle by Jamar Fletcher)",0.000,0.670
1,2:12,1,10,DEN 26,3,7,Quentin Griffin left guard for no gain (tackle by Randall Godfrey),0.670,0.130
1,1:34,2,10,DEN 26,3,7,Jake Plummer pass complete to Ashley Lelie for 16 yards (tackle by Jamar Fletcher),0.130,1.730
1,1:04,1,10,DEN 42,3,7,Jake Plummer pass incomplete intended for Ashley Lelie,1.730,1.190
1,0:59,2,10,DEN 42,3,7,Quentin Griffin up the middle for 3 yards (tackle by Terrence Kiel),1.190,0.890
1,0:20,3,7,DEN 45,3,7,Jake Plummer pass complete to Rod Smith for 11 yards (tackle by Sammy Davis),0.890,2.650
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SDG 44,3,7,Jake Plummer pass complete to Quentin Griffin for 22 yards (tackle by Jerry Wilson),2.650,4.110
2,14:11,1,10,SDG 22,3,7,Jake Plummer pass complete to Ashley Lelie for 10 yards (tackle by Steve Foley),4.110,4.780
2,13:48,1,10,SDG 12,3,7,Jake Plummer pass incomplete intended for Ashley Lelie (defended by Quentin Jammer),4.780,4.100
2,13:40,2,10,SDG 12,3,7,Jake Plummer pass complete to Jeb Putzier for 7 yards (tackle by Jerry Wilson),4.100,4.610
2,13:02,,,,3,7,Timeout #1 by Denver Broncos,0.000,4.610
2,13:02,3,3,SDG 5,3,7,Jake Plummer pass complete to Reuben Droughns for 1 yard (tackle by Donnie Edwards),4.610,3.040
2,12:27,4,2,SDG 4,3,10,Jason Elam 22 yard field goal good,3.040,3.000
2,,,,DEN 30,3,10,"Micah Knorr kicks off 59 yards, returned by Tim Dwight for 21 yards (tackle by Reuben Droughns)",0.000,1.070
2,12:19,1,10,SDG 32,3,10,Eric Parker right end for 3 yards (tackle by Monsanto Pope),1.070,0.930
2,11:42,2,7,SDG 35,3,10,LaDainian Tomlinson left tackle for 10 yards (tackle by Al Wilson and John Lynch),0.930,1.930
2,11:06,1,10,SDG 45,3,10,"Drew Brees sacked by Kenoy Kennedy for -9 yards. Drew Brees fumbles (forced by Kenoy Kennedy), recovered by Mario Fatafehi at SDG-36 and returned for 8 yards (tackle by Mike Goff)",1.930,-3.710
2,10:57,1,10,SDG 28,3,10,Jake Plummer pass complete to Dwayne Carswell for 4 yards (tackle by Randall Godfrey),3.710,3.710
2,10:14,2,6,SDG 24,3,10,"Jake Plummer sacked by Jamal Williams for -3 yards. Penalty on Jamal Williams: Face Mask (15 Yards), 14 yards",3.710,4.710
2,9:47,1,10,SDG 13,3,10,Jake Plummer pass complete to Ashley Lelie for 8 yards (tackle by Quentin Jammer),4.710,5.540
2,9:07,2,2,SDG 5,3,10,Quentin Griffin up the middle for 1 yard (tackle by Donnie Edwards and Jamal Williams),5.540,5.010
2,8:25,3,1,SDG 4,3,10,Quentin Griffin left tackle for -1 yards (tackle by Randall Godfrey),5.010,3.030
2,7:46,4,2,SDG 5,3,13,Jason Elam 23 yard field goal good,3.030,3.000
2,,,,DEN 30,3,13,"Micah Knorr kicks off 60 yards, returned by Tim Dwight for 17 yards (tackle by Reuben Droughns)",0.000,0.740
2,7:37,1,10,SDG 27,3,13,LaDainian Tomlinson left guard for 16 yards (tackle by Kenoy Kennedy and Kelly Herndon),0.740,1.800
2,7:03,1,10,SDG 43,3,13,LaDainian Tomlinson up the middle for 5 yards (tackle by Donnie Spragan and Al Wilson),1.800,1.930
2,6:20,2,5,SDG 48,3,13,Drew Brees pass complete to Jesse Chatman for no gain,1.930,1.220
2,5:37,,,,3,13,Timeout #1 by San Diego Chargers,0.000,1.220
2,5:37,3,5,SDG 48,3,13,Drew Brees pass incomplete intended for Eric Parker (defended by Al Wilson),1.220,-0.190
2,5:35,4,5,SDG 48,3,13,"Mike Scifres punts 52 yards, touchback",-0.190,-0.280
2,5:24,1,10,DEN 20,3,13,Ashley Lelie left end for 8 yards (tackle by Sammy Davis),0.280,0.810
2,4:37,2,2,DEN 28,3,13,"Penalty on Dwayne Carswell: False Start, 5 yards (no play)",0.810,0.140
2,4:13,2,7,DEN 23,3,13,Jake Plummer pass complete to Rod Smith for 6 yards (tackle by Sammy Davis),0.140,0.230
2,3:31,3,1,DEN 29,3,13,Jake Plummer up the middle for no gain (tackle by Donnie Edwards),0.230,-1.440
,,,,,,,"DEN challenged the ruling, and the play was upheld.",,
2,2:47,,,,3,13,Timeout #3 by Denver Broncos,0.000,-1.440
2,2:47,4,1,DEN 29,3,13,"Micah Knorr punts 57 yards, returned by Eric Parker for 13 yards (tackle by Kenoy Kennedy)",-1.440,-0.740
2,2:35,1,10,SDG 27,3,13,LaDainian Tomlinson left tackle for 9 yards (tackle by Marco Coleman and Nick Ferguson),0.740,1.410
2,2:03,2,1,SDG 36,3,13,LaDainian Tomlinson left tackle for 5 yards (tackle by Marco Coleman),1.410,1.660
2,1:58,1,10,SDG 41,3,13,Drew Brees pass incomplete intended for Reche Caldwell,1.660,1.120
2,1:52,2,10,SDG 41,3,13,Drew Brees pass incomplete intended for Tim Dwight,1.120,0.430
2,1:46,,,,3,13,Timeout #2 by San Diego Chargers,0.000,0.430
2,1:46,3,10,SDG 41,3,13,Drew Brees pass incomplete intended for Kassim Osgood,0.430,-0.650
2,1:41,4,10,SDG 41,3,13,"Mike Scifres punts 59 yards, touchback",-0.650,-0.280
2,1:31,1,10,DEN 20,3,13,Jake Plummer pass incomplete intended for Rod Smith (defended by Donnie Edwards),0.280,-0.270
2,1:29,2,10,DEN 20,3,13,Reuben Droughns up the middle for 9 yards (tackle by Donnie Edwards),-0.270,0.230
2,0:50,3,1,DEN 29,3,13,Reuben Droughns up the middle for 1 yard (tackle by Donnie Edwards),0.230,0.940
2,0:42,,,,3,13,Timeout #3 by San Diego Chargers,0.000,0.940
2,0:42,1,10,DEN 30,3,13,Jake Plummer pass complete to Jeb Putzier for 13 yards (tackle by Terrence Kiel),0.940,1.800
2,0:20,1,10,DEN 43,3,13,Jake Plummer pass complete to Reuben Droughns for 13 yards (tackle by Donnie Edwards),1.800,2.650
2,0:03,1,10,SDG 44,3,13,"Tom Nalen for no gain. Tom Nalen fumbles, recovered by Jake Plummer at SDG-48",2.650,2.110
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,3,13,"Micah Knorr kicks off 59 yards, returned by Tim Dwight for 38 yards (tackle by Chris Young)",0.000,2.190
3,14:52,1,10,SDG 49,3,13,LaDainian Tomlinson left tackle for 2 yards (tackle by Monsanto Pope),2.190,1.920
