Quarter,Time,Down,ToGo,Location,CLE,ATL,Detail,EPB,EPA
2,,,,ATL 2,14,0,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 30,14,0,"Phil Dawson kicks off 66 yards, returned by Adam Jennings for 20 yards (tackle by Brodney Pool)",0.000,0.540
2,11:52,1,10,ATL 24,14,0,Warrick Dunn middle for 3 yards (tackle by Kamerion Wimbley and Alvin McKinley),0.540,0.400
2,11:18,2,7,ATL 27,14,0,Michael Vick pass incomplete short right intended for Michael Jenkins,0.400,-0.300
2,11:08,3,7,ATL 27,14,0,Michael Vick pass complete short middle to Alge Crumpler for 10 yards (tackle by Brodney Pool),-0.300,1.400
2,10:30,1,10,ATL 37,14,0,Michael Vick pass incomplete deep middle intended for Michael Jenkins,1.400,0.860
2,10:24,2,10,ATL 37,14,0,Warrick Dunn middle for 2 yards (tackle by Andra Davis),0.860,0.430
2,9:43,3,8,ATL 39,14,0,Michael Vick pass complete short left to Roddy White for 9 yards (tackle by Ralph Brown),0.430,2.130
2,9:22,1,10,ATL 48,14,0,Warrick Dunn right tackle for no gain (tackle by Matt Stewart),2.130,1.580
2,8:46,2,10,ATL 48,14,0,Warrick Dunn middle for 5 yards (tackle by Orpheus Roye),1.580,1.550
2,8:05,3,5,CLE 47,14,0,Michael Vick pass incomplete short left intended for Michael Jenkins (defended by Ralph Brown),1.550,0.130
2,8:02,4,5,CLE 47,14,0,Michael Koenen punts 29 yards,0.130,-0.040
2,7:52,1,10,CLE 18,14,0,Reuben Droughns middle for -1 yards (tackle by Roderick Coleman and Paul Carrington),0.040,-0.650
2,7:09,2,11,CLE 17,14,0,"Penalty on Grady Jackson: Encroachment, 5 yards (no play)",-0.650,0.140
2,6:55,2,6,CLE 22,14,0,Reuben Droughns right tackle for 18 yards (tackle by Chauncey Davis),0.140,1.600
2,6:13,1,10,CLE 40,14,0,"Penalty on Joe Jurevicius: False Start, 5 yards (no play)",1.600,1.270
2,5:44,,,,14,0,Timeout #1 by Cleveland Browns,0.000,1.270
2,5:44,1,15,CLE 35,14,0,Charlie Frye pass complete short left to Kellen Winslow for 5 yards (tackle by Michael Boley),1.270,1.050
2,5:17,2,10,CLE 40,14,0,Charlie Frye pass complete short right to Steve Heiden for 8 yards (tackle by Patrick Kerney),1.050,1.420
2,4:44,3,2,CLE 48,14,0,Reuben Droughns middle for no gain (tackle by Chauncey Davis),1.420,-0.190
2,4:03,4,2,CLE 48,14,0,"Dave Zastudil punts 52 yards, touchback",-0.190,-0.280
2,3:55,1,10,ATL 20,14,0,Michael Vick left end for 3 yards (tackle by Andra Davis),0.280,0.140
2,3:16,2,7,ATL 23,14,0,Warrick Dunn right tackle for 1 yard (tackle by Andra Davis),0.140,-0.430
2,2:46,,,,14,0,Timeout #1 by Atlanta Falcons,0.000,-0.430
2,2:46,3,6,ATL 24,14,0,Michael Vick pass incomplete short middle intended for Michael Jenkins,-0.430,-1.770
2,2:40,4,6,ATL 24,14,0,Michael Koenen punts 12 yards,-1.770,-3.180
2,2:32,1,10,ATL 36,14,0,Reuben Droughns middle for 1 yard (tackle by Paul Carrington),3.180,2.770
2,2:02,2,9,ATL 35,14,0,"Reuben Droughns right tackle for 8 yards (tackle by Demorrio Williams). Reuben Droughns fumbles (forced by Demorrio Williams), recovered by Keith Brooking at ATL-22. Penalty on Keith Brooking: Unsportsmanlike Conduct, 11 yards",2.770,0.370
2,1:54,1,10,ATL 11,14,0,Michael Vick pass complete short left to Warrick Dunn for 6 yards (tackle by Andra Davis),-0.370,-0.160
2,1:32,2,4,ATL 17,14,0,Michael Vick pass complete short left to Alge Crumpler for 9 yards (tackle by Jereme Perry),-0.160,0.670
2,1:14,1,10,ATL 26,14,0,Michael Vick pass complete short right to Roddy White for 10 yards (tackle by Daven Holly),0.670,1.330
2,0:52,1,10,ATL 36,14,0,"Michael Vick middle for 4 yards (tackle by Kamerion Wimbley). Penalty on Orpheus Roye: Personal Foul, 15 yards",1.330,2.590
2,0:46,,,,14,0,Timeout #2 by Atlanta Falcons,0.000,2.590
2,0:45,1,10,CLE 45,14,0,Matt Schaub pass incomplete short right intended for Ashley Lelie,2.590,2.040
2,0:41,2,10,CLE 45,14,0,Michael Vick left end for 4 yards (tackle by Brodney Pool),2.040,1.880
2,0:35,3,6,CLE 41,14,0,Michael Vick pass complete short left to Warrick Dunn for 15 yards (tackle by Kamerion Wimbley),1.880,3.840
2,0:25,1,10,CLE 26,14,0,Michael Vick pass incomplete short middle intended for Alge Crumpler (defended by Leon Williams),3.840,3.300
2,0:20,2,10,CLE 26,14,0,Michael Vick pass incomplete short left intended for Warrick Dunn,3.300,2.610
2,0:13,3,10,CLE 26,14,0,Michael Vick pass incomplete deep right intended for Ashley Lelie,2.610,1.740
2,0:08,4,10,CLE 26,14,3,Morten Andersen 44 yard field goal good,1.740,3.000
2,,,,ATL 30,14,3,Michael Koenen kicks onside 19 yards,0.000,2.320
2,0:01,,,,14,3,Timeout #3 by Atlanta Falcons,0.000,2.320
2,0:01,1,10,ATL 49,14,3,"Charlie Frye sacked by Paul Carrington for -3 yards. Charlie Frye fumbles (forced by Paul Carrington), recovered by Roderick Coleman at ATL-49 and returned for 9 yards",2.320,0.000
Quarter,Time,Down,ToGo,Location,CLE,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,14,3,"Michael Koenen kicks off 63 yards, returned by Josh Cribbs for 21 yards (tackle by Cam Newton)",0.000,0.810
3,14:54,1,10,CLE 28,14,3,Charlie Frye right end for 17 yards (tackle by Allen Rossum),0.810,1.930
3,14:20,1,10,CLE 45,14,3,Reuben Droughns right end for 3 yards (tackle by Roderick Coleman),1.930,1.790
3,13:39,2,7,CLE 48,14,3,Charlie Frye pass complete short right to Joe Jurevicius for 1 yard (tackle by DeAngelo Hall),1.790,1.220
3,12:57,3,6,CLE 49,14,3,Charlie Frye sacked by Michael Boley for 0 yards,1.220,-0.130
3,12:15,4,6,CLE 49,14,3,Dave Zastudil punts 41 yards,-0.130,0.380
3,12:02,1,10,ATL 10,14,3,Warrick Dunn right tackle for 3 yards (tackle by Ralph Brown),-0.380,-0.560
3,11:25,2,7,ATL 13,14,3,Michael Vick pass incomplete short left intended for Ashley Lelie,-0.560,-1.070
3,11:15,3,7,ATL 13,14,3,Michael Vick pass complete short left to Alge Crumpler for 14 yards (tackle by Ralph Brown),-1.070,0.740
3,10:55,1,10,ATL 27,14,3,Warrick Dunn middle for 2 yards (tackle by Andra Davis),0.740,0.470
3,10:23,2,8,ATL 29,14,3,Michael Vick pass complete short middle to Warrick Dunn for 7 yards (tackle by Andra Davis),0.470,0.700
3,9:46,3,1,ATL 36,14,3,Warrick Dunn right tackle for 4 yards (tackle by Leon Williams),0.700,1.600
3,9:10,1,10,ATL 40,14,3,Warrick Dunn right tackle for 4 yards (tackle by Kamerion Wimbley),1.600,1.590
3,8:32,2,6,ATL 44,14,3,Warrick Dunn right tackle for 2 yards (tackle by Ethan Kelley),1.590,1.160
3,7:50,3,4,ATL 46,14,3,Michael Vick pass incomplete deep left intended for Ashley Lelie,1.160,-0.320
3,7:43,4,4,ATL 46,14,3,"Michael Koenen punts 41 yards, fair catch by Dennis Northcutt. Penalty on Steve Heiden: Offensive Holding, 6 yards",-0.320,0.380
3,7:35,1,10,CLE 7,14,3,Reuben Droughns left tackle for 1 yard (tackle by Keith Brooking),-0.380,-0.710
3,6:54,2,9,CLE 8,14,3,Charlie Frye right end for 7 yards (tackle by Paul Carrington),-0.710,-0.480
3,6:21,3,2,CLE 15,14,3,Reuben Droughns right tackle for -3 yards (tackle by T.J. Jackson),-0.480,-2.490
3,5:46,4,5,CLE 12,14,3,"Dave Zastudil punts 50 yards, returned by Allen Rossum for 6 yards (tackle by Leon Williams). Penalty on Omare Lowe: Illegal Block Above the , 10 yards",-2.490,-0.940
3,5:37,1,10,ATL 30,14,3,Michael Vick left end for 30 yards (tackle by Brian Russell),0.940,2.920
3,5:09,1,10,CLE 40,14,3,Marlion Jackson right tackle for 2 yards (tackle by Willie McGinest and Ted Washington),2.920,2.640
3,4:35,2,8,CLE 38,14,3,Michael Vick pass incomplete short right intended for Michael Jenkins,2.640,1.950
3,4:29,3,8,CLE 38,14,3,Michael Vick pass complete short left to Roddy White for 7 yards (tackle by Jereme Perry),1.950,1.410
3,3:48,,,,14,3,Timeout #1 by Cleveland Browns,0.000,1.410
3,3:48,4,1,CLE 31,14,3,Michael Vick pass incomplete deep left intended for Alge Crumpler is intercepted by Brodney Pool at CLE-2,1.410,0.380
3,3:38,1,10,CLE 2,14,3,Terrelle Smith middle for 2 yards (tackle by Michael Boley),-0.380,-0.630
3,2:59,2,8,CLE 4,14,3,Reuben Droughns middle for 4 yards (tackle by Demorrio Williams),-0.630,-0.720
3,2:17,3,4,CLE 8,14,3,Charlie Frye sacked by Roderick Coleman for -7 yards,-0.720,-2.490
,,,,,,,"ATL challenged the ruling, and the play was upheld.",,
3,1:32,4,11,CLE 1,14,3,"Dave Zastudil punts 48 yards, returned by Allen Rossum for 37 yards (tackle by D'Qwell Jackson)",-2.490,-4.780
3,1:18,1,10,CLE 12,14,3,Michael Vick pass incomplete short left intended for Alge Crumpler,4.780,4.100
3,1:11,,,,14,3,Timeout #2 by Cleveland Browns,0.000,4.100
3,1:11,2,10,CLE 12,14,9,"Michael Vick pass complete to Michael Jenkins for 12 yards, touchdown",4.100,7.000
3,,,,CLE 2,14,10,Morten Andersen kicks extra point good,0.000,0.000
3,,,,ATL 30,14,10,"Michael Koenen kicks off 61 yards, returned by Josh Cribbs for 19 yards (tackle by Jordan Beck)",0.000,0.810
3,0:59,1,10,CLE 28,14,10,Charlie Frye pass complete short left to Steve Heiden for 3 yards (tackle by Allen Rossum),0.810,0.670
3,0:19,2,7,CLE 31,14,10,Reuben Droughns left tackle for 2 yards (tackle by T.J. Jackson),0.670,0.230
Quarter,Time,Down,ToGo,Location,CLE,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,CLE 33,14,10,Charlie Frye sacked by Josh Mallard for -8 yards,0.230,-1.700
4,14:32,4,13,CLE 25,14,10,Dave Zastudil punts 29 yards,-1.700,-1.990
4,14:26,1,10,ATL 46,14,10,Warrick Dunn left tackle for 1 yard (tackle by Andra Davis),1.990,1.590
4,13:50,2,9,ATL 47,14,10,Michael Vick sacked by Kamerion Wimbley for -3 yards,1.590,0.500
4,13:17,3,12,ATL 44,14,10,Michael Vick pass complete short right to Warrick Dunn for 1 yard (tackle by Brodney Pool),0.500,-0.390
4,12:41,4,11,ATL 45,14,10,"Michael Koenen punts 46 yards, fair catch by Dennis Northcutt",-0.390,0.380
4,12:33,1,10,CLE 9,14,10,"Reuben Droughns middle for 3 yards (tackle by Keith Brooking and Michael Boley). Penalty on Kellen Winslow: Unnecessary Roughness, 6 yards",-0.380,-1.000
4,12:04,2,13,CLE 6,14,10,Reuben Droughns left tackle for no gain (tackle by Paul Carrington and Demorrio Williams),-1.000,-1.770
4,11:21,3,13,CLE 6,14,10,Charlie Frye pass complete short right to Kellen Winslow for 2 yards (tackle by DeAngelo Hall),-1.770,-2.490
4,10:45,4,11,CLE 8,14,10,"Dave Zastudil punts 53 yards, returned by Allen Rossum for 12 yards (tackle by Mason Unck)",-2.490,-2.320
4,10:32,1,10,CLE 49,14,10,Michael Vick pass incomplete short left intended for Warrick Dunn,2.320,1.780
4,10:26,2,10,CLE 49,14,10,Michael Vick left tackle for 20 yards (tackle by Brian Russell),1.780,3.640
4,9:48,1,10,CLE 29,14,10,Michael Vick pass incomplete short left intended for Warrick Dunn,3.640,3.100
4,9:42,2,10,CLE 29,14,10,Warrick Dunn right tackle for 6 yards (tackle by Willie McGinest),3.100,3.200
4,9:03,3,4,CLE 23,14,10,Michael Vick pass incomplete deep left intended for Michael Jenkins,3.200,2.000
4,8:57,4,4,CLE 23,14,13,Morten Andersen 41 yard field goal good,2.000,3.000
4,,,,ATL 30,14,13,"Michael Koenen kicks off 64 yards, returned by Josh Cribbs for 16 yards (tackle by Jordan Beck)",0.000,0.410
4,8:47,1,10,CLE 22,14,13,Charlie Frye pass incomplete short middle intended for Braylon Edwards (defended by Jonathan Babineaux),0.410,-0.130
4,8:42,2,10,CLE 22,14,13,Charlie Frye pass complete short right to Steve Heiden for 7 yards (tackle by DeAngelo Hall and Demorrio Williams),-0.130,0.100
4,7:56,3,3,CLE 29,14,13,Charlie Frye pass complete short left to Steve Heiden for 6 yards (tackle by Demorrio Williams and Keith Brooking),0.100,1.270
4,7:14,1,10,CLE 35,14,13,Charlie Frye pass complete deep left to Kellen Winslow for 36 yards (tackle by Allen Rossum),1.270,3.640
4,6:24,1,10,ATL 29,14,13,Charlie Frye pass incomplete deep left intended for Kellen Winslow,3.640,3.100
4,6:17,2,10,ATL 29,14,13,Charlie Frye pass complete short left to Joe Jurevicius for 3 yards (tackle by DeAngelo Hall),3.100,2.810
4,5:46,3,7,ATL 26,14,13,Charlie Frye pass incomplete,2.810,1.740
4,5:40,4,7,ATL 26,17,13,Phil Dawson 43 yard field goal good,1.740,3.000
4,,,,CLE 30,17,13,"Phil Dawson kicks off 69 yards, returned by Allen Rossum for 30 yards (tackle by Josh Cribbs)",0.000,1.000
4,5:27,1,10,ATL 31,17,13,Michael Vick pass incomplete short left intended for Michael Jenkins (defended by Sean Jones),1.000,0.460
4,5:21,2,10,ATL 31,17,13,Warrick Dunn left tackle for 4 yards (tackle by Orpheus Roye),0.460,0.300
4,4:48,3,6,ATL 35,17,13,Michael Vick pass incomplete deep middle intended for Alge Crumpler,0.300,-1.040
4,4:42,4,6,ATL 35,17,13,Michael Koenen punts 44 yards,-1.040,-0.340
4,4:34,1,10,CLE 21,17,13,Reuben Droughns middle for 1 yard (tackle by Demorrio Williams and DeAngelo Hall),0.340,-0.070
4,3:52,2,9,CLE 22,17,13,Charlie Frye pass incomplete short middle intended for Braylon Edwards,-0.070,-0.760
4,3:44,,,,17,13,Timeout #2 by Atlanta Falcons,0.000,-0.760
4,3:44,3,9,CLE 22,17,13,Dennis Northcutt middle for 7 yards (tackle by Keith Brooking),-0.760,-1.440
4,3:41,,,,17,13,Timeout #3 by Atlanta Falcons,0.000,-1.440
4,3:41,4,2,CLE 29,17,13,"Dave Zastudil punts 49 yards, returned by Allen Rossum for 6 yards (tackle by Brodney Pool)",-1.440,-0.810
4,3:31,1,10,ATL 28,17,13,Michael Vick pass complete deep left to Roddy White for 55 yards (tackle by Jereme Perry),0.810,4.440
4,2:42,1,10,CLE 17,17,13,"Michael Vick right end for 11 yards (tackle by Sean Jones). Penalty on Eric Beverly: Offensive Holding, 10 yards (no play)",4.440,3.780
4,2:31,1,20,CLE 27,17,13,Michael Vick pass incomplete short right intended for Alge Crumpler (defended by Simon Fraser),3.780,2.540
4,2:28,2,20,CLE 27,17,13,"Michael Vick left end for no gain. Michael Vick fumbles, recovered by Jereme Perry at CLE-27 and returned for 1 yards",2.540,-0.810
4,2:18,1,10,CLE 28,17,13,Reuben Droughns middle for 1 yard (tackle by Chauncey Davis),0.810,0.400
4,1:59,2,9,CLE 29,17,13,Charlie Frye left end for 2 yards (tackle by Chauncey Davis),0.400,-0.030
4,1:13,,,,17,13,Timeout #3 by Cleveland Browns,0.000,-0.030
4,1:13,3,7,CLE 31,17,13,Reuben Droughns middle for -1 yards (tackle by Lawyer Milloy),-0.030,-1.370
4,0:27,4,8,CLE 30,17,13,"Penalty on Dave Zastudil: Delay of Game, 5 yards (no play)",-1.370,-1.700
4,0:26,4,13,CLE 25,17,13,"Dave Zastudil punts 36 yards, returned by Allen Rossum for 1 yard (tackle by Brodney Pool)",-1.700,-1.600
4,0:17,1,10,ATL 40,17,13,"Michael Vick pass complete short middle to Ashley Lelie for 9 yards, lateral to Roddy White for -3 yards, lateral to Warrick Dunn for 6 yards (tackle by Michael Hawkins)",1.600,2.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
