#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:36,CLE 23,4,2:25,8,Punt
2,1,7:33,CLE 40,3,2:19,3,Punt
3,1,3:42,ATL 46,5,2:06,46,Touchdown
4,2,14:51,ATL 41,5,2:52,41,Touchdown
5,2,7:52,CLE 18,5,3:57,30,Punt
6,2,2:32,ATL 36,2,0:38,9,Fumble
7,2,0:03,ATL 49,1,0:03,0,Fumble
8,3,15:00,CLE 28,4,2:58,21,Punt
9,3,7:35,CLE 7,3,1:58,5,Punt
10,3,3:38,CLE 2,3,2:20,-1,Punt
11,3,1:06,CLE 28,3,1:40,-3,Punt
12,4,12:33,CLE 9,3,2:01,-1,Punt
13,4,8:52,CLE 22,8,3:17,52,Field Goal
14,4,4:34,CLE 21,3,1:03,8,Punt
15,4,2:18,CLE 28,3,2:01,-3,Punt
