Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
1,1:05,3,9,WAS 31,10,7,Mark Brunell pass complete to Clinton Portis for 10 yards (tackle by Nick Greisen),-0.160,1.660
1,0:23,1,10,WAS 41,10,13,"Mark Brunell pass complete to Santana Moss for 59 yards, touchdown",1.660,7.000
1,,,,NYG 2,10,14,John Hall kicks extra point good,0.000,0.000
1,,,,WAS 30,10,14,"John Hall kicks off 67 yards, returned by Chad Morton for 22 yards (tackle by Khary Campbell)",0.000,0.610
1,0:08,1,10,NYG 25,10,14,Eli Manning pass incomplete intended for Jeremy Shockey,0.610,0.060
1,0:04,2,10,NYG 25,10,14,Eli Manning pass complete to Jim Finn for 3 yards (tackle by LaVar Arrington),0.060,-0.230
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,7,NYG 28,10,14,"Penalty on Chris Snee: False Start, 5 yards (no play)",-0.230,-0.890
2,15:00,3,12,NYG 23,10,14,Eli Manning pass complete to Jeremy Shockey for 7 yards (tackle by Walt Harris),-0.890,-1.370
2,14:24,4,5,NYG 30,10,14,"Jeff Feagles punts 43 yards, returned by Antonio Brown for 5 yards (tackle by Derrick Ward). Penalty on Dimitri Patterson: Offensive Holding, 10 yards",-1.370,-0.410
2,14:13,1,10,WAS 22,10,14,Clinton Portis left end for 13 yards (tackle by Gibril Wilson),0.410,1.270
2,13:47,1,10,WAS 35,10,14,Antonio Brown left end for 4 yards (tackle by Brent Alexander),1.270,1.260
2,13:08,2,6,WAS 39,10,14,Clinton Portis left tackle for 3 yards (tackle by Brent Alexander),1.260,0.960
2,12:22,3,3,WAS 42,10,14,Mark Brunell pass complete to Chris Cooley for 4 yards (tackle by Chase Blackburn),0.960,1.990
2,11:42,1,10,WAS 46,10,14,Clinton Portis right guard for 1 yard (tackle by Fred Robbins),1.990,1.590
2,11:05,2,9,WAS 47,10,14,Ladell Betts left end for 3 yards (tackle by Michael Strahan and Chase Blackburn),1.590,1.290
2,10:22,3,6,WAS 50,10,14,Mark Brunell pass incomplete intended for Santana Moss,1.290,-0.060
2,10:17,4,6,WAS 50,10,14,Derrick Frost punts 44 yards,-0.060,0.380
2,10:07,1,10,NYG 6,10,14,Tiki Barber left end for 3 yards (tackle by Phillip Daniels and Sean Taylor),-0.380,-0.560
2,9:25,2,7,NYG 9,10,14,Eli Manning pass complete to Tiki Barber for 19 yards (tackle by Walt Harris),-0.560,0.810
2,8:46,1,10,NYG 28,10,14,Tiki Barber left end for 2 yards (tackle by Phillip Daniels and LaVar Arrington),0.810,0.530
2,8:04,2,8,NYG 30,10,14,Eli Manning pass incomplete intended for Plaxico Burress,0.530,-0.160
2,8:00,3,8,NYG 30,10,14,Eli Manning pass incomplete intended for Amani Toomer (defended by Shawn Springs),-0.160,-1.370
2,7:54,4,8,NYG 30,10,14,"Jeff Feagles punts 38 yards, fair catch by Antonio Brown",-1.370,-1.070
2,7:47,1,10,WAS 32,10,14,Clinton Portis left tackle for -2 yards (tackle by Gibril Wilson),1.070,0.260
2,7:08,2,12,WAS 30,10,14,Mark Brunell pass complete to Chris Cooley for 1 yard (tackle by Michael Strahan and Kenderick Allen),0.260,-0.290
2,6:28,3,11,WAS 31,10,14,Mark Brunell pass incomplete intended for Antonio Brown,-0.290,-1.310
2,6:23,4,11,WAS 31,10,14,"Derrick Frost punts 46 yards, returned by Chad Morton for 1 yard (tackle by Ade Jimoh)",-1.310,-0.540
2,6:13,1,10,NYG 24,10,14,Eli Manning pass complete to Tiki Barber for 9 yards (tackle by LaVar Arrington and Walt Harris),0.540,1.210
2,5:34,2,1,NYG 33,10,14,Tiki Barber left tackle for 5 yards (tackle by LaVar Arrington),1.210,1.470
2,4:51,1,10,NYG 38,10,14,Tiki Barber left tackle for 4 yards (tackle by Ryan Clark),1.470,1.460
2,4:10,2,6,NYG 42,10,14,Eli Manning pass incomplete intended for Jeremy Shockey is intercepted by Lemar Marshall at NYG-47 and returned for 27 yards,1.460,-4.240
2,4:00,1,10,NYG 20,10,14,Clinton Portis left tackle for 3 yards (tackle by Will Allen),4.240,4.120
2,3:21,2,7,NYG 17,10,20,"Clinton Portis pass complete to Chris Cooley for 17 yards, touchdown",4.120,7.000
2,,,,NYG 2,10,21,John Hall kicks extra point good,0.000,0.000
2,,,,WAS 30,10,21,"John Hall kicks off 57 yards, returned by Chad Morton for 14 yards (tackle by Pierson Prioleau)",0.000,0.740
2,3:12,1,10,NYG 27,10,21,Tiki Barber left guard for 4 yards (tackle by Joe Salave'a and LaVar Arrington),0.740,0.740
2,2:38,2,6,NYG 31,10,21,Tiki Barber left tackle for 2 yards (tackle by Joe Salave'a),0.740,0.300
2,2:00,3,4,NYG 33,10,21,Eli Manning pass complete to Amani Toomer for 5 yards (tackle by Pierson Prioleau),0.300,1.470
2,1:35,1,10,NYG 38,10,21,"Eli Manning pass complete to Jeremy Shockey for 8 yards (tackle by Sean Taylor). Penalty on Jeremy Shockey: Offensive Pass Interfere, 9 yards (no play)",1.470,0.870
2,1:32,1,19,NYG 29,10,21,Eli Manning right end for 3 yards (tackle by Marcus Washington),0.870,0.110
2,1:29,2,16,NYG 32,10,21,Eli Manning pass complete to Visanthe Shiancoe for 17 yards (tackle by Sean Taylor),0.110,2.190
2,0:55,,,,10,21,Timeout #1 by New York Giants,0.000,2.190
2,0:55,1,10,NYG 49,10,21,Eli Manning pass complete to Tiki Barber for no gain,2.190,1.650
2,0:55,2,10,NYG 49,10,21,"Eli Manning pass incomplete intended for Tim Carter. Penalty on Ryan Clark: Unnecessary Roughness, 15 yards",1.650,3.180
2,0:30,1,10,WAS 36,10,21,Eli Manning pass complete to Amani Toomer for 11 yards (tackle by Pierson Prioleau),3.180,3.910
2,0:22,,,,10,21,Timeout #2 by New York Giants,0.000,3.910
2,0:22,1,10,WAS 25,10,21,Eli Manning pass incomplete intended for Amani Toomer,3.910,3.360
2,0:17,2,10,WAS 25,16,21,"Eli Manning pass complete to Amani Toomer for 25 yards, touchdown",3.360,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,,,,WAS 2,17,21,Jay Feely kicks extra point good,0.000,0.000
2,,,,NYG 30,17,21,"Jay Feely kicks off 45 yards, returned by Mike Sellers for 20 yards (tackle by Adrian Awasom)",0.000,1.930
2,0:10,1,10,WAS 45,17,21,Mark Brunell kneels for -1 yards,1.930,1.250
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,17,21,"Jay Feely kicks off 63 yards, returned by Antonio Brown for 19 yards (tackle by Matt Kranchick)",0.000,0.670
3,14:56,1,10,WAS 26,17,21,Clinton Portis left tackle for 3 yards (tackle by Nick Greisen and Will Allen),0.670,0.540
3,14:19,2,7,WAS 29,17,21,Mark Brunell pass incomplete intended for Chris Cooley,0.540,-0.160
3,14:14,3,7,WAS 29,17,21,Mark Brunell sacked by Nick Greisen for -9 yards,-0.160,-2.030
3,14:04,4,16,WAS 20,17,21,"Derrick Frost punts 37 yards, returned by Chad Morton for 12 yards (tackle by Ladell Betts). Penalty on Curtis DeLoatch: Offensive Holding, 10 yards, Penalty on Eric Moore: Illegal Block Above the (Declined)",-2.030,-1.200
3,13:54,1,10,NYG 34,17,21,Tiki Barber up the middle for 6 yards (tackle by Phillip Daniels),1.200,1.470
3,13:22,2,4,NYG 40,17,21,Tiki Barber right guard for 2 yards (tackle by Joe Salave'a and Ryan Clark),1.470,1.030
3,12:41,3,2,NYG 42,17,21,Eli Manning pass complete to Amani Toomer for 9 yards (tackle by Shawn Springs),1.030,2.320
3,11:53,1,10,WAS 49,17,21,"Eli Manning sacked by LaVar Arrington for -3 yards. Penalty on LaVar Arrington: Defensive Offside, 5 yards (no play)",2.320,3.050
3,11:38,1,5,WAS 44,17,21,Tiki Barber right end for 9 yards (tackle by Sean Taylor),3.050,3.250
3,11:03,1,10,WAS 35,17,21,"Penalty on Visanthe Shiancoe: False Start, 5 yards (no play)",3.250,2.920
3,10:47,1,15,WAS 40,17,21,Eli Manning pass complete to Tiki Barber for 11 yards (tackle by Joe Salave'a and Shawn Springs),2.920,3.510
3,10:08,2,4,WAS 29,17,21,Eli Manning pass incomplete intended for Amani Toomer,3.510,2.810
3,10:00,,,,17,21,Timeout #1 by New York Giants,0.000,2.810
3,10:00,3,4,WAS 29,17,21,Eli Manning left end for 10 yards (tackle by Omar Stoutmire),2.810,4.310
3,9:12,1,10,WAS 19,17,21,Eli Manning pass complete to Plaxico Burress for 6 yards (tackle by Walt Harris),4.310,4.720
3,8:48,2,4,WAS 13,17,21,Tiki Barber up the middle for 1 yard (tackle by Joe Salave'a),4.720,4.190
3,8:12,3,3,WAS 12,17,21,Eli Manning pass incomplete intended for Jim Finn,4.190,2.730
3,8:04,4,3,WAS 12,17,21,"Jay Feely 29 yard field goal no good, blocked by Renaldo Wynn, recovered by Walt Harris and returned for 5 yards",2.730,0.060
3,7:57,1,10,WAS 17,17,21,Clinton Portis right guard for 1 yard (tackle by Michael Strahan and Nick Greisen),-0.060,-0.420
3,7:23,2,9,WAS 18,17,21,Clinton Portis right end for 1 yard (tackle by Chase Blackburn),-0.420,-1.000
3,6:43,3,8,WAS 19,17,21,Patrick Ramsey pass complete to Ladell Betts for 9 yards (tackle by Gibril Wilson),-1.000,0.810
3,6:02,,,,17,21,Timeout #1 by Washington Redskins,0.000,0.810
3,6:02,1,10,WAS 28,17,21,Patrick Ramsey pass incomplete intended for Chris Cooley,0.810,0.260
3,5:55,,,,17,21,Timeout #2 by Washington Redskins,0.000,0.260
3,5:55,2,10,WAS 28,17,27,"Patrick Ramsey pass complete to Santana Moss for 72 yards, touchdown",0.260,7.000
3,,,,NYG 2,17,28,John Hall kicks extra point good,0.000,0.000
3,,,,WAS 30,17,28,"John Hall kicks off 63 yards, returned by Chad Morton for 23 yards (tackle by Omar Stoutmire)",0.000,0.940
3,5:39,1,10,NYG 30,17,28,"Eli Manning pass incomplete intended for Amani Toomer (defended by Shawn Springs). Penalty on Shawn Springs: Defensive Pass Interfere, 41 yards (no play)",0.940,3.640
3,5:32,1,10,WAS 29,17,28,Tiki Barber right tackle for 2 yards (tackle by Sean Taylor),3.640,3.370
3,4:57,2,8,WAS 27,17,28,Tiki Barber pass incomplete intended for Amani Toomer,3.370,2.680
3,4:50,3,8,WAS 27,17,28,Eli Manning pass complete to Jeremy Shockey for 11 yards (tackle by Pierson Prioleau),2.680,4.510
3,4:10,1,10,WAS 16,17,28,Eli Manning pass complete to Plaxico Burress for 7 yards (tackle by Ryan Clark),4.510,5.160
3,3:40,2,3,WAS 9,17,28,Eli Manning sacked by Phillip Daniels for -11 yards,5.160,2.740
3,3:06,3,14,WAS 20,17,28,Eli Manning pass incomplete intended for Amani Toomer,2.740,2.120
3,3:00,4,14,WAS 20,20,28,Jay Feely 38 yard field goal good,2.120,3.000
3,,,,NYG 30,20,28,"Jay Feely kicks off 66 yards, returned by Antonio Brown for 17 yards (tackle by Chase Blackburn)",0.000,0.340
3,2:50,1,10,WAS 21,20,28,Clinton Portis right tackle for 5 yards (tackle by Gibril Wilson),0.340,0.480
3,2:14,2,5,WAS 26,20,28,"Penalty on Casey Rabach: False Start, 5 yards (no play)",0.480,-0.200
3,1:53,2,10,WAS 21,20,28,Patrick Ramsey pass complete to Chris Cooley for 13 yards (tackle by Gibril Wilson and Chase Blackburn),-0.200,1.200
3,1:26,1,10,WAS 34,20,28,Clinton Portis right end for 11 yards (tackle by Corey Webster),1.200,1.930
3,0:44,1,10,WAS 45,20,28,Clinton Portis left end for 1 yard (tackle by Kenderick Allen),1.930,1.520
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,WAS 46,20,28,Patrick Ramsey pass complete to Chris Cooley for 6 yards (tackle by Corey Webster),1.520,1.620
4,14:36,3,3,NYG 48,20,28,"Patrick Ramsey pass complete to Santana Moss for 4 yards (tackle by Reggie Torbor). Penalty on Alonzo Jackson: Roughing the Passer, 15 yards",1.620,3.640
4,14:15,1,10,NYG 29,20,28,Clinton Portis right guard for 8 yards (tackle by Alonzo Jackson),3.640,4.180
4,13:32,2,2,NYG 21,20,28,Patrick Ramsey pass incomplete intended for Santana Moss,4.180,3.470
4,13:29,3,2,NYG 21,20,28,Clinton Portis right end for 2 yards (tackle by Nick Greisen),3.470,4.310
4,12:50,1,10,NYG 19,20,34,"Clinton Portis left end for 19 yards, touchdown",4.310,7.000
4,,,,NYG 2,20,35,John Hall kicks extra point good,0.000,0.000
4,,,,WAS 30,20,35,"John Hall kicks off 64 yards, returned by Chad Morton for 38 yards (tackle by Ryan Clark)",0.000,1.860
4,12:35,1,10,NYG 44,20,35,Eli Manning pass complete to Plaxico Burress for 27 yards (tackle by Ryan Clark),1.860,3.640
4,12:07,1,10,WAS 29,20,35,Eli Manning pass complete to Tiki Barber for 3 yards (tackle by LaVar Arrington),3.640,3.510
4,11:28,2,7,WAS 26,20,35,Tiki Barber left end for 1 yard (tackle by Cornelius Griffin),3.510,2.940
4,10:48,3,6,WAS 25,20,35,Eli Manning pass incomplete intended for Tiki Barber,2.940,1.830
4,10:42,4,6,WAS 25,20,35,Eli Manning pass incomplete intended for Plaxico Burress,1.830,-0.610
4,10:38,1,10,WAS 25,20,35,Clinton Portis right guard for 11 yards (tackle by Will Allen),0.610,1.330
4,9:57,1,10,WAS 36,20,35,Ladell Betts left guard for 7 yards (tackle by Alonzo Jackson),1.330,1.740
4,9:12,2,3,WAS 43,20,35,Ladell Betts left tackle for no gain (tackle by Brent Alexander),1.740,1.030
4,8:32,3,3,WAS 43,20,35,Ladell Betts right guard for 2 yards (tackle by Reggie Torbor and Alonzo Jackson),1.030,-0.390
4,7:48,4,1,WAS 45,20,35,Derrick Frost punts 49 yards,-0.390,0.380
4,7:38,1,10,NYG 6,20,35,Eli Manning pass incomplete intended for Plaxico Burress,-0.380,-0.780
4,7:31,2,10,NYG 6,20,35,Eli Manning pass complete to Visanthe Shiancoe for 12 yards (tackle by Marcus Washington),-0.780,0.040
4,7:07,1,10,NYG 18,20,35,Eli Manning pass complete to Amani Toomer for 15 yards (tackle by Sean Taylor),0.040,1.140
4,6:45,1,10,NYG 33,20,35,Eli Manning pass incomplete intended for Amani Toomer,1.140,0.590
4,6:41,2,10,NYG 33,20,35,Tiki Barber right end for 31 yards (tackle by Sean Taylor),0.590,3.180
4,6:25,1,10,WAS 36,20,35,"Eli Manning pass complete to Amani Toomer for 36 yards. Penalty on Chris Snee: Offensive Holding, 10 yards (no play)",3.180,2.520
4,6:19,1,20,WAS 46,20,35,Eli Manning pass incomplete intended for Visanthe Shiancoe,2.520,1.290
4,6:11,2,20,WAS 46,20,35,Eli Manning pass complete to Tiki Barber for 7 yards (tackle by Shawn Springs),1.290,1.550
4,5:48,3,13,WAS 39,20,35,Eli Manning pass complete to Visanthe Shiancoe for 11 yards (tackle by Ryan Clark),1.550,1.700
4,5:20,4,2,WAS 28,20,35,Eli Manning pass incomplete intended for Plaxico Burress (defended by Shawn Springs),1.700,-0.810
4,5:16,1,10,WAS 28,20,35,Clinton Portis right end for 6 yards (tackle by Corey Webster),0.810,1.070
4,4:31,2,4,WAS 34,20,35,Clinton Portis left end for 2 yards (tackle by Reggie Torbor and Fred Robbins),1.070,0.630
4,4:24,,,,20,35,Timeout #2 by New York Giants,0.000,0.630
4,4:24,3,2,WAS 36,20,35,Clinton Portis right end for 4 yards (tackle by Gibril Wilson),0.630,1.600
4,3:43,1,10,WAS 40,20,35,Ladell Betts right end for 1 yard (tackle by Alonzo Jackson and Reggie Torbor),1.600,1.190
4,2:59,2,9,WAS 41,20,35,Ladell Betts left end for 4 yards (tackle by Will Allen),1.190,1.030
4,2:14,3,5,WAS 45,20,35,Ladell Betts right tackle for 10 yards (tackle by Brent Alexander),1.030,2.590
4,2:00,1,10,NYG 45,20,35,Ladell Betts right tackle for -1 yards (tackle by Michael Strahan),2.590,1.910
4,1:53,,,,20,35,Timeout #3 by New York Giants,0.000,1.910
4,1:53,2,11,NYG 46,20,35,Ladell Betts right tackle for 1 yard (tackle by Nick Greisen),1.910,1.360
4,1:10,3,10,NYG 45,20,35,Ladell Betts left end for 2 yards (tackle by Will Allen),1.360,0.400
4,0:23,4,8,NYG 43,20,35,"Penalty on Derrick Frost: Delay of Game, 5 yards (no play)",0.400,0.070
4,0:23,4,13,NYG 48,20,35,Derrick Frost punts 45 yards,0.070,0.380
4,0:13,1,10,NYG 3,20,35,Brandon Jacobs for 6 yards (tackle by Pierson Prioleau),-0.380,-0.340
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
