0,1
Game Info,Game Info
Won Toss,Broncos
Roof,outdoors
Surface,grass
Duration,3:21
Attendance,69596
Weather,"61 degrees, wind 5 mph"
Vegas Line,Philadelphia Eagles -7.0
Over/Under,41.0 (over)
