0,1
Game Info,Game Info
Won Toss,Cowboys
Roof,retractable roof (closed)
Surface,matrixturf
Duration,2:56
Attendance,92150
Vegas Line,Dallas Cowboys -4.5
Over/Under,47.0 (under)
