Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
3,14:51,1,10,KAN 32,3,10,Jamaal Charles right end for 1 yard (tackle by Joe Mays and Robert Ayers),1.070,0.660
3,14:19,2,9,KAN 33,3,10,Jamaal Charles right end for 16 yards (tackle by Perrish Cox),0.660,2.190
3,14:05,1,10,KAN 49,3,10,Thomas Jones middle for 11 yards (tackle by Kevin Vickerson),2.190,2.920
3,13:18,1,10,DEN 40,3,10,Jamaal Charles left end for -4 yards (tackle by Perrish Cox),2.920,1.830
3,12:39,2,14,DEN 44,3,10,Matt Cassel sacked by Champ Bailey for -9 yards,1.830,-0.030
3,12:05,3,23,KAN 47,3,10,"Matt Cassel pass incomplete short middle intended for Dexter McCluster. Penalty on D.J. Williams: Unnecessary Roughness, 15 yards (no play)",-0.030,3.050
3,12:00,1,10,DEN 38,3,10,Thomas Jones middle for 8 yards (tackle by D.J. Williams),3.050,3.590
3,11:22,2,2,DEN 30,3,10,Jamaal Charles left tackle for 13 yards (tackle by David Bruton),3.590,4.440
3,10:45,1,10,DEN 17,3,10,Thomas Jones middle for 12 yards (tackle by Perrish Cox),4.440,6.060
3,10:09,1,5,DEN 5,3,10,Thomas Jones middle for 3 yards (tackle by Ryan McBean),6.060,5.720
3,9:28,2,2,DEN 2,3,10,"Jamaal Charles middle for 2 yards. Penalty on Tony Moeaki: Illegal Formation, 5 yards (no play)",5.720,4.760
3,9:25,2,7,DEN 7,3,10,Thomas Jones middle for 4 yards (tackle by Kevin Vickerson and Jamal Williams),4.760,4.720
3,9:25,3,3,DEN 3,3,10,"Penalty on Barry Richardson: False Start, 5 yards (no play)",4.720,3.580
3,8:21,3,8,DEN 8,3,10,Jamaal Charles left tackle for 6 yards (tackle by Jason Hunter),3.580,3.250
3,7:37,4,2,DEN 2,3,10,Matt Cassel sacked by Mario Haggan for -13 yards,3.250,0.140
3,7:32,1,10,DEN 16,3,10,Knowshon Moreno left tackle for 2 yards (tackle by Glenn Dorsey),-0.140,-0.350
3,6:53,2,8,DEN 18,3,10,Kyle Orton pass incomplete short left intended for Brandon Lloyd (defended by Brandon Carr),-0.350,-1.070
3,6:48,3,8,DEN 18,3,10,Kyle Orton pass incomplete short right intended for Eddie Royal,-1.070,-2.240
3,6:43,4,8,DEN 18,3,10,"Britton Colquitt punts 48 yards, fair catch by Javier Arenas",-2.240,-1.200
3,6:35,1,10,KAN 34,3,10,"Dexter McCluster right end for 5 yards (tackle by Perrish Cox). Penalty on Terrance Copper: Offensive Holding, 10 yards",1.200,0.870
3,5:58,1,15,KAN 29,3,10,Matt Cassel pass incomplete short right intended for Tony Moeaki,0.870,-0.020
3,5:53,2,15,KAN 29,3,10,Thomas Jones middle for 3 yards (tackle by Champ Bailey),-0.020,-0.300
3,5:15,3,12,KAN 32,3,10,Matt Cassel pass complete short middle to Verran Tucker for 19 yards (tackle by Nate Jones),-0.300,2.320
3,4:40,1,10,DEN 49,3,10,Thomas Jones middle for 1 yard (tackle by Jason Hunter and Marcus Thomas),2.320,1.920
3,4:07,2,9,DEN 48,3,10,Dexter McCluster left end for 1 yard (tackle by Renaldo Hill),1.920,1.360
3,3:30,3,8,DEN 47,3,10,"Matt Cassel pass incomplete. Penalty on Matt Cassel: Intentional Grounding, 10 yards",1.360,-0.520
3,3:23,4,18,KAN 43,3,10,"Dustin Colquitt punts 40 yards, fair catch by Eddie Royal",-0.520,0.060
3,3:16,1,10,DEN 17,3,10,Kyle Orton pass incomplete short middle intended for Jabar Gaffney (defended by Brandon Carr),-0.060,-0.580
3,3:09,2,10,DEN 17,3,10,Knowshon Moreno left end for 2 yards (tackle by Jon McGraw). Penalty on Chris Kuper: Offensive Holding (Declined),-0.580,-1.000
3,2:49,3,8,DEN 19,3,10,Kyle Orton pass incomplete short left intended for Brandon Lloyd,-1.000,-2.140
3,2:44,4,8,DEN 19,3,10,Britton Colquitt punts 29 yards,-2.140,-2.390
3,2:36,1,10,DEN 48,3,10,Jamaal Charles left end for 14 yards (tackle by Wesley Woodyard),2.390,3.310
3,2:16,1,10,DEN 34,3,10,Thomas Jones right end for 2 yards (tackle by Jason Hunter and Ronald Fields),3.310,3.040
3,1:36,2,8,DEN 32,3,10,"Dexter McCluster middle for no gain (tackle by Justin Bannan). Dexter McCluster fumbles (forced by Justin Bannan), recovered by Mario Haggan at DEN-32",3.040,-1.140
3,1:24,1,10,DEN 33,3,10,Knowshon Moreno right tackle for 2 yards (tackle by Andy Studebaker),1.140,0.860
3,0:49,2,8,DEN 35,3,10,Kyle Orton pass complete short left to Jabar Gaffney for 10 yards (tackle by Javier Arenas),0.860,1.930
3,0:10,1,10,DEN 45,3,10,Knowshon Moreno middle for 6 yards (tackle by Eric Berry),1.930,2.190
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,KAN 49,3,10,Knowshon Moreno middle for 22 yards (tackle by Eric Berry),2.190,3.780
4,14:25,1,10,KAN 27,3,10,Kyle Orton pass incomplete deep left intended for Brandon Lloyd (defended by Brandon Carr),3.780,3.230
4,14:19,2,10,KAN 27,3,10,Kyle Orton pass complete short right to Eddie Royal for 4 yards,3.230,3.070
4,13:52,3,6,KAN 23,3,10,Kyle Orton pass incomplete deep right intended for Brandon Lloyd,3.070,1.950
4,13:47,4,6,KAN 23,6,10,Matt Prater 41 yard field goal good,1.950,3.000
4,,,,DEN 30,6,10,"Matt Prater kicks off 62 yards, returned by Dexter McCluster for 16 yards (tackle by Richard Quinn)",0.000,0.540
4,13:36,1,10,KAN 24,6,10,Matt Cassel pass incomplete deep right intended for Dwayne Bowe (defended by Champ Bailey),0.540,0.000
4,13:30,2,10,KAN 24,6,10,Matt Cassel pass complete short left to Dexter McCluster for 6 yards (tackle by D.J. Williams),0.000,0.100
4,12:43,3,4,KAN 30,6,10,Matt Cassel pass incomplete short left intended for Terrance Copper,0.100,-1.370
4,12:38,4,4,KAN 30,6,10,"Dustin Colquitt punts 51 yards, returned by Eddie Royal for 15 yards (tackle by Terrance Copper)",-1.370,-1.200
4,12:26,1,10,DEN 34,6,10,Kyle Orton pass incomplete deep right intended for Jabar Gaffney (defended by Eric Berry),1.200,0.660
4,12:20,2,10,DEN 34,6,10,Knowshon Moreno middle for 13 yards (tackle by Andy Studebaker and Travis Daniels),0.660,2.060
4,11:41,1,10,DEN 47,6,10,Kyle Orton pass incomplete short middle intended for Brandon Lloyd,2.060,1.520
4,11:37,2,10,DEN 47,6,10,Knowshon Moreno left tackle for 5 yards (tackle by Tamba Hali),1.520,1.490
4,10:57,,,,6,10,Timeout #1 by Denver Broncos,0.000,1.490
4,10:57,3,5,KAN 48,6,10,Knowshon Moreno middle for 24 yards (tackle by Ricky Price and Jon McGraw),1.490,3.970
4,10:13,1,10,KAN 24,6,10,Kyle Orton pass incomplete short right intended for Eddie Royal (defended by Andy Studebaker),3.970,3.430
4,10:09,2,10,KAN 24,6,10,"Penalty on Kyle Orton: Delay of Game, 5 yards (no play)",3.430,2.760
4,10:07,2,15,KAN 29,6,10,"Kyle Orton sacked by Tamba Hali for -8 yards. Kyle Orton fumbles (forced by Tamba Hali), recovered by Tamba Hali at KAN-37 (tackle by Daniel Graham)",2.760,-1.400
4,9:58,1,10,KAN 37,6,10,Jamaal Charles right end for 3 yards (tackle by Mario Haggan),1.400,1.260
4,9:27,2,7,KAN 40,6,10,"Matt Cassel pass complete deep right to Dwayne Bowe for 22 yards (tackle by Champ Bailey). Penalty on Dwayne Bowe: Offensive Pass Interfere, 10 yards (no play)",1.260,-0.090
4,9:04,2,17,KAN 30,6,10,Matt Cassel pass incomplete deep right intended for Dwayne Bowe,-0.090,-0.760
4,8:56,3,17,KAN 30,6,10,Matt Cassel pass complete short right to Tony Moeaki for 8 yards (tackle by Joe Mays),-0.760,-0.850
4,8:19,4,9,KAN 38,6,10,"Dustin Colquitt punts 43 yards, returned by Eddie Royal for 15 yards (tackle by Reshard Langford)",-0.850,-1.200
4,8:08,1,10,DEN 34,6,10,Kyle Orton pass incomplete short left intended for Brandon Lloyd,1.200,0.660
4,8:04,2,10,DEN 34,6,10,Kyle Orton pass incomplete short left intended for Knowshon Moreno. Penalty on Eddie Royal: Illegal Formation (Declined),0.660,-0.030
4,7:59,3,10,DEN 34,6,10,Kyle Orton pass incomplete deep left intended for Brandon Lloyd (defended by Brandon Carr),-0.030,-1.110
4,7:54,4,10,DEN 34,6,10,"Britton Colquitt punts 43 yards, returned by Dexter McCluster for 4 yards (tackle by Wesley Woodyard)",-1.110,-0.740
4,7:44,1,10,KAN 27,6,10,Jamaal Charles left end for 4 yards (tackle by Mario Haggan),0.740,0.740
4,7:04,2,6,KAN 31,6,10,Matt Cassel pass complete short right to Terrance Copper for 8 yards (tackle by Champ Bailey),0.740,1.530
4,6:35,1,10,KAN 39,6,10,Matt Cassel pass complete short left to Terrance Copper for 5 yards (tackle by Perrish Cox),1.530,1.660
4,5:55,2,5,KAN 44,6,10,Jamaal Charles middle for 6 yards (tackle by Nate Jones and Syd'Quan Thompson),1.660,2.260
4,5:23,1,10,,6,10,"Matt Cassel for no gain. Matt Cassel fumbles, recovered by Jamaal Charles at KAN-44",2.260,0.900
4,4:41,2,16,KAN 44,6,10,Matt Cassel pass incomplete (defended by Robert Ayers),0.900,0.230
4,4:41,3,16,KAN 44,6,10,Matt Cassel pass complete short right to Thomas Jones for 12 yards (tackle by D.J. Williams),0.230,0.330
4,4:04,4,4,DEN 44,6,10,"Dustin Colquitt punts 29 yards, fair catch by Eddie Royal",0.330,0.220
4,3:56,1,10,DEN 15,6,10,Kyle Orton pass complete deep right to Brandon Lloyd for 18 yards,-0.220,1.140
4,3:50,1,10,DEN 33,6,10,Kyle Orton pass incomplete short right intended for Jabar Gaffney,1.140,0.590
4,3:45,2,10,DEN 33,6,10,Kyle Orton sacked by Javier Arenas for -8 yards,0.590,-1.150
4,3:14,3,18,DEN 25,6,10,Kyle Orton pass complete short middle to Knowshon Moreno for 14 yards (tackle by Jon McGraw),-1.150,-0.780
4,2:32,4,4,DEN 39,6,10,"Britton Colquitt punts 46 yards, returned by Dexter McCluster for 2 yards (tackle by Wesley Woodyard)",-0.780,0.060
4,2:23,1,10,KAN 17,6,10,Thomas Jones middle for 4 yards (tackle by Robert Ayers),-0.060,0.080
4,2:12,,,,6,10,Timeout #2 by Denver Broncos,0.000,0.080
4,2:12,2,6,KAN 21,6,10,Jamaal Charles right end for 6 yards (tackle by David Bruton),0.080,0.740
4,2:00,1,10,KAN 27,6,10,Jamaal Charles left guard for 1 yard (tackle by Kevin Vickerson),0.740,0.330
4,1:54,,,,6,10,Timeout #3 by Denver Broncos,0.000,0.330
4,1:54,2,9,KAN 28,6,10,Jamaal Charles middle for 2 yards (tackle by Ronald Fields),0.330,-0.100
4,1:09,,,,6,10,Timeout #1 by Kansas City Chiefs,0.000,-0.100
4,1:09,3,7,KAN 30,6,10,Jamaal Charles middle for 3 yards (tackle by Robert Ayers),-0.100,-1.180
4,0:20,,,,6,10,Timeout #2 by Kansas City Chiefs,0.000,-1.180
4,0:20,4,4,KAN 33,6,10,Dustin Colquitt punts 59 yards,-1.180,0.380
4,0:00,1,10,DEN 8,6,10,Kyle Orton pass incomplete deep right intended for Eddie Royal,-0.380,-0.780
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
