Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
1,0:04,2,9,IND 38,0,6,Ryan Fitzpatrick pass complete short right to Kendall Wright for 6 yards (tackle by Jerrell Freeman and Darius Butler),2.580,2.680
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,3,IND 32,0,6,"Ryan Fitzpatrick pass incomplete short right intended for Kendall Wright. Penalty on Darius Butler: Defensive Holding, 5 yards (no play)",2.680,3.780
2,14:57,1,10,IND 27,0,6,Ryan Fitzpatrick up the middle for 16 yards (tackle by Antoine Bethea),3.780,4.840
2,14:29,1,10,IND 11,0,6,Chris Johnson up the middle for -1 yards (tackle by Cory Redding),4.840,3.980
2,13:54,2,11,IND 12,0,6,Ryan Fitzpatrick pass complete short right to Chris Johnson for 11 yards (tackle by Cory Redding),3.980,6.970
2,13:17,1,1,IND 1,6,6,"Ryan Fitzpatrick up the middle for 1 yard, touchdown",6.970,7.000
2,13:17,,,IND 2,7,6,Rob Bironas kicks extra point good,0.000,0.000
2,13:17,,,TEN 35,7,6,"Rob Bironas kicks off 69 yards, returned by Chris Rainey for 20 yards (tackle by Colin McCarthy)",0.000,0.140
2,13:08,1,10,IND 16,7,6,Andrew Luck pass incomplete short left intended for Darrius Heyward-Bey (defended by Karl Klug),-0.140,-0.660
2,13:04,2,10,IND 16,7,6,Andrew Luck pass complete deep right to LaVon Brazill for 17 yards. Penalty on Akeem Ayers: Defensive Offside (Declined),-0.660,1.140
2,12:43,1,10,IND 33,7,6,Donald Brown up the middle for no gain (tackle by George Wilson and Karl Klug),1.140,0.590
2,12:07,2,10,IND 33,7,6,Andrew Luck pass complete short left to Stanley Havili for 19 yards (tackle by Alterraun Verner),0.590,2.390
2,11:25,1,10,TEN 48,7,6,"Andrew Luck pass incomplete deep left intended for Da'Rick Rogers. Penalty on Alterraun Verner: Defensive Pass Interference, 26 yards (no play)",2.390,4.110
2,11:18,1,10,TEN 22,7,6,Donald Brown up the middle for -5 yards (tackle by Ropati Pitoitua),4.110,2.890
2,10:40,2,15,TEN 27,7,6,Andrew Luck pass incomplete short right intended for T.Y. Hilton (defended by Coty Sensabaugh),2.890,2.210
2,10:34,3,15,TEN 27,7,6,Andrew Luck pass incomplete short right intended for Coby Fleener,2.210,1.670
2,10:31,4,15,TEN 27,7,9,Adam Vinatieri 45 yard field goal good,1.670,3.000
2,10:31,,,IND 35,7,9,"Pat McAfee kicks off 70 yards, returned by Leon Washington for 32 yards (tackle by Jalil Brown)",0.000,-0.740
2,10:20,1,10,TEN 27,7,9,Shonn Greene up the middle for 3 yards (tackle by Bjoern Werner),0.740,0.600
2,9:45,2,7,TEN 30,7,9,Ryan Fitzpatrick pass complete short right to Nate Washington for 12 yards (tackle by Cassius Vaughn),0.600,1.730
2,9:07,1,10,TEN 42,7,9,Shonn Greene right end for 2 yards (tackle by Erik Walden and Kelvin Sheppard),1.730,1.460
2,8:28,2,8,TEN 44,7,9,Ryan Fitzpatrick pass incomplete short left intended for Taylor Thompson (defended by Antoine Bethea),1.460,0.760
2,8:24,3,8,TEN 44,7,9,Ryan Fitzpatrick pass incomplete deep middle intended for Taylor Thompson,0.760,-0.460
2,8:19,4,8,TEN 44,7,9,Brett Kern punts 50 yards,-0.460,0.060
2,8:09,1,10,IND 17,7,9,Andrew Luck pass incomplete deep right intended for Darrius Heyward-Bey (defended by Jason McCourty),-0.060,-0.580
2,8:03,2,10,IND 17,7,9,Andrew Luck sacked by Kamerion Wimbley for -10 yards,-0.580,-2.590
2,7:27,3,20,IND 7,7,9,Trent Richardson up the middle for 11 yards (tackle by Moise Fokou),-2.590,-2.240
2,6:52,4,9,IND 18,7,9,"Pat McAfee punts 52 yards, fair catch by Leon Washington",-2.240,-0.940
2,6:44,1,10,TEN 30,7,9,Ryan Fitzpatrick pass complete short left to Kendall Wright for 7 yards (tackle by Jerrell Freeman),0.940,1.340
2,6:16,2,3,TEN 37,7,9,Shonn Greene up the middle for 5 yards (tackle by Aubrayo Franklin),1.340,1.730
2,5:49,1,10,TEN 42,7,9,Shonn Greene up the middle for 5 yards (tackle by Darius Butler and Jerrell Freeman),1.730,1.860
2,5:22,2,5,TEN 47,7,9,Shonn Greene up the middle for 3 yards (tackle by Cory Redding),1.860,1.550
2,4:40,3,2,,7,9,Ryan Fitzpatrick pass complete short left to Kendall Wright for 8 yards (tackle by Darius Butler),1.550,2.790
2,3:59,1,10,IND 42,7,9,Chris Johnson right end for 5 yards (tackle by Antoine Bethea),2.790,2.920
2,3:28,2,5,IND 37,7,9,Ryan Fitzpatrick pass complete short left to Collin Mooney for -4 yards (tackle by LaRon Landry),2.920,1.680
2,2:36,3,9,IND 41,7,9,"Penalty on Ryan Fitzpatrick: Delay of Game, 5 yards (no play)",1.680,1.030
2,2:20,3,14,IND 46,7,9,Ryan Fitzpatrick pass incomplete deep middle intended for Kendall Wright (defended by Darius Butler),1.030,0.200
2,2:15,4,14,IND 46,7,9,"Brett Kern punts 30 yards, fair catch by Chris Rainey",0.200,0.140
2,2:07,1,10,IND 16,7,9,Andrew Luck pass incomplete short middle intended for Donald Brown (defended by Zach Brown),-0.140,-0.660
2,2:04,2,10,IND 16,7,9,Andrew Luck up the middle for 12 yards (tackle by Zach Brown),-0.660,0.810
2,1:57,1,10,IND 28,7,9,"Andrew Luck sacked by Karl Klug for -7 yards. Andrew Luck fumbles (forced by Karl Klug), recovered by Andrew Luck at IND-21",0.810,-0.680
2,1:24,2,17,IND 21,7,9,Andrew Luck pass complete short right to LaVon Brazill for 13 yards (tackle by Jason McCourty),-0.680,-0.680
2,1:17,2,17,IND 21,7,9,Timeout #1 by Indianapolis Colts,-0.680,0.370
2,1:17,3,4,IND 34,7,9,"Andrew Luck sacked by Derrick Morgan for -6 yards. Andrew Luck fumbles (forced by Derrick Morgan), recovered by Donald Brown at IND-27",0.370,0.370
2,1:04,3,4,IND 34,7,9,Timeout #2 by Tennessee Titans,0.370,-1.570
2,1:04,4,11,IND 27,7,9,"Pat McAfee punts 56 yards, returned by Leon Washington for 10 yards (tackle by Corey Lynch)",-1.570,-0.740
2,0:53,1,10,TEN 27,7,9,Ryan Fitzpatrick pass complete short left to Nate Washington for 9 yards (tackle by Vontae Davis),0.740,1.410
2,0:48,2,1,TEN 36,7,9,Ryan Fitzpatrick pass incomplete,1.410,0.700
2,0:42,3,1,TEN 36,7,9,Ryan Fitzpatrick pass complete short middle to Nate Washington for 16 yards (tackle by Cassius Vaughn),0.700,0.700
2,0:36,3,1,TEN 36,7,9,Timeout #3 by Tennessee Titans,0.700,2.390
2,0:36,1,10,IND 48,7,9,Ryan Fitzpatrick pass incomplete deep right intended for Kendall Wright is intercepted by Cassius Vaughn at IND-28 and returned for 8 yards (tackle by Kendall Wright),2.390,-1.330
2,0:26,1,10,IND 36,7,9,Andrew Luck pass complete deep left to T.Y. Hilton for 17 yards,1.330,2.460
2,0:21,1,10,TEN 47,7,9,Andrew Luck sacked by Zach Brown for -6 yards,2.460,2.460
2,0:14,1,10,TEN 47,7,9,Timeout #2 by Indianapolis Colts,2.460,1.100
2,0:14,2,16,IND 47,7,9,Andrew Luck pass complete short middle to Stanley Havili for 4 yards (tackle by Zach Brown),1.100,1.100
2,0:07,2,16,IND 47,7,9,Timeout #3 by Indianapolis Colts,1.100,0.960
2,0:07,3,12,TEN 49,7,9,"Penalty on LaVon Brazill: False Start, 5 yards (no play)",0.960,0.300
2,0:07,3,17,IND 46,7,9,"Andrew Luck pass complete deep right to T.Y. Hilton for 20 yards (tackle by Zach Brown). Penalty on Moise Fokou: Unnecessary Roughness, 15 yards",0.300,4.310
2,0:01,1,10,TEN 19,7,12,Adam Vinatieri 37 yard field goal good,4.310,3.000
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,7,12,"Pat McAfee kicks off 74 yards, touchback",0.000,-0.280
3,15:00,1,10,TEN 20,7,12,Chris Johnson up the middle for 3 yards (tackle by Kelvin Sheppard),0.280,0.140
3,14:17,2,7,TEN 23,7,12,Chris Johnson left end for 3 yards (tackle by Ricky Jean-Francois and Jerrell Freeman),0.140,-0.160
3,13:32,3,4,TEN 26,7,12,"Ryan Fitzpatrick pass complete short middle to Justin Hunter for 9 yards (tackle by Darius Butler). Penalty on Cory Redding: Personal Foul, 15 yards",-0.160,2.260
3,13:10,1,10,,7,12,"Shonn Greene up the middle for 8 yards (tackle by LaRon Landry). Penalty on Shonn Greene: Unsportsmanlike Conduct, 15 yards",2.260,0.770
3,12:53,2,17,TEN 43,7,12,Ryan Fitzpatrick pass complete short left to Chris Johnson for 11 yards (tackle by Bjoern Werner),0.770,1.550
3,12:08,3,6,IND 46,7,12,"Ryan Fitzpatrick up the middle for 16 yards (tackle by Pat Angerer). Penalty on Darius Butler: Defensive Holding, 5 yards",1.550,3.910
3,11:49,1,10,IND 25,7,12,Chris Johnson left end for 3 yards (tackle by Vontae Davis and Antoine Bethea),3.910,3.770
3,11:10,2,7,IND 22,7,12,Chris Johnson left tackle for 9 yards (tackle by Darius Butler),3.770,4.710
3,10:35,1,10,IND 13,7,12,Ryan Fitzpatrick pass complete short right to Chris Johnson for 5 yards (tackle by Jerrell Freeman),4.710,4.960
3,9:50,2,5,IND 8,7,12,Shonn Greene right tackle for 6 yards (tackle by Antoine Bethea and Cory Redding),4.960,6.740
3,9:13,1,2,IND 2,7,12,Ryan Fitzpatrick up the middle for 1 yard (tackle by Jerrell Freeman and Pat Angerer),6.740,5.910
3,8:32,2,1,IND 1,7,12,Shonn Greene up the middle for no gain (tackle by Antoine Bethea),5.910,5.170
3,8:04,3,1,IND 1,7,12,Ryan Fitzpatrick up the middle for no gain (tackle by Kelvin Sheppard),5.170,3.550
3,7:34,4,1,IND 1,13,12,"Ryan Fitzpatrick pass complete short right to Chris Johnson for 1 yard, touchdown",3.550,7.000
3,7:34,,,IND 2,14,12,Rob Bironas kicks extra point good,0.000,0.000
3,7:34,,,TEN 35,14,12,"Rob Bironas kicks off 71 yards, returned by Chris Rainey for 25 yards (tackle by Daimion Stafford)",0.000,-0.150
3,7:24,1,10,IND 19,14,12,Andrew Luck pass complete short left to T.Y. Hilton for 3 yards (tackle by George Wilson),0.150,0.070
3,7:04,2,7,IND 22,14,12,"Andrew Luck pass complete short right to Darrius Heyward-Bey for 8 yards (tackle by Jason McCourty). Penalty on Darrius Heyward-Bey: Offensive Pass Interference, 10 yards (no play)",0.070,-1.290
3,6:44,2,17,IND 12,14,12,Andrew Luck pass complete short middle to T.Y. Hilton for 3 yards (tackle by Jurrell Casey),-1.290,-1.760
3,6:05,3,14,IND 15,14,12,Andrew Luck sacked by Jurrell Casey for -10 yards,-1.760,-2.490
3,5:35,4,24,IND 5,14,12,Pat McAfee punts 60 yards (tackle by Matt Overton),-2.490,-3.450
3,5:21,1,10,IND 32,14,12,Chris Johnson left end for 3 yards (tackle by Jerrell Freeman),3.450,3.310
3,4:42,2,7,IND 29,14,12,Ryan Fitzpatrick pass complete short right to Chris Johnson for 1 yard (tackle by Jerrell Freeman),3.310,2.740
3,3:58,3,6,IND 28,14,12,"Ryan Fitzpatrick sacked by Robert Mathis for -14 yards. Ryan Fitzpatrick fumbles (forced by Robert Mathis), recovered by Jerrell Freeman at IND-44 and returned for 24 yards (tackle by Chris Johnson)",2.740,-3.450
3,3:47,1,10,TEN 32,14,12,Darrius Heyward-Bey right end for -11 yards (tackle by Jurrell Casey),3.450,1.420
3,3:13,2,21,TEN 43,14,12,Andrew Luck pass incomplete deep right intended for LaVon Brazill (defended by Jason McCourty),1.420,0.760
3,3:07,3,21,TEN 43,14,12,Andrew Luck pass complete short left to LaVon Brazill for 12 yards,0.760,1.320
3,2:38,4,9,TEN 31,14,15,Adam Vinatieri 49 yard field goal good,1.320,3.000
3,2:38,,,IND 35,14,15,"Pat McAfee kicks off 72 yards, touchback",0.000,-0.280
3,2:33,1,10,TEN 20,14,15,Ryan Fitzpatrick pass complete short middle to Nate Washington for 13 yards (tackle by Darius Butler),0.280,1.140
3,2:07,1,10,TEN 33,14,15,Shonn Greene up the middle for 6 yards (tackle by LaRon Landry),1.140,1.400
3,1:25,2,4,TEN 39,14,15,Ryan Fitzpatrick pass incomplete deep left intended for Justin Hunter,1.400,0.700
3,1:20,3,4,TEN 39,14,15,Ryan Fitzpatrick pass incomplete short middle intended for Nate Washington is intercepted by Cassius Vaughn at TEN-48,0.700,-2.390
3,1:13,1,10,TEN 48,14,15,Trent Richardson left tackle for 6 yards (tackle by Moise Fokou),2.390,2.660
3,0:52,2,4,TEN 42,14,15,Andrew Luck pass incomplete deep right intended for Darrius Heyward-Bey,2.660,1.950
3,0:45,3,4,TEN 42,14,15,Andrew Luck pass incomplete short right intended for Darrius Heyward-Bey,1.950,0.460
3,0:41,4,4,TEN 42,14,15,"Pat McAfee punts 29 yards, fair catch by Leon Washington",0.460,0.320
3,0:33,1,10,TEN 13,14,15,Chris Johnson right tackle for 9 yards (tackle by Bjoern Werner),-0.320,0.490
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,TEN 22,14,15,Chris Johnson up the middle for 3 yards (tackle by Antoine Bethea),0.490,0.610
4,14:28,1,10,TEN 25,14,15,Chris Johnson left tackle for 7 yards (tackle by Erik Walden),0.610,1.010
4,13:51,2,3,TEN 32,14,15,Chris Johnson right tackle for 8 yards (tackle by Jerrell Freeman),1.010,1.600
4,13:11,1,10,TEN 40,14,15,Shonn Greene right end for 1 yard (tackle by Cory Redding and Erik Walden),1.600,1.190
4,12:30,2,9,TEN 41,14,15,Ryan Fitzpatrick pass complete short left to Shonn Greene for 1 yard (tackle by Pat Angerer),1.190,0.630
4,11:48,3,8,TEN 42,14,15,Ryan Fitzpatrick pass incomplete deep middle intended for Justin Hunter,0.630,-0.590
4,11:42,4,8,TEN 42,14,15,"Brett Kern punts 38 yards, muffed catch by Chris Rainey, recovered by Sergio Brown and returned for no gain",-0.590,-0.740
4,11:32,1,10,IND 27,14,15,Donald Brown right end for 3 yards (tackle by Karl Klug),0.740,0.600
4,10:50,2,7,IND 30,14,15,Andrew Luck pass incomplete short left intended for LaVon Brazill (defended by Sammie Lee Hill),0.600,-0.100
4,10:46,3,7,IND 30,14,15,Andrew Luck pass incomplete deep left intended for LaVon Brazill (defended by George Wilson),-0.100,-1.370
4,10:41,4,7,IND 30,14,15,Pat McAfee punts 30 yards,-1.370,-1.600
4,10:30,1,10,TEN 40,14,15,Ryan Fitzpatrick pass incomplete deep right intended for Taylor Thompson,1.600,1.050
4,10:24,2,10,TEN 40,14,15,Ryan Fitzpatrick pass complete short left to Kendall Wright for 7 yards (tackle by Vontae Davis),1.050,1.290
4,9:46,3,3,TEN 47,14,15,Ryan Fitzpatrick right guard for 12 yards (tackle by Darius Butler),1.290,2.850
4,9:10,1,10,IND 41,14,15,Chris Johnson right end for no gain (tackle by Josh Chapman),2.850,2.310
4,8:30,2,10,IND 41,14,15,Ryan Fitzpatrick pass incomplete short left intended for Chris Johnson,2.310,1.620
4,8:23,3,10,IND 41,14,15,Ryan Fitzpatrick pass incomplete deep left intended for Justin Hunter,1.620,0.530
4,8:16,4,10,IND 41,14,15,"Brett Kern punts 33 yards, fair catch by Chris Rainey",0.530,0.380
4,8:08,1,10,IND 8,14,15,Donald Brown left tackle for 5 yards (tackle by Lavar Edwards),-0.380,-0.410
4,7:32,2,5,IND 13,14,15,Andrew Luck up the middle for 8 yards (tackle by Moise Fokou),-0.410,0.340
4,6:46,1,10,IND 21,14,15,Donald Brown up the middle for 14 yards (tackle by Bernard Pollard),0.340,1.270
4,6:03,1,10,IND 35,14,15,Andrew Luck pass complete short right to Stanley Havili for 6 yards (tackle by Moise Fokou),1.270,1.530
4,5:23,2,4,IND 41,14,15,Donald Brown up the middle for 2 yards (tackle by Sammie Lee Hill),1.530,1.090
4,4:51,3,2,IND 43,14,15,Andrew Luck right end for 24 yards (tackle by George Wilson),1.090,3.380
4,4:05,1,10,TEN 33,14,15,Donald Brown up the middle for 14 yards (tackle by Bernard Pollard),3.380,4.310
4,3:37,1,10,TEN 19,14,15,Donald Brown up the middle for 7 yards (tackle by Zach Brown and George Wilson),4.310,4.920
4,2:53,2,3,TEN 12,14,15,"Penalty on Jack Doyle: False Start, 5 yards (no play)",4.920,4.030
4,2:52,2,8,TEN 17,14,15,Andrew Luck pass complete short right to Coby Fleener for 13 yards (tackle by Bernard Pollard),4.030,6.280
4,2:07,1,4,TEN 4,14,15,Trent Richardson up the middle for no gain (tackle by Zach Brown),6.280,5.340
4,2:00,2,4,TEN 4,14,21,"Donald Brown up the middle for 4 yards, touchdown",5.340,7.000
4,2:00,,,TEN 2,14,22,Adam Vinatieri kicks extra point good,0.000,0.000
4,2:00,,,IND 35,14,22,"Pat McAfee kicks off 69 yards, returned by Leon Washington for 25 yards (tackle by Kelvin Sheppard)",0.000,-0.340
4,1:50,1,10,TEN 21,14,22,Ryan Fitzpatrick pass complete deep middle to Kendall Wright for 35 yards (tackle by Pat Angerer),0.340,2.650
4,1:18,1,10,IND 44,14,22,Ryan Fitzpatrick up the middle for 3 yards (tackle by Fili Moala),2.650,2.650
4,1:11,1,10,IND 44,14,22,Timeout #1 by Tennessee Titans,2.650,2.520
4,1:11,2,7,IND 41,14,22,Ryan Fitzpatrick pass complete short middle to Chris Johnson for 3 yards (tackle by Erik Walden),2.520,2.210
4,0:39,3,4,IND 38,14,22,Ryan Fitzpatrick up the middle for 5 yards (tackle by Ricardo Mathews),2.210,2.210
4,0:33,3,4,IND 38,14,22,Timeout #2 by Tennessee Titans,2.210,3.380
4,0:33,1,10,IND 33,14,22,Ryan Fitzpatrick pass incomplete short right intended for Kendall Wright is intercepted by Jerrell Freeman at IND-25 and returned for 13 yards (tackle by Brian Schwenke),3.380,-1.470
4,0:24,1,10,IND 38,14,22,Andrew Luck kneels for -1 yards,1.470,1.470
4,0:22,1,10,IND 38,14,22,Timeout #3 by Tennessee Titans,1.470,0.790
4,0:22,2,11,IND 37,14,22,Andrew Luck kneels for -1 yards,0.790,-0.030
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
