Player,Pos
Jimmy Clausen,QB
Mike Goodson,RB
Tony Fiammetta,FB
Steve Smith Sr.,WR
Gary Barnidge,TE
Jeff King,TE
Jordan Gross,LT
Mackenzy Bernadeau,LG
Ryan Kalil,C
Geoff Schwartz,RG
Garry Williams,RT
Charles Johnson,LDE
Nick Hayden,LDT
Derek Landri,RDT
Tyler Brayton,RDE
James Anderson,SLB
Jon Beason,MLB
Jason Williams,WLB
Captain Munnerlyn,LCB
Richard Marshall,RCB
Charles Godfrey,SS
Sherrod Martin,FS
